Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2853,37,14,277,52,1357,219,209,123,2138,Commanche,C4704,1
2378,124,18,134,37,564,247,225,99,1431,Cache,C2702,5
2484,95,15,67,12,564,243,216,98,371,Cache,C4703,1
3130,11,16,190,-4,1390,202,206,139,323,Commanche,C7700,0
3157,1,10,127,10,4399,206,221,153,1765,Rawah,C7202,0
2768,34,13,604,111,649,218,212,128,1034,Commanche,C4704,1
3377,49,29,720,162,2350,217,163,62,2014,Rawah,C8776,0
2442,277,20,300,101,95,162,239,215,537,Cache,C4703,2
2393,206,9,313,106,1127,215,249,169,1116,Cache,C2703,2
3053,174,12,256,32,1084,227,246,150,1187,Commanche,C7756,1
2940,87,23,421,135,450,247,195,64,1473,Rawah,C7745,1
2643,50,18,150,35,335,225,199,101,309,Commanche,C4703,1
2527,349,18,400,40,860,185,208,160,1283,Cache,C4703,2
2418,98,23,162,-11,607,250,200,65,516,Cache,C2702,2
2946,4,12,127,20,2177,204,216,149,2096,Commanche,C7756,1
3206,119,12,30,-1,4133,240,229,117,1776,Rawah,C7202,0
2509,301,12,309,40,42,185,234,189,633,Cache,C2717,2
3337,330,25,335,55,2140,152,200,183,3013,Rawah,C8772,0
2466,51,18,560,122,811,226,199,101,1429,Cache,C2717,5
3519,308,28,247,168,3350,134,211,211,1366,Rawah,C8776,0
2295,323,24,0,0,1560,153,208,190,589,Cache,C6102,5
2990,47,10,300,50,1376,224,218,128,696,Commanche,C7202,1
2835,25,17,351,101,120,209,200,123,924,Commanche,C4704,1
2556,342,12,400,87,67,194,221,165,666,Cache,C2717,1
3067,202,9,306,-2,2561,216,248,167,2071,Commanche,C7756,0
3099,330,5,540,98,2032,207,233,165,2674,Commanche,C7756,0
2743,147,23,67,26,1369,244,230,103,1451,Commanche,C2705,1
2392,326,12,180,36,811,190,226,176,1565,Cache,C4704,5
3078,167,13,60,7,335,230,244,144,752,Commanche,C7755,1
2998,86,15,150,37,2033,241,214,99,2476,Commanche,C7756,0
2974,61,20,391,174,418,232,194,86,1412,Rawah,C7745,0
2837,355,15,30,9,1426,194,212,155,2544,Commanche,C7700,0
2801,181,20,351,103,832,223,248,149,1944,Commanche,C2705,4
3507,245,23,212,95,3101,167,250,216,1660,Rawah,C8776,0
2942,8,7,30,2,1879,212,227,152,576,Commanche,C7756,0
2548,79,4,212,27,0,224,233,144,641,Cache,C2717,1
2834,22,15,655,104,60,209,207,131,1209,Commanche,C4704,1
3137,278,7,708,65,1820,202,241,179,2701,Commanche,C7756,0
3374,330,18,272,92,2185,175,216,179,2889,Rawah,C8776,0
3119,253,9,430,65,417,199,246,185,870,Commanche,C7756,1
3172,2,22,212,47,4286,184,193,141,1584,Rawah,C8771,0
2974,2,18,42,2,2431,192,202,145,1885,Commanche,C7756,1
2838,15,15,190,50,1361,205,207,136,2940,Commanche,C7756,0
3026,192,24,108,18,853,211,250,161,511,Commanche,C7700,1
2340,290,27,124,63,1080,135,225,225,779,Cache,C4703,5
3228,311,17,376,85,1517,171,226,194,3004,Rawah,C8772,0
2722,156,10,127,15,987,232,241,140,391,Commanche,C2703,2
3078,83,10,162,6,1744,234,223,120,916,Commanche,C7755,0
2512,296,15,150,49,726,177,234,198,633,Cache,C4703,1
2915,71,15,525,45,1798,236,210,102,2721,Commanche,C7755,1
3468,286,27,270,117,3511,136,228,226,1266,Rawah,C8772,0
3024,190,4,497,113,2575,220,243,159,1707,Commanche,C7756,1
3538,256,24,342,187,3349,156,246,223,1291,Rawah,C8776,0
2419,58,20,60,27,417,230,193,87,446,Cache,C4703,5
3017,186,12,371,-3,1337,222,248,158,1383,Commanche,C7756,1
3048,71,17,60,22,1832,236,205,95,3116,Commanche,C7757,0
2660,56,5,175,18,201,224,228,140,684,Commanche,C4704,1
3565,58,24,864,153,2640,229,183,74,1533,Rawah,C8776,0
2361,324,12,175,78,1022,189,227,177,830,Cache,C4703,5
2807,351,16,192,43,1022,189,211,158,1936,Commanche,C4704,0
3004,288,6,417,-30,1718,203,239,175,1744,Commanche,C7755,1
3276,73,17,270,61,1908,237,205,93,2287,Rawah,C8772,0
3266,70,48,484,153,911,216,101,0,1804,Rawah,C7746,0
3348,57,11,437,121,1771,228,216,120,2901,Rawah,C8772,0
3222,118,15,371,117,1299,244,226,106,2412,Rawah,C7745,0
3162,346,26,277,101,979,160,187,160,1958,Rawah,C7745,0
2541,329,8,270,113,616,200,230,169,300,Cache,C2717,5
2832,352,13,513,102,90,196,217,158,1082,Commanche,C4704,1
3084,18,10,150,18,2443,212,218,142,2296,Commanche,C7756,0
2996,122,13,362,85,2448,242,229,114,1816,Commanche,C7756,1
3112,353,11,277,14,2340,201,221,158,2263,Commanche,C7756,1
3017,47,16,201,30,2401,224,204,110,1981,Commanche,C7755,1
2884,31,11,201,11,1477,217,217,134,2393,Commanche,C4704,1
2491,354,7,127,15,558,209,228,157,1382,Cache,C2717,5
2885,131,16,258,80,268,244,230,109,1260,Rawah,C7745,1
3002,295,11,598,-32,1651,189,237,188,2040,Commanche,C7755,1
3098,104,12,247,66,2402,241,224,111,3360,Rawah,C7745,0
2963,67,12,297,23,2060,232,216,115,616,Commanche,C7756,0
2541,62,15,212,72,1073,231,209,106,815,Cache,C2717,2
3122,20,6,741,41,1986,216,227,148,2597,Commanche,C7756,0
2426,55,25,150,67,616,226,177,70,1243,Cache,C4703,1
3149,295,16,277,55,2796,172,234,201,2624,Rawah,C7700,0
2335,233,21,150,65,1233,181,253,204,408,Cache,C2702,5
2471,356,25,324,115,741,171,186,145,1276,Cache,C4703,2
2662,56,5,150,13,175,223,229,141,811,Commanche,C4704,1
2425,254,27,242,28,190,150,246,227,495,Cache,C4703,2
3035,18,10,524,51,3326,212,219,143,781,Commanche,C7756,1
3097,287,19,30,10,3154,165,236,209,2340,Rawah,C7700,0
3109,90,1,630,55,2362,221,236,151,2230,Commanche,C7756,0
2871,351,16,124,29,1536,190,212,158,2554,Commanche,C7757,0
3274,160,12,255,47,1500,232,242,140,2568,Rawah,C8772,0
2820,58,15,90,12,661,229,207,106,2509,Commanche,C4704,1
2887,18,1,404,63,1114,218,236,156,2635,Commanche,C7756,1
2682,44,14,382,-24,750,222,209,118,153,Commanche,C4703,1
3124,317,8,277,28,1972,198,233,174,2486,Commanche,C7756,1
3135,119,2,492,59,1851,223,237,149,2604,Commanche,C7756,0
3232,128,17,60,-3,4079,245,228,106,1873,Rawah,C8771,0
2944,28,6,42,4,1851,218,228,146,558,Commanche,C7756,0
3056,104,22,108,43,2143,250,207,73,3488,Rawah,C7745,0
2576,40,13,218,50,417,221,212,124,953,Cache,C2717,2
3435,227,30,497,180,3369,164,251,210,785,Rawah,C8772,0
2956,289,14,67,16,1964,181,238,197,631,Commanche,C7756,1
2487,349,15,170,6,569,191,213,160,1410,Cache,C2717,5
2837,47,12,531,49,960,224,214,122,1531,Commanche,C4704,1
3025,213,10,170,41,2955,212,249,173,437,Commanche,C7756,1
2345,49,5,0,0,85,222,229,143,782,Cache,C6102,2
2840,214,23,376,203,959,192,254,189,1764,Commanche,C7757,1
3062,335,10,170,-6,2117,198,227,168,2074,Commanche,C7756,1
3285,293,26,192,12,3759,140,225,221,1473,Rawah,C7745,0
3516,29,16,874,301,2543,213,204,123,1719,Rawah,C8776,0
3203,73,11,474,71,306,233,220,118,933,Commanche,C7756,1
2686,207,21,30,5,1382,201,254,180,1507,Commanche,C2705,0
2323,266,16,0,0,1384,177,245,206,765,Cache,C4703,5
3017,304,14,201,36,2442,182,233,191,1320,Commanche,C7755,1
3032,94,17,108,40,664,244,213,93,1905,Rawah,C7745,0
2820,106,9,450,32,967,235,229,125,1411,Commanche,C4704,0
2921,109,16,124,32,1770,246,220,98,2024,Commanche,C7755,1
3111,237,8,342,59,272,206,247,179,684,Commanche,C7756,1
2687,106,6,108,4,170,231,232,135,1103,Commanche,C6102,1
2970,154,19,459,132,677,239,238,122,1986,Commanche,C7757,1
2680,22,14,285,46,342,210,208,132,417,Commanche,C4704,1
3384,74,22,541,99,1979,240,193,73,1705,Rawah,C8776,0
2839,58,14,153,31,691,229,211,112,2563,Commanche,C4704,1
2976,110,17,313,78,2368,247,219,95,1914,Commanche,C7700,1
2742,39,12,446,49,242,220,213,126,930,Commanche,C4704,1
3341,327,17,124,-9,3569,176,218,181,1418,Rawah,C8772,0
3183,50,18,210,-6,1449,225,198,100,2605,Rawah,C7745,0
2434,255,18,134,40,300,175,249,210,787,Cache,C4703,2
2500,281,10,134,37,210,194,241,187,335,Cache,C4703,1
2944,106,11,67,4,1201,239,227,117,547,Commanche,C7757,1
3351,62,18,108,62,4117,232,201,94,3941,Rawah,C8776,6
3248,72,20,182,33,1813,238,197,81,2366,Rawah,C8772,0
2666,69,4,67,4,108,224,231,143,1019,Commanche,C4704,1
2944,278,13,95,19,2575,183,242,198,553,Commanche,C7757,1
2826,102,15,283,38,1180,244,219,99,1388,Commanche,C4704,1
2906,35,4,60,3,2315,219,231,148,283,Commanche,C4758,1
2945,79,18,60,0,1385,241,204,87,1381,Commanche,C7757,1
2767,5,10,42,4,725,207,220,150,2464,Commanche,C4758,1
3038,116,10,360,66,2382,238,230,122,2322,Commanche,C7756,0
2743,52,9,247,10,842,225,221,130,408,Commanche,C4704,1
3042,56,9,371,73,2258,226,222,130,2251,Commanche,C7756,0
3064,271,17,391,-5,2516,173,243,208,2190,Commanche,C7756,0
3251,279,8,418,117,1209,199,241,182,2067,Rawah,C7745,1
2958,275,8,180,43,3030,199,242,182,1371,Commanche,C7755,1
3057,41,15,0,0,1567,221,205,116,808,Commanche,C7755,0
2956,334,16,150,18,1604,181,217,174,1549,Commanche,C7757,1
3041,76,24,124,40,2117,241,186,61,2888,Commanche,C7757,0
3101,45,4,0,0,1249,221,231,147,2293,Rawah,C7745,0
3092,343,9,371,38,2414,202,227,163,2131,Commanche,C7756,0
2770,156,13,210,14,920,235,241,134,648,Commanche,C2703,2
3051,110,8,451,79,2469,234,231,129,2229,Commanche,C7756,0
2660,51,3,30,0,1744,221,232,147,1140,Commanche,C6102,1
2894,21,14,256,-3,1493,210,209,133,2218,Commanche,C4704,1
3115,288,5,612,61,2177,205,239,173,2376,Commanche,C7756,1
3082,328,6,85,7,2279,206,233,166,2167,Commanche,C7102,0
3135,55,21,451,22,702,228,191,87,1593,Rawah,C7746,0
3077,317,15,42,-1,3072,179,225,186,2460,Rawah,C7202,0
2594,315,4,342,68,324,209,236,166,984,Cache,C2717,2
2969,335,11,30,3,2642,196,226,169,837,Commanche,C7102,1
2423,94,28,120,47,579,250,186,44,1328,Cache,C2705,2
3095,348,9,228,20,1712,203,225,161,3034,Commanche,C7756,0
2441,320,25,255,104,700,147,207,195,1282,Cache,C4703,5
3304,24,12,30,2,3778,213,214,135,2227,Rawah,C8708,6
2809,229,10,492,77,60,205,250,181,1839,Commanche,C4703,1
2514,119,18,175,64,644,248,222,95,323,Cache,C2717,1
3006,94,11,175,34,2165,238,223,115,2470,Commanche,C7756,0
2990,169,10,0,0,1084,228,244,148,564,Commanche,C7202,1
3175,118,26,270,92,3968,254,206,62,2269,Rawah,C8772,0
3215,83,22,240,19,1731,244,197,72,2550,Rawah,C8772,0
3345,288,28,417,63,2075,132,225,227,3087,Rawah,C8772,0
3300,37,25,216,66,1839,210,175,88,2206,Rawah,C8772,0
3267,21,21,450,183,968,202,191,119,1890,Rawah,C7745,1
2400,269,21,339,22,1080,162,243,217,150,Cache,C4703,5
2845,359,13,210,34,1383,200,216,153,2879,Commanche,C4704,0
3015,59,14,30,-1,2670,230,211,111,2184,Commanche,C7202,0
2952,67,24,301,157,306,235,184,67,1273,Rawah,C7745,1
2493,47,29,295,16,708,216,164,64,810,Cache,C4703,2
3160,95,8,67,-5,1524,233,229,128,454,Commanche,C7756,1
2957,22,36,182,1,424,173,139,79,1664,Rawah,C7745,0
2869,18,11,192,-5,1464,211,217,142,2814,Commanche,C4704,1
3638,34,14,858,226,2766,217,207,122,1291,Rawah,C8776,0
2320,47,28,90,59,997,217,167,68,875,Cache,C4703,5
3580,60,20,993,295,2397,231,194,87,1403,Rawah,C8776,0
2482,79,8,153,39,277,231,226,128,1824,Cache,C2717,2
2862,60,10,518,30,540,228,218,122,1254,Commanche,C4704,1
3324,2,16,42,7,3997,195,207,147,972,Rawah,C8771,0
2998,154,7,376,80,2583,229,241,145,1651,Commanche,C7756,1
3314,21,7,0,0,3738,215,224,146,2336,Rawah,C8708,6
3012,26,13,124,17,1107,213,211,132,408,Commanche,C7700,0
3514,70,20,849,280,2207,237,196,81,1598,Rawah,C8776,0
3138,100,4,782,57,1772,227,234,142,2771,Commanche,C7756,0
3206,156,9,210,44,1366,231,241,142,2571,Rawah,C7745,0
3128,61,9,503,47,1706,227,222,128,2877,Commanche,C7756,0
2975,344,6,0,0,1113,208,230,161,655,Commanche,C7202,1
3242,108,12,30,-4,4420,240,226,115,2143,Rawah,C8771,0
2761,222,19,30,-2,1380,193,254,192,1515,Commanche,C4703,1
2527,295,14,150,35,339,181,236,195,700,Cache,C4703,1
3113,148,19,247,42,242,241,235,115,828,Commanche,C7756,1
2667,36,6,234,25,258,220,226,143,700,Commanche,C4704,1
2463,313,34,60,30,408,113,193,210,979,Cache,C4703,2
2782,155,5,0,0,366,226,240,149,2448,Commanche,C6102,1
2667,32,4,180,10,210,219,230,147,828,Commanche,C4704,1
2546,296,13,285,39,792,182,235,193,1176,Cache,C2717,1
2766,64,13,240,5,1395,232,212,110,984,Commanche,C4704,1
2526,326,7,240,43,210,203,232,168,408,Cache,C2717,1
3059,108,14,85,14,3124,244,222,104,2624,Rawah,C7745,0
2862,81,3,212,4,1082,223,234,146,2581,Commanche,C7756,1
2865,88,25,150,63,150,247,190,57,997,Rawah,C7745,1
2932,139,18,306,94,845,244,231,109,2017,Commanche,C7757,1
2367,176,9,247,80,1110,225,245,153,1082,Cache,C2704,2
2704,209,28,60,21,1221,187,252,186,1652,Commanche,C2705,0
2894,129,12,228,7,876,240,233,121,2563,Commanche,C7756,1
2373,243,17,90,18,782,185,251,202,1578,Cache,C2717,5
2805,261,30,258,159,1024,136,240,234,1608,Commanche,C4758,1
2386,322,20,150,80,780,166,216,188,671,Cache,C4703,5
2417,319,24,420,187,845,151,210,196,1107,Cache,C4703,5
2932,71,15,492,62,1865,236,210,102,2671,Commanche,C7755,1
2370,115,19,192,79,1276,249,218,90,983,Cache,C2704,2
2722,10,11,30,4,1505,209,219,147,1323,Commanche,C4703,4
2862,60,26,124,67,150,230,175,62,1150,Rawah,C7745,1
3136,2,28,295,94,872,169,175,133,1875,Rawah,C7745,0
2468,114,28,240,-4,644,254,199,52,1338,Cache,C2706,2
2820,355,10,108,15,1172,203,222,157,2844,Commanche,C7755,1
3134,124,19,124,-1,1101,248,223,95,2336,Rawah,C7745,0
2457,303,25,120,43,309,143,219,212,872,Cache,C4703,2
3191,60,10,108,-10,1772,228,219,123,721,Commanche,C7755,0
2814,95,10,212,43,1299,236,225,120,1921,Commanche,C4704,1
3093,151,17,124,21,3695,239,238,123,2325,Rawah,C7745,0
3001,45,5,495,16,1740,221,229,143,1307,Commanche,C7756,1
2990,78,26,371,189,376,243,184,55,1260,Rawah,C7745,1
2330,314,28,42,22,845,135,205,204,819,Cache,C4703,5
2807,282,13,458,75,108,182,240,198,1868,Commanche,C4703,1
2448,47,28,277,-9,726,217,168,69,752,Cache,C4703,2
2686,49,17,127,25,1812,225,200,103,1087,Commanche,C4703,1
2916,253,17,618,295,752,178,249,207,1597,Commanche,C7757,1
3061,228,7,127,21,3152,210,246,173,1340,Commanche,C7757,1
3317,2,20,342,90,1731,189,199,144,2856,Rawah,C8772,0
2470,269,16,162,17,108,177,244,206,306,Cache,C2717,1
3083,48,7,671,84,2658,223,224,136,2047,Commanche,C7756,0
3054,321,18,342,75,2591,170,219,187,1328,Commanche,C7755,1
3075,53,5,258,43,2800,223,229,142,1368,Commanche,C7756,1
3030,88,15,192,27,2432,242,214,98,1972,Commanche,C7755,1
2664,194,19,30,2,1740,214,252,164,1142,Commanche,C2705,0
3022,259,15,85,20,2881,182,247,203,927,Commanche,C7757,1
3526,32,17,870,292,2347,213,199,116,1549,Rawah,C8776,0
3053,163,5,514,81,2542,225,241,151,2239,Commanche,C7756,0
2573,35,10,300,52,150,219,218,134,750,Cache,C2717,1
3032,52,9,0,0,858,225,221,130,2045,Rawah,C7745,0
2949,55,21,313,146,323,227,190,86,1572,Rawah,C7745,0
3116,305,32,124,31,2979,115,203,219,2493,Rawah,C7700,0
2477,288,26,120,50,1357,139,227,224,797,Cache,C4703,1
2867,0,3,0,0,1621,215,234,156,2296,Commanche,C7202,0
3017,96,21,30,13,2079,248,204,73,3496,Rawah,C7745,0
2545,87,10,150,24,85,236,223,118,765,Cache,C2717,1
2881,60,8,342,49,720,227,223,131,1423,Commanche,C4704,4
3081,44,18,540,-24,2072,221,199,106,1533,Commanche,C7755,1
3561,47,19,942,149,2580,223,196,100,1514,Rawah,C8776,0
3144,16,15,30,2,1616,206,208,137,552,Commanche,C7755,0
2804,126,4,256,27,931,227,237,144,815,Commanche,C2703,2
2895,130,13,268,8,882,240,233,120,2543,Commanche,C7756,1
2373,110,16,212,33,503,245,221,100,649,Cache,C2702,2
2340,333,7,42,10,350,205,232,166,1398,Cache,C4703,5
2801,137,12,85,14,967,239,235,124,2973,Commanche,C7755,1
2622,341,14,446,65,618,191,219,167,912,Commanche,C4704,2
2284,135,15,0,0,1480,242,233,116,735,Cache,C2704,2
3187,348,21,255,40,4416,175,200,160,1641,Rawah,C8771,0
2787,18,10,162,24,779,212,219,143,2337,Commanche,C4704,1
2473,113,13,124,21,510,241,227,113,1414,Cache,C2717,5
2985,308,17,30,11,2340,173,228,194,1054,Commanche,C7102,1
2936,118,13,60,2,2224,241,228,115,518,Commanche,C7756,0
2990,192,17,658,-30,997,217,251,163,1507,Commanche,C7756,1
2411,92,19,300,104,866,246,207,82,836,Cache,C2704,2
3307,104,16,90,-6,4175,245,218,98,2347,Rawah,C8771,0
2385,129,25,67,29,811,251,216,78,1140,Cache,C2706,2
3053,101,5,424,58,2381,228,233,139,2151,Commanche,C7756,0
3152,2,29,319,103,886,168,173,132,1872,Rawah,C7745,0
2973,79,6,234,34,577,228,229,135,2205,Commanche,C7756,1
3140,356,17,150,38,1176,191,207,153,350,Commanche,C7700,0
3182,96,9,60,-2,4508,234,228,125,1933,Rawah,C7202,0
2993,63,13,30,5,2014,231,214,113,2881,Commanche,C7202,0
2788,79,9,540,0,750,232,224,124,1106,Commanche,C4704,1
3083,261,7,379,29,2751,202,244,181,1826,Commanche,C7756,1
3058,30,12,330,70,2279,216,214,132,2647,Commanche,C7756,0
3000,77,13,85,13,2490,236,215,107,2105,Commanche,C7755,1
2741,224,19,134,37,765,192,254,194,2084,Commanche,C2705,1
3268,337,14,0,0,4013,189,221,170,1159,Rawah,C8771,6
3262,79,13,437,35,1531,237,216,107,2665,Rawah,C7745,0
3059,37,22,30,10,2106,214,186,98,3290,Rawah,C7201,0
3088,57,20,323,0,1891,230,195,90,1050,Commanche,C7755,0
3162,47,17,309,-3,1323,224,201,107,295,Commanche,C7700,0
3389,286,21,218,79,3752,158,234,214,1084,Rawah,C8772,0
2807,159,8,180,24,1015,229,242,145,912,Commanche,C2703,2
3261,110,27,247,63,1672,254,199,54,2875,Rawah,C8772,0
3063,122,19,67,25,751,249,222,93,1487,Rawah,C7745,0
2464,73,17,300,106,750,238,204,91,1298,Cache,C2717,5
3173,297,18,190,12,3555,167,231,203,1921,Rawah,C7700,0
3068,242,8,134,14,480,205,247,180,819,Commanche,C7202,1
2774,198,12,210,52,300,216,250,167,2197,Commanche,C4703,1
3072,111,9,60,-5,3423,236,230,125,2412,Rawah,C7745,0
3118,321,3,492,42,1972,211,236,164,2509,Commanche,C7756,0
3363,59,18,319,81,2156,231,201,97,2507,Rawah,C8772,0
2858,38,13,277,70,1463,219,211,124,2863,Commanche,C7756,0
2910,119,16,127,29,1680,245,225,104,2067,Commanche,C7755,1
3346,92,13,573,112,1684,240,219,107,2097,Rawah,C8772,0
