Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2459,251,11,150,9,912,196,248,189,127,Cache,C2703,5
2878,59,10,382,52,785,228,220,125,1460,Commanche,C4704,4
3243,306,20,180,41,4227,160,224,203,1401,Rawah,C8771,6
3512,50,16,524,100,2795,225,204,108,1805,Rawah,C8776,0
3050,195,5,42,-1,612,219,244,161,895,Commanche,C7202,1
2670,101,5,30,0,67,228,233,139,1126,Commanche,C6102,1
3288,107,21,216,27,1061,250,210,77,1138,Commanche,C8772,0
3307,84,24,480,80,1650,245,190,60,2795,Rawah,C8772,0
3487,97,15,470,53,2683,243,218,101,1987,Rawah,C8776,0
3161,42,6,376,19,1956,221,226,140,916,Commanche,C7755,0
2474,138,12,446,118,837,238,236,127,1358,Cache,C2717,5
3277,140,18,365,53,1350,244,232,111,2377,Rawah,C7745,0
2990,192,17,658,-30,997,217,251,163,1507,Commanche,C7756,1
3525,51,10,437,113,2873,225,218,126,1783,Rawah,C8776,0
3153,49,11,256,11,1841,224,217,125,793,Commanche,C7755,0
2460,349,21,85,23,607,176,199,159,1261,Cache,C4703,5
2978,100,9,335,38,1983,236,227,122,722,Commanche,C7756,0
3416,255,23,335,106,3640,160,247,220,953,Rawah,C8772,0
3098,64,19,30,11,837,234,197,88,1403,Rawah,C7745,0
3079,104,21,240,-26,2401,250,208,75,1848,Commanche,C7755,1
3030,49,11,90,3,1593,224,217,125,1101,Commanche,C7755,0
2783,9,14,391,-4,808,203,211,144,872,Commanche,C4704,1
2899,37,9,395,53,1613,220,220,135,2758,Commanche,C7755,0
2516,273,16,127,29,467,176,243,205,592,Cache,C4703,1
3007,357,9,376,92,2847,206,224,156,1448,Commanche,C7756,1
3025,146,17,361,87,630,241,235,118,1731,Commanche,C7757,1
2922,94,25,258,-54,270,250,195,59,1113,Rawah,C7746,1
3377,20,24,443,162,2107,195,181,113,2001,Rawah,C8772,0
2673,116,10,469,81,679,238,230,122,408,Commanche,C4703,2
2499,310,16,255,30,60,176,228,191,576,Cache,C4703,2
3295,61,13,469,108,730,230,211,111,1110,Commanche,C8772,6
2300,311,18,42,11,1064,170,225,195,808,Cache,C4703,5
3032,344,21,60,27,2109,173,202,164,3360,Rawah,C7201,0
2883,321,9,30,2,1800,196,231,175,2206,Commanche,C7202,0
3003,18,5,268,74,2322,216,230,151,2431,Commanche,C7756,1
2805,138,11,90,13,994,237,236,128,2995,Commanche,C7755,1
2441,77,27,175,74,551,242,180,50,666,Cache,C4703,2
2775,59,11,458,41,120,228,217,120,789,Commanche,C6102,1
3110,19,19,201,2,1357,203,197,126,319,Commanche,C7700,0
3555,49,18,942,340,2550,225,197,100,1531,Rawah,C8776,0
2846,0,15,60,12,1455,196,210,150,2563,Commanche,C7700,0
3358,121,10,470,76,2214,237,232,125,2324,Rawah,C8771,0
2812,52,13,750,128,573,226,211,116,1259,Commanche,C4704,1
2509,276,13,90,15,319,184,242,198,636,Cache,C4703,1
3084,312,13,42,9,1415,184,230,186,2989,Commanche,C7755,1
2991,101,10,60,6,2173,237,227,120,1347,Commanche,C7755,1
3173,89,13,297,82,708,239,219,108,626,Commanche,C7755,0
3001,154,6,430,63,2643,227,241,147,1591,Commanche,C7756,1
3091,10,10,153,25,2321,209,220,148,2348,Commanche,C7756,0
2461,316,16,390,105,824,175,224,189,1443,Cache,C4703,5
3041,26,6,300,1,3295,217,227,146,864,Commanche,C7756,1
2890,287,19,0,0,2617,164,235,210,218,Commanche,C7757,1
3112,5,17,524,-28,2100,195,204,144,1276,Commanche,C7756,1
2781,297,12,256,49,192,186,236,190,2073,Commanche,C4703,1
2720,87,5,277,27,190,227,231,138,875,Commanche,C4704,4
3018,268,16,42,8,2880,176,245,207,979,Commanche,C7757,1
2786,113,13,42,8,918,241,227,113,2207,Commanche,C4704,1
2411,22,28,67,23,543,191,169,101,1015,Cache,C4703,2
3105,112,8,335,75,2244,235,231,128,3570,Rawah,C7745,0
3032,127,7,30,2,2591,232,236,136,3031,Rawah,C7202,0
2453,130,18,361,97,797,247,226,101,1340,Cache,C2717,5
2831,111,9,190,39,1115,236,230,125,3127,Commanche,C7755,1
3042,170,18,509,104,510,230,245,140,1761,Commanche,C7757,1
2537,12,8,242,11,636,212,224,149,1087,Cache,C2717,1
3232,329,23,162,-8,3805,158,206,184,1570,Rawah,C7745,0
2734,227,17,60,-5,1500,194,253,193,1396,Commanche,C4703,1
3094,93,5,301,17,2475,228,232,138,2042,Commanche,C7756,0
2966,51,19,295,10,379,226,197,98,1627,Rawah,C7745,0
3548,46,23,934,333,2437,220,183,87,1487,Rawah,C8776,0
2865,13,16,698,135,180,203,206,137,1273,Commanche,C4703,1
3001,195,8,524,-19,1477,219,247,163,1543,Commanche,C7756,1
2718,47,9,433,43,488,224,220,130,1250,Commanche,C4704,1
3011,336,17,67,1,745,181,216,172,1937,Rawah,C7745,0
2952,305,12,150,37,3005,187,233,186,1356,Commanche,C7755,1
2383,61,17,170,-7,703,232,202,96,731,Cache,C4703,2
2932,15,18,190,57,1350,202,201,132,1980,Commanche,C7757,1
3112,100,20,300,83,2486,249,208,78,3301,Rawah,C7745,0
2591,313,8,360,106,301,198,234,175,957,Cache,C2717,1
2459,223,12,474,86,731,205,251,182,1249,Cache,C2717,5
3249,143,24,426,144,1261,246,226,94,2290,Rawah,C7745,0
2945,130,14,120,32,2236,243,231,114,518,Commanche,C7756,1
3308,106,14,60,-7,1350,243,222,104,1396,Commanche,C7755,0
3056,38,10,108,16,2977,220,217,131,1398,Commanche,C7756,1
2743,147,12,60,1,1072,236,239,132,725,Commanche,C2703,2
3062,20,13,277,-7,2571,211,212,136,2222,Commanche,C7756,0
2482,340,7,95,19,0,205,230,163,324,Cache,C2717,1
2439,46,20,60,22,268,221,191,96,256,Cache,C4703,1
3011,30,18,277,83,2176,212,198,117,2221,Commanche,C7756,0
2537,72,6,0,0,210,227,228,136,1599,Commanche,C4703,5
2823,101,14,134,19,577,243,220,103,2629,Commanche,C4704,1
2982,51,15,309,42,1426,226,207,111,721,Commanche,C7756,1
2319,329,10,0,0,1207,196,228,172,940,Cache,C4703,5
2986,67,18,430,185,443,235,200,90,1529,Rawah,C7745,0
2697,73,9,175,13,255,230,223,126,1064,Commanche,C4704,1
2637,50,4,0,0,892,221,231,146,1321,Commanche,C7757,1
2943,298,8,270,6,1624,198,237,180,150,Commanche,C7202,1
2836,300,16,524,104,175,173,232,198,1806,Commanche,C4703,1
2475,302,21,331,185,134,159,226,205,1612,Cache,C4703,2
2875,215,11,60,-6,1080,209,251,176,1913,Commanche,C7757,1
3000,121,16,170,49,990,246,225,103,437,Commanche,C7756,1
3024,15,5,467,92,3136,215,229,150,771,Commanche,C7756,0
2955,165,15,30,8,1627,232,244,138,162,Commanche,C7756,1
2318,133,26,42,17,990,250,218,79,932,Cache,C2704,2
2507,343,9,313,24,420,202,226,163,1699,Cache,C2717,2
2947,109,14,42,1,900,243,224,108,1614,Commanche,C7757,1
3369,129,9,509,84,1878,235,235,130,1812,Rawah,C8771,0
3365,109,21,242,83,2098,251,211,78,2676,Rawah,C8772,0
2835,4,11,582,3,543,206,220,151,1218,Commanche,C4704,1
3271,110,10,450,47,1260,238,229,120,2283,Rawah,C7745,1
2542,124,7,242,114,600,232,235,136,277,Cache,C2717,1
2450,24,18,170,38,382,207,197,121,1173,Cache,C4703,5
2350,94,18,218,78,1057,246,209,86,789,Cache,C4703,5
3062,30,9,450,63,2897,218,220,137,1824,Commanche,C7756,1
3192,281,21,67,21,2294,157,237,217,2992,Rawah,C7745,0
2951,40,13,430,-1,2083,221,212,124,2980,Commanche,C7756,0
3028,307,19,85,-3,1968,165,225,199,3443,Rawah,C7201,0
2989,221,10,0,0,2624,208,250,178,1736,Commanche,C7102,0
3100,108,5,323,37,1865,229,234,138,2910,Commanche,C7756,0
2779,74,26,361,156,674,240,181,56,949,Commanche,C7757,1
3308,75,3,90,-5,3823,223,234,147,2375,Rawah,C8771,6
3029,45,3,495,6,3030,220,232,148,1201,Commanche,C7756,1
3454,75,27,658,169,2132,241,180,53,1559,Rawah,C8776,0
3038,1,10,175,-1,3247,206,221,153,1064,Commanche,C7756,0
3007,43,16,242,22,513,221,202,111,1717,Rawah,C7745,0
3016,156,19,339,87,660,238,238,121,1745,Commanche,C7757,1
2977,74,8,0,0,1889,230,226,129,3650,Rawah,C7202,0
3154,353,12,30,6,1471,200,219,157,2401,Rawah,C7745,0
3110,121,20,201,56,778,250,219,89,450,Commanche,C7757,1
3159,138,26,170,46,872,249,220,82,1732,Rawah,C7746,0
3496,102,23,430,62,2632,251,202,66,2103,Rawah,C8776,0
2659,156,15,108,15,1061,236,241,131,630,Commanche,C2703,2
3014,58,7,488,45,2790,226,225,133,1441,Commanche,C7756,1
3075,258,15,420,5,2521,184,248,201,2161,Commanche,C7756,0
2774,56,7,0,0,938,225,226,135,2143,Commanche,C6102,4
2586,358,18,450,65,201,190,205,150,794,Cache,C4703,1
3090,288,8,162,14,2268,199,240,180,2188,Commanche,C7102,0
2865,130,17,180,55,180,246,227,104,1170,Rawah,C7745,1
2528,94,32,90,41,708,250,174,26,1020,Cache,C2705,1
3016,28,14,283,86,2135,214,210,129,2296,Commanche,C7756,0
3305,68,9,390,90,2032,230,221,124,2190,Rawah,C8771,0
3271,80,9,582,128,488,233,223,122,1019,Commanche,C8772,6
3238,96,13,426,79,655,241,220,107,904,Commanche,C7755,6
3061,228,7,127,21,3152,210,246,173,1340,Commanche,C7757,1
2438,57,16,295,80,871,229,204,103,1230,Cache,C2717,5
3080,36,6,408,23,3086,220,226,143,1530,Commanche,C7756,1
3124,151,21,277,53,228,241,234,111,806,Commanche,C7756,1
2403,59,21,192,-12,768,231,192,85,742,Cache,C4703,2
3479,59,17,741,245,2138,231,202,98,1702,Rawah,C8776,0
2664,83,4,30,-2,67,225,233,143,1064,Commanche,C6102,1
2488,357,10,433,64,379,204,221,155,953,Cache,C2717,5
3101,150,20,42,4,1061,241,235,113,2278,Rawah,C7745,0
2421,29,20,242,98,810,209,192,112,1055,Cache,C4703,5
2668,54,4,162,11,201,222,230,143,912,Commanche,C4704,1
2724,93,8,192,15,920,233,228,127,324,Commanche,C4703,1
2763,85,8,560,-24,671,232,226,126,960,Commanche,C4704,1
2956,295,10,849,-78,1382,192,237,185,1907,Commanche,C7755,1
2823,179,21,430,125,805,223,247,147,1860,Commanche,C2705,4
3188,86,15,511,117,323,241,213,98,892,Commanche,C7756,1
3054,183,5,95,-2,3248,221,243,157,1273,Commanche,C7756,0
3167,337,12,124,13,4484,193,223,169,1747,Rawah,C7202,0
3037,269,11,67,-6,3354,191,244,192,1140,Commanche,C7756,0
2705,14,10,42,4,805,210,218,144,2014,Commanche,C6102,0
2850,59,15,376,62,1142,230,207,106,1475,Commanche,C4704,1
2933,60,22,228,127,228,231,189,79,1142,Rawah,C7745,1
3088,113,20,170,39,3163,250,215,85,2664,Rawah,C7745,0
2943,155,15,342,61,812,236,240,130,1976,Commanche,C7757,1
2420,277,19,256,114,1123,167,240,212,1414,Cache,C4703,5
2541,241,2,365,37,90,214,241,164,1956,Cache,C2717,2
2793,354,7,30,2,1008,208,227,157,2870,Commanche,C7755,0
3538,38,21,895,304,2322,215,189,100,1528,Rawah,C8776,0
2523,284,19,295,137,908,165,237,211,1315,Cache,C4703,1
2411,342,15,234,105,808,187,216,166,603,Cache,C4703,5
3175,32,13,60,22,1572,216,211,128,2493,Rawah,C7745,0
2668,62,6,124,11,162,225,228,138,976,Commanche,C4704,1
2495,1,11,295,12,495,204,219,152,1592,Cache,C2717,2
3115,99,14,234,63,911,242,220,104,1655,Rawah,C7745,0
3066,152,10,0,0,390,233,240,137,693,Commanche,C7755,1
2958,149,13,474,29,698,236,239,130,2156,Commanche,C7757,4
2416,281,17,240,77,42,171,239,207,560,Cache,C4703,2
2472,177,8,450,116,874,224,245,154,1317,Cache,C2717,5
3088,98,7,30,-6,1557,232,230,130,607,Commanche,C7756,0
2275,34,23,30,14,1065,210,184,101,824,Cache,C4703,5
3274,101,8,120,-13,4022,233,230,129,2131,Rawah,C8771,0
2462,33,11,0,0,1173,218,216,133,849,Cache,C4703,1
2800,140,12,190,26,997,238,236,126,853,Commanche,C2703,2
3090,233,10,503,20,2630,204,249,182,1984,Commanche,C7756,1
2933,114,14,335,25,792,243,225,108,2372,Commanche,C7756,1
3096,99,3,324,19,2591,224,235,146,1900,Commanche,C7756,0
2907,347,12,420,23,1826,197,221,161,2980,Commanche,C7756,0
2505,303,8,175,42,212,198,236,178,361,Cache,C4703,1
2429,126,32,108,53,484,253,200,49,1235,Cache,C2705,2
2951,156,3,150,17,2148,223,239,152,430,Commanche,C7756,1
2858,62,4,424,237,474,223,232,145,942,Commanche,C7756,1
2878,209,14,511,238,1500,209,252,176,1516,Commanche,C2705,1
3025,315,13,234,64,2871,185,229,184,342,Commanche,C7756,1
3355,153,10,212,29,1201,232,241,140,1499,Commanche,C8772,6
2912,179,19,573,80,725,224,248,148,1608,Commanche,C2705,4
3006,116,12,150,34,2173,241,228,116,2509,Commanche,C7756,0
2422,314,13,150,34,1441,185,230,185,499,Cache,C4703,5
2793,182,24,60,20,849,220,247,147,3070,Commanche,C2705,0
3230,307,30,150,9,3511,126,207,214,1830,Rawah,C7745,0
2712,30,19,170,45,1650,211,194,113,1216,Commanche,C4703,1
3029,42,11,301,11,1800,222,216,128,1387,Commanche,C7755,1
3036,251,9,390,-32,1919,200,247,185,2268,Commanche,C7755,1
2690,203,25,85,25,1449,199,253,176,1460,Commanche,C2705,1
2706,72,9,295,24,361,231,222,123,1140,Commanche,C4704,1
2772,33,15,642,97,626,216,206,122,1320,Commanche,C4704,1
3011,209,2,510,26,1723,217,241,161,1477,Commanche,C7756,1
2998,118,8,404,109,2379,234,233,130,1846,Commanche,C7700,1
2679,206,10,0,0,1315,214,250,170,1558,Commanche,C6102,0
2838,117,7,42,1,1003,232,234,135,2463,Commanche,C6102,1
3051,0,8,218,6,1741,209,226,155,1127,Commanche,C7755,0
3064,96,5,30,-1,3407,228,233,139,2372,Rawah,C7202,0
3050,121,4,446,51,2353,227,236,144,2178,Commanche,C7756,0
2963,168,8,85,9,1374,227,243,150,365,Commanche,C7756,1
3015,308,19,120,51,2430,164,224,199,1080,Commanche,C7755,1
3174,340,22,309,43,2624,168,202,169,2737,Rawah,C7745,0
3049,26,12,330,50,2960,214,213,133,1706,Commanche,C7756,1
2961,42,11,417,0,2125,222,215,127,2965,Commanche,C7756,0
2981,289,10,95,16,2460,192,239,187,2322,Commanche,C7757,1
3038,347,11,426,66,2400,198,222,162,2505,Commanche,C7202,0
3008,72,15,95,5,2490,236,209,101,2080,Commanche,C7755,1
2887,106,12,543,55,511,241,225,112,1288,Commanche,C4704,1
3261,66,14,511,27,1410,233,211,107,2275,Rawah,C8772,0
2808,148,11,216,45,1231,234,239,135,1891,Commanche,C4704,1
3211,316,27,309,25,3406,140,206,201,1982,Rawah,C7745,0
3146,241,12,424,93,408,197,250,190,646,Commanche,C7756,1
2803,248,20,295,22,1501,172,250,212,1423,Commanche,C2705,1
3036,280,13,95,11,2394,183,241,198,3078,Rawah,C7201,0
3508,43,18,811,274,2257,221,199,107,1613,Rawah,C8776,0
2940,155,10,0,0,1581,232,241,140,228,Commanche,C7756,0
2866,277,16,446,220,1103,175,241,205,1800,Commanche,C7757,1
3377,58,20,67,18,3552,230,195,89,2514,Rawah,C8708,6
2810,75,12,42,5,1050,234,217,113,2577,Commanche,C4704,1
2903,304,29,450,257,1323,127,210,217,1717,Commanche,C7757,1
2380,355,16,134,57,1020,191,209,154,765,Cache,C4703,5
2551,15,33,242,64,752,172,154,101,1203,Cache,C4703,2
3128,293,18,0,0,2270,167,233,206,3049,Rawah,C7201,0
2738,33,8,0,0,785,219,223,140,2106,Commanche,C6102,4
2749,259,17,90,19,277,178,247,206,2313,Commanche,C4703,1
3596,29,17,591,184,2894,212,202,121,1471,Rawah,C8776,0
3013,297,13,134,18,2389,183,235,192,1381,Commanche,C7755,1
2974,27,15,90,13,1170,212,206,127,964,Commanche,C7700,0
2639,355,10,384,80,598,203,222,157,1019,Commanche,C4704,2
2843,36,12,537,11,560,219,212,127,1237,Commanche,C4704,1
2770,56,10,190,26,511,227,218,124,2689,Commanche,C7755,1
3262,296,39,85,-15,3181,86,196,234,2177,Rawah,C8772,0
3000,46,18,466,177,2854,223,198,103,732,Commanche,C7756,1
2846,101,9,335,35,1571,235,228,124,2948,Commanche,C7202,1
3200,92,8,85,1,4241,233,228,128,1786,Rawah,C7202,0
3133,66,9,484,52,1516,229,221,124,2792,Commanche,C7756,0
3251,282,10,408,123,1198,191,241,189,2062,Rawah,C7745,1
3424,35,20,566,209,2210,213,191,106,1874,Rawah,C8776,0
2448,353,20,67,20,633,182,201,154,1234,Cache,C4703,5
2311,298,17,30,11,446,172,232,200,1581,Cache,C4703,2
2714,125,12,430,-21,677,240,232,120,272,Commanche,C2705,2
2922,88,6,430,141,1170,230,229,133,1784,Commanche,C4704,1
2482,324,21,95,24,443,162,213,188,1422,Cache,C4703,5
3028,305,15,150,33,2427,177,231,193,1440,Commanche,C7755,1
3073,0,3,67,1,3561,215,234,156,2236,Rawah,C7202,0
2880,352,11,351,-3,1660,200,221,159,2967,Commanche,C7756,0
2367,94,16,212,32,466,244,214,95,659,Cache,C2703,2
2847,173,13,67,15,990,228,246,148,1717,Commanche,C4703,1
2387,39,7,443,100,1107,221,225,140,1110,Cache,C2703,2
2472,298,22,324,192,162,152,225,211,1634,Cache,C4703,2
3352,91,16,390,126,1839,243,212,93,3021,Rawah,C8772,0
2355,0,16,30,6,402,194,208,149,969,Cache,C6102,2
3144,123,21,134,39,1057,250,219,87,2183,Rawah,C7745,0
2774,230,30,216,149,725,161,251,214,1614,Commanche,C4758,1
3075,142,16,108,23,497,241,235,118,730,Commanche,C7700,1
3513,270,19,240,101,3089,168,243,213,1634,Rawah,C8776,0
3353,117,6,524,68,1707,231,234,136,2002,Rawah,C8771,0
3415,357,21,335,122,2671,183,198,149,2452,Rawah,C8776,0
2988,10,29,85,16,2407,174,168,118,1921,Commanche,C7756,1
3049,352,3,277,14,1984,214,233,158,2049,Commanche,C7755,1
3027,350,16,300,7,1485,189,211,159,872,Commanche,C7756,1
2376,303,24,124,61,1114,146,220,211,1513,Cache,C4703,5
2909,56,16,210,56,1380,229,204,104,2190,Commanche,C7755,1
3357,22,26,342,142,1991,193,174,106,2081,Rawah,C8772,0
2453,107,19,85,31,765,248,214,87,256,Cache,C2703,2
3033,52,18,268,33,577,226,197,98,1718,Rawah,C7745,0
2915,278,22,0,0,2647,156,238,219,150,Commanche,C7757,1
2386,123,20,390,71,466,250,220,88,1061,Cache,C2704,2
3293,257,20,153,69,1410,169,247,214,2549,Rawah,C8772,0
3061,146,12,67,9,552,237,238,130,789,Commanche,C7700,1
2730,256,36,134,84,1003,117,235,241,1482,Commanche,C4758,1
2687,41,10,297,20,342,221,219,132,1123,Commanche,C4704,1
3117,113,32,242,75,3034,254,190,37,2809,Rawah,C7745,0
2514,322,8,268,64,270,199,232,173,342,Cache,C2717,1
2824,205,23,283,141,1127,199,253,179,1795,Commanche,C2705,4
2989,17,11,272,29,2040,211,216,141,981,Commanche,C7756,1
3052,257,9,67,-1,573,200,246,185,882,Commanche,C7202,1
2974,280,13,201,32,2694,183,241,198,591,Commanche,C7757,1
3174,106,21,391,61,992,250,209,77,1889,Rawah,C7745,1
3128,303,20,268,5,3387,162,227,204,2100,Rawah,C7700,0
2774,349,16,67,10,930,188,211,160,2063,Commanche,C4703,0
3072,337,7,90,17,2605,204,230,165,1883,Commanche,C7756,1
2956,324,8,175,9,1554,200,231,171,153,Commanche,C7202,1
3028,301,10,85,22,2343,192,236,183,1627,Commanche,C7756,1
2889,12,13,247,-30,1503,207,214,143,2311,Commanche,C4704,1
2760,241,12,150,46,391,197,250,190,2226,Commanche,C4703,1
2455,50,11,90,12,283,225,217,125,1894,Cache,C2717,2
3262,79,26,42,9,3956,243,182,52,4151,Rawah,C8772,6
2869,358,16,180,-1,201,192,208,151,1440,Rawah,C7745,0
2994,27,14,228,12,1710,213,210,130,1463,Commanche,C7755,1
2449,1,17,484,105,872,194,206,148,1423,Cache,C4703,5
2929,92,20,162,31,2343,247,204,77,594,Commanche,C4758,4
2915,62,25,190,109,190,231,179,65,1114,Rawah,C7745,1
2961,275,16,752,315,1405,176,242,205,2072,Commanche,C7755,1
3014,80,15,272,-7,1150,239,212,100,674,Commanche,C7756,1
