Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
3024,146,7,120,2,1020,230,239,142,882,Commanche,C7756,0
2819,101,8,30,0,764,233,230,129,2416,Commanche,C6102,1
3027,289,16,541,-93,1895,172,236,204,2287,Commanche,C7755,1
2844,45,7,745,18,570,222,225,138,1231,Commanche,C4704,1
3325,318,24,309,0,3644,150,210,197,3868,Rawah,C8772,6
2535,349,18,319,104,1055,185,208,160,480,Cache,C2717,5
2373,269,19,240,103,1142,168,243,213,335,Cache,C4703,5
2963,32,10,379,80,2026,218,218,134,2543,Commanche,C7756,1
2947,43,22,120,11,1282,219,187,94,1320,Commanche,C7700,0
3153,225,9,433,99,426,208,249,177,636,Commanche,C7756,1
3390,65,20,674,108,2416,234,195,84,2128,Rawah,C8776,0
3298,53,22,90,16,1889,226,188,85,2711,Rawah,C8772,0
2942,351,16,319,14,1867,190,212,158,2876,Commanche,C7756,1
3577,276,21,350,202,3254,158,239,218,1328,Rawah,C8776,0
3054,287,16,234,51,2481,175,237,202,1710,Commanche,C7756,1
2857,159,21,60,13,1114,237,239,123,2166,Commanche,C7757,1
2907,335,5,30,2,2343,209,233,163,258,Commanche,C7202,0
3578,25,14,598,166,2846,212,208,130,1538,Rawah,C8776,0
2852,128,11,228,41,1396,238,233,124,3038,Commanche,C7755,1
3236,92,21,376,123,1110,247,203,74,2022,Rawah,C7745,0
2883,75,7,437,12,1034,228,228,133,2602,Commanche,C7756,0
2353,314,27,342,141,1055,138,207,204,918,Cache,C4703,5
2684,54,9,30,-1,1237,225,221,130,1622,Commanche,C6102,1
2664,208,29,85,40,576,185,251,185,1434,Commanche,C4758,1
2834,188,19,30,9,1148,218,250,158,2398,Commanche,C7102,4
3133,70,7,60,-8,1276,228,226,132,2512,Rawah,C7745,0
3091,90,14,85,16,1604,241,217,103,3132,Commanche,C7202,0
2791,84,9,67,9,860,233,225,123,2949,Commanche,C7755,1
2954,347,5,85,13,2173,210,231,160,484,Commanche,C7756,0
2936,75,21,228,122,242,240,194,74,1110,Rawah,C7745,1
3054,354,10,234,33,2731,204,223,157,1179,Commanche,C7755,1
3301,342,4,228,77,1260,212,234,160,2405,Rawah,C8776,1
3474,38,23,819,259,2477,213,182,93,1839,Rawah,C8776,0
2543,265,14,300,116,1205,183,245,201,726,Cache,C2717,1
3053,30,16,242,-29,1365,214,204,122,547,Commanche,C7700,0
2583,2,6,335,22,469,211,228,154,792,Commanche,C4704,2
3235,108,10,268,-18,1664,237,229,122,2748,Rawah,C7745,0
3086,321,9,127,13,2258,197,231,174,2190,Commanche,C7102,0
3149,326,23,242,4,3479,157,207,187,2011,Rawah,C7700,0
3036,228,6,306,52,3114,211,246,172,626,Commanche,C7756,1
3048,35,11,360,49,2912,219,215,130,1772,Commanche,C7756,1
3317,320,17,0,0,3966,173,221,187,997,Rawah,C8771,0
2940,113,24,90,-18,360,252,208,69,1560,Rawah,C7745,0
3141,105,5,812,77,1789,228,234,140,2754,Commanche,C7756,0
2878,79,10,30,5,1710,234,222,119,2190,Commanche,C7202,0
2923,73,13,124,15,703,235,215,110,2438,Commanche,C7756,1
3186,5,29,361,135,904,169,170,126,1866,Rawah,C7745,0
3177,136,15,247,36,2371,242,233,116,1507,Commanche,C7756,1
3066,144,24,469,107,480,245,228,98,1666,Commanche,C7757,1
2770,336,9,30,5,633,199,227,167,2870,Commanche,C7755,1
3058,124,20,150,4,792,249,221,92,785,Commanche,C7700,1
2691,121,4,0,0,60,227,236,144,872,Commanche,C4704,1
2660,41,5,60,3,90,220,229,145,918,Commanche,C6102,1
2947,356,9,170,0,2103,205,224,156,361,Commanche,C7756,1
3000,103,5,120,15,2131,229,233,138,1179,Commanche,C7756,1
3407,275,30,180,95,3305,127,231,235,1736,Rawah,C8772,0
3031,310,12,85,5,2436,186,231,185,3045,Rawah,C7201,0
3117,22,4,485,62,2205,217,230,150,2338,Commanche,C7756,0
3326,150,22,319,62,4012,242,233,108,2496,Rawah,C7202,0
3539,49,16,911,127,2580,225,204,109,1590,Rawah,C8776,0
2900,0,0,306,104,1213,218,238,156,2777,Commanche,C4704,1
3018,119,10,30,-4,2954,237,232,125,1438,Commanche,C7756,0
3242,150,8,458,129,1170,230,240,142,2079,Rawah,C7745,0
3067,18,10,162,-2,2474,212,218,142,2230,Commanche,C7756,0
3479,66,24,725,264,2389,235,186,69,1765,Rawah,C8776,0
2799,341,14,67,14,1057,189,218,167,2058,Commanche,C4703,0
2688,193,13,30,0,1182,218,250,163,1679,Commanche,C2705,0
3518,267,22,446,167,3392,160,243,219,1170,Rawah,C8776,0
2853,70,16,300,65,1323,236,206,97,1471,Commanche,C4703,1
2976,172,14,648,-44,1120,228,246,146,1554,Commanche,C7756,1
3185,86,15,242,80,1170,241,214,99,2329,Rawah,C7745,1
2951,266,20,713,305,1385,166,244,215,2048,Commanche,C7755,1
2527,199,10,216,44,454,217,249,166,216,Cache,C2717,1
2479,113,25,212,-1,604,253,204,62,1380,Cache,C2706,2
2398,299,22,67,24,646,154,226,210,1406,Cache,C4703,1
3083,298,6,277,32,3118,204,238,173,1445,Commanche,C7756,1
3067,298,5,201,-1,2325,207,238,170,1969,Commanche,C7756,1
3140,146,15,0,0,3500,239,237,123,2547,Rawah,C7745,0
3217,101,14,85,19,1616,243,220,103,2841,Rawah,C7745,0
2780,36,13,674,110,693,219,211,125,1290,Commanche,C4704,1
2367,289,19,108,23,1006,163,234,210,1539,Cache,C4703,5
3057,163,17,594,119,451,234,242,133,1794,Commanche,C7757,1
