Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2892,14,19,67,21,1230,199,198,131,1954,Commanche,C7757,1
3359,112,9,525,74,1771,235,231,127,1935,Rawah,C8771,0
3046,305,12,272,53,2667,187,233,186,1878,Commanche,C7756,1
3513,56,23,395,79,2602,228,185,79,2242,Rawah,C8776,0
3612,3,18,458,200,3036,192,202,144,1426,Rawah,C8776,0
2400,33,23,30,8,484,208,182,99,966,Cache,C4703,2
2838,71,24,90,43,120,238,186,65,1138,Rawah,C7745,1
3023,13,12,285,49,2529,208,216,143,2516,Commanche,C7756,1
2920,338,13,192,50,1779,191,221,169,2436,Commanche,C7757,1
3020,58,10,430,-2,2791,228,218,123,1445,Commanche,C7756,1
3010,180,8,390,-10,1253,223,245,156,1376,Commanche,C7756,1
3182,87,20,547,77,904,245,202,77,1920,Rawah,C7745,1
3095,304,3,400,100,2695,210,238,166,1634,Commanche,C7756,1
3061,95,8,711,89,2429,234,228,126,2301,Commanche,C7756,0
3258,62,13,488,24,1410,230,214,114,2295,Rawah,C7745,0
2549,70,10,162,28,42,231,221,123,706,Cache,C2717,1
3026,307,9,365,-8,1802,195,235,180,1989,Commanche,C7755,1
3044,92,31,591,-60,693,250,175,0,1710,Rawah,C7745,0
3211,106,14,85,12,4186,243,223,107,1813,Rawah,C7202,0
2750,31,6,30,-1,1421,219,228,145,1570,Commanche,C7101,0
3147,21,14,134,5,1448,210,210,134,379,Commanche,C7700,0
3177,31,11,124,8,1507,217,216,133,454,Commanche,C7756,1
3136,243,10,384,76,376,201,248,184,671,Commanche,C7756,1
3387,350,22,258,94,2649,175,198,157,2542,Rawah,C8772,0
2880,139,13,424,69,1599,240,235,123,2836,Commanche,C7755,1
2680,45,16,108,19,1809,223,204,111,1084,Commanche,C4703,1
3239,48,6,454,77,1410,223,227,140,2561,Rawah,C7745,0
2421,339,29,108,55,674,146,185,170,1486,Cache,C4703,1
2741,212,20,127,42,850,199,254,184,2006,Commanche,C2705,4
2884,73,26,150,84,170,240,180,54,1061,Rawah,C7745,0
2661,58,11,467,-38,661,228,218,122,134,Commanche,C4703,1
3081,74,18,30,-9,693,239,202,88,1577,Rawah,C7746,0
2471,294,17,256,57,180,168,233,204,679,Cache,C4703,2
2683,35,15,408,0,722,217,206,121,256,Commanche,C4703,1
2781,345,7,30,3,732,206,229,161,2844,Commanche,C7755,1
3358,73,25,459,124,1830,239,183,59,2047,Rawah,C8776,0
3256,59,15,124,42,1419,230,207,106,2760,Rawah,C7746,0
2570,258,10,323,106,644,195,246,189,787,Cache,C2717,1
3111,347,28,127,48,1047,155,182,158,2088,Rawah,C7745,0
3486,82,15,499,52,2711,239,213,100,1929,Rawah,C8776,0
2452,13,20,150,40,361,197,195,130,1172,Cache,C4703,5
3396,72,19,95,19,3449,238,199,84,2543,Rawah,C8708,6
3357,96,6,335,75,2108,231,231,133,2458,Rawah,C8772,0
3088,134,13,201,39,607,240,233,120,466,Commanche,C7755,0
3461,31,20,808,27,2539,210,192,111,1879,Rawah,C8776,0
3142,21,18,255,61,1231,206,200,127,234,Commanche,C7700,0
3237,358,8,295,9,1987,208,225,155,992,Commanche,C7755,0
2936,306,17,540,290,1399,172,229,196,1798,Commanche,C7757,1
2446,292,11,306,85,750,188,238,189,1414,Cache,C4703,5
2955,353,4,0,0,972,213,233,158,85,Commanche,C7756,1
2460,330,24,175,89,752,156,203,183,1537,Cache,C4703,1
3592,46,29,1018,358,2475,215,164,65,1401,Rawah,C8776,0
2954,180,4,0,0,1256,221,242,156,256,Commanche,C7202,1
3178,111,21,234,54,819,250,213,81,690,Commanche,C8772,6
2978,108,10,319,60,1650,237,229,122,1736,Commanche,C7756,1
2892,330,18,108,24,1687,175,216,179,2393,Commanche,C7757,1
2958,43,9,285,40,2248,222,220,132,495,Commanche,C7756,0
2940,120,14,255,67,1500,244,227,109,2016,Commanche,C7756,1
2889,146,14,210,51,931,238,238,127,2177,Commanche,C7757,1
3139,57,8,30,-3,4318,226,223,131,1965,Rawah,C7745,0
3008,338,5,443,93,2783,209,233,162,1500,Commanche,C7756,1
3027,346,13,150,30,2700,195,219,162,1026,Commanche,C7755,1
3121,93,15,242,67,738,243,215,98,492,Commanche,C7755,1
3101,111,18,120,24,3867,247,218,93,2212,Rawah,C7745,0
2946,281,6,30,6,1800,203,241,176,433,Commanche,C7756,1
2731,40,19,212,66,1740,218,195,105,1121,Commanche,C4703,1
2788,166,21,85,17,760,232,242,130,2986,Commanche,C4704,1
2889,63,5,0,0,1239,225,229,139,1595,Commanche,C7202,1
2531,72,1,170,23,911,219,237,154,845,Cache,C2717,1
3203,108,9,42,4,4174,236,230,125,1771,Rawah,C7202,0
2935,16,17,182,56,1350,203,202,132,1950,Commanche,C7756,1
2865,238,19,430,84,1470,182,253,204,1505,Commanche,C2705,1
2751,4,12,42,4,626,204,216,149,2432,Commanche,C4704,1
3144,357,17,192,53,1214,191,207,152,300,Commanche,C7700,0
2858,39,6,95,-10,1360,220,227,142,2688,Commanche,C4704,1
3049,122,6,424,77,2437,231,235,137,2241,Commanche,C7756,0
3251,333,9,234,88,1433,200,229,168,2863,Rawah,C8772,0
2444,252,14,201,-5,972,188,249,198,95,Cache,C2717,5
3040,210,9,30,2,706,213,249,171,942,Commanche,C7202,1
2898,17,11,242,52,1666,211,218,142,2624,Commanche,C7756,0
3114,97,17,127,7,890,246,212,89,540,Commanche,C7757,0
3251,139,17,366,27,1377,243,232,112,2452,Rawah,C7745,0
2662,231,33,95,45,450,150,248,218,1456,Commanche,C4758,1
2837,157,13,0,0,1154,234,241,136,2256,Commanche,C7102,0
3014,240,8,268,30,3019,206,247,179,649,Commanche,C7756,1
3025,297,9,446,-9,1777,195,237,182,2068,Commanche,C7755,1
3529,28,19,601,117,2773,209,194,115,1689,Rawah,C8776,0
3517,274,12,285,103,3007,187,243,195,1869,Rawah,C8776,0
2834,37,14,361,104,108,219,208,122,955,Commanche,C4704,1
2540,268,17,300,113,1187,174,244,208,666,Cache,C2717,1
3071,264,7,175,17,2824,203,243,179,1716,Commanche,C7756,1
3247,51,16,255,13,1541,226,202,105,2401,Rawah,C7745,0
2276,170,22,216,50,283,230,243,133,691,Cache,C2704,2
2346,22,18,0,0,800,206,198,125,1090,Cache,C4703,5
2336,45,27,134,71,450,216,172,75,560,Cache,C2702,2
3026,35,13,319,96,2192,218,211,126,2239,Commanche,C7756,0
3090,39,14,42,0,960,220,209,121,420,Commanche,C7202,0
2866,17,7,309,78,1423,214,225,147,2929,Commanche,C7755,0
2956,78,15,124,27,2070,238,211,100,1994,Commanche,C7755,1
2849,67,22,127,47,150,235,191,76,1226,Rawah,C7745,0
2511,59,11,90,19,228,228,218,121,499,Cache,C2717,1
3092,57,7,360,91,2018,225,226,136,2789,Commanche,C7756,0
2636,1,18,295,83,571,192,203,146,1182,Commanche,C4703,2
2423,331,30,170,79,741,135,187,183,1131,Cache,C4703,5
3346,283,20,150,36,3833,161,236,213,1110,Rawah,C7745,0
3088,346,21,323,18,2506,174,201,162,2281,Commanche,C7756,1
3263,341,11,283,75,1518,196,223,166,2916,Rawah,C8772,0
2998,149,15,30,-5,918,238,238,125,805,Commanche,C7202,1
2862,134,13,268,51,1410,241,233,119,3004,Commanche,C7755,1
2953,48,11,120,-6,2221,224,216,124,866,Commanche,C7755,0
3270,86,31,277,92,3800,247,172,30,2568,Rawah,C8772,0
2483,248,24,60,23,845,163,249,218,582,Cache,C4703,1
2581,37,24,162,46,277,211,180,93,1436,Commanche,C4703,5
2686,82,5,0,0,1195,227,231,138,1661,Commanche,C6102,1
3183,29,12,457,12,2049,216,213,131,993,Commanche,C7755,0
2970,77,8,30,5,1982,230,226,129,2613,Commanche,C7202,0
3307,65,14,270,25,1878,233,210,106,2591,Rawah,C8772,0
2438,99,18,175,40,607,247,211,86,1471,Cache,C2717,5
3290,315,24,30,8,2427,150,213,200,2807,Rawah,C7745,0
2995,65,11,402,30,1834,230,218,120,1690,Commanche,C7756,1
3177,320,17,331,110,1905,173,221,187,3373,Rawah,C7745,0
2766,260,18,127,47,458,175,247,209,2240,Commanche,C4703,1
2981,68,3,503,0,1834,222,234,148,984,Commanche,C7756,0
3003,117,3,268,18,2010,225,236,146,1103,Commanche,C7756,1
2876,126,8,30,-2,953,234,235,132,2374,Commanche,C6102,1
3207,98,14,283,71,780,243,219,102,780,Commanche,C8772,6
2852,55,9,552,26,840,226,221,128,1500,Commanche,C4704,1
3033,222,6,360,49,3160,213,245,169,702,Commanche,C7756,1
2618,28,23,240,83,361,203,182,105,1410,Commanche,C4703,5
2945,180,9,450,107,765,224,246,155,2206,Commanche,C7757,4
3211,103,16,242,38,2513,245,217,96,1482,Commanche,C7755,0
3155,41,15,67,-12,1415,221,205,116,2657,Rawah,C7745,0
2316,8,8,0,0,1500,211,223,150,518,Cache,C6102,5
2969,99,13,42,8,1974,241,221,108,2581,Commanche,C7202,0
3516,48,13,474,104,2832,224,212,120,1819,Rawah,C8776,0
2864,5,10,384,53,1626,207,220,150,3036,Commanche,C7202,0
2421,327,23,390,183,825,159,208,185,1116,Cache,C4703,5
2802,240,26,323,159,1590,163,251,217,1348,Commanche,C2705,1
3148,111,25,175,49,4121,253,205,64,2120,Rawah,C7745,0
3129,30,17,295,-12,1302,213,202,120,242,Commanche,C7700,0
3515,56,16,830,300,2372,229,205,105,1595,Rawah,C8776,0
2974,148,19,466,136,671,242,234,113,1959,Commanche,C7757,1
2752,180,18,127,41,642,224,248,150,2188,Commanche,C2705,1
2484,298,12,218,41,240,185,236,190,1761,Cache,C4703,2
2616,27,7,0,0,384,217,224,143,1370,Commanche,C7202,1
3208,50,12,335,0,1978,225,213,120,908,Commanche,C7755,0
3220,78,13,95,14,4280,237,215,106,1913,Rawah,C7202,0
2335,80,13,85,3,30,237,217,109,760,Cache,C2705,2
3089,94,4,722,35,2546,225,234,144,2125,Commanche,C7756,0
2366,342,9,0,0,551,202,227,164,1358,Cache,C6101,2
2542,276,12,255,41,1140,187,243,195,900,Cache,C2717,1
2852,18,13,474,122,180,209,211,137,1064,Commanche,C4704,1
2846,133,12,309,39,684,239,234,123,2791,Commanche,C4704,1
2801,7,9,30,2,1140,209,222,150,2924,Commanche,C7202,0
3044,278,15,124,19,2376,178,241,202,3081,Rawah,C7201,0
2960,324,15,240,11,1695,181,223,181,95,Commanche,C7202,1
2816,65,5,150,18,1019,225,230,140,2681,Commanche,C4704,1
3003,359,13,301,63,1624,200,216,153,771,Commanche,C7700,1
2460,117,12,85,16,457,240,229,118,1368,Cache,C2717,5
2505,25,10,90,12,446,215,219,140,1438,Cache,C2717,5
3027,149,19,594,111,518,242,235,114,1872,Commanche,C7757,1
3100,276,7,67,4,2048,201,242,179,2460,Commanche,C7756,0
3016,356,24,67,30,2471,175,190,147,1871,Commanche,C7756,1
2773,140,16,60,10,1350,242,234,117,1722,Commanche,C4704,1
3167,350,16,192,48,1231,189,211,159,426,Commanche,C7700,0
2397,56,22,120,48,552,228,187,81,1177,Cache,C4703,1
2443,265,12,313,78,732,190,245,194,1385,Cache,C4703,5
2998,45,9,335,32,1776,223,221,133,1645,Commanche,C7756,1
2985,304,12,785,-83,1530,187,234,187,2074,Commanche,C7755,1
3362,332,28,335,136,3494,145,193,181,3838,Rawah,C8772,0
3369,357,10,30,6,3492,204,221,155,2400,Rawah,C8703,6
2965,56,5,108,9,1123,223,229,141,192,Commanche,C7756,1
2965,16,8,0,0,2393,213,223,146,1900,Commanche,C7102,1
2721,35,15,446,51,488,217,206,120,1181,Commanche,C4704,1
3028,227,8,67,8,1291,209,248,175,973,Commanche,C7756,1
3090,132,21,192,75,604,248,225,95,1153,Commanche,C7757,1
2768,1,20,124,23,908,187,199,145,1992,Commanche,C4703,0
3113,91,19,67,14,4106,245,206,82,2026,Rawah,C7745,0
3087,92,11,134,28,1723,237,223,116,3102,Commanche,C7757,0
2953,106,4,0,0,1114,227,234,142,90,Commanche,C7202,1
3054,352,16,297,14,3226,189,210,157,832,Commanche,C7756,1
2768,77,6,0,0,782,228,228,134,2546,Commanche,C6102,4
2639,42,6,60,5,120,221,226,140,582,Commanche,C4704,1
3269,30,13,408,35,1500,216,212,130,2382,Rawah,C8772,0
2946,175,17,42,-1,810,227,247,146,1602,Commanche,C7757,1
3062,79,17,85,8,1774,240,206,90,3131,Commanche,C7757,0
2404,105,25,162,63,957,252,200,59,1022,Cache,C2706,2
2947,140,4,0,0,1090,226,238,147,1124,Commanche,C7202,1
3192,69,14,42,0,1693,234,210,104,630,Commanche,C7755,0
2950,122,9,150,37,2242,236,233,128,514,Commanche,C7756,1
3282,124,27,242,56,1736,253,209,65,2941,Rawah,C8772,0
2886,68,25,108,46,150,236,181,61,1190,Rawah,C7745,0
3330,54,18,365,96,1800,227,200,100,2128,Rawah,C8776,0
2783,29,12,108,3,832,216,213,131,2991,Commanche,C7755,1
2622,37,12,390,-17,849,219,214,128,792,Commanche,C4704,2
3119,103,12,210,48,360,240,225,113,752,Commanche,C7756,1
3571,33,15,655,159,2789,216,206,122,1560,Rawah,C8776,0
2402,91,24,150,61,930,248,195,63,1045,Cache,C2706,2
2886,24,3,446,72,1183,218,233,152,2730,Commanche,C7756,0
3666,36,20,1026,254,2657,215,193,106,1260,Rawah,C8776,0
2889,309,10,300,75,1248,193,234,181,2697,Commanche,C7757,1
2856,104,14,630,122,420,242,222,107,1131,Commanche,C4704,1
3089,332,11,120,14,2160,194,226,171,2296,Commanche,C7756,1
3010,96,29,351,-63,589,251,184,40,1618,Rawah,C7745,1
3251,265,32,67,27,1325,123,234,239,2558,Rawah,C8772,0
