Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
3104,333,14,162,-2,2414,186,221,174,2954,Rawah,C7201,0
2786,90,8,330,21,808,233,227,127,631,Commanche,C4704,1
3239,118,20,247,63,1578,250,218,86,2780,Rawah,C7745,0
3051,22,13,0,0,1565,212,212,135,836,Commanche,C7755,0
3063,29,6,0,0,960,218,227,145,285,Commanche,C7202,0
3385,350,30,268,92,2394,151,174,151,2561,Rawah,C8772,0
2432,196,14,446,126,953,216,251,166,1265,Cache,C2717,2
2941,59,15,30,12,2130,230,207,105,2100,Commanche,C7202,0
3088,326,2,420,93,2703,215,237,160,1519,Commanche,C7756,1
3246,96,7,30,-3,4353,232,230,131,2125,Rawah,C8771,0
3358,275,23,443,76,2046,153,239,221,3095,Rawah,C8772,0
2990,169,10,0,0,1084,228,244,148,564,Commanche,C7202,1
3101,196,15,300,47,365,215,251,166,774,Commanche,C7202,1
2892,216,22,360,111,1290,192,254,190,1651,Commanche,C2705,1
2839,235,20,390,199,997,182,253,204,1767,Commanche,C7757,1
3138,132,18,277,67,180,246,228,104,920,Commanche,C7756,1
2280,114,9,0,0,1471,236,231,125,566,Cache,C6102,3
2363,45,10,30,-2,582,223,218,129,849,Cache,C6101,2
3179,82,12,319,88,691,237,219,111,655,Commanche,C7755,0
2422,324,17,301,78,850,176,220,183,1537,Cache,C4703,5
3027,108,2,531,95,3171,223,236,149,730,Commanche,C7756,0
3263,76,7,210,-40,4140,229,227,131,2106,Rawah,C8771,0
3086,302,18,454,45,1581,166,229,202,3211,Rawah,C7745,0
3191,43,8,283,6,1357,222,223,136,433,Commanche,C7756,1
3201,150,14,180,39,1342,238,239,127,2553,Rawah,C7745,0
2912,301,22,511,266,1343,154,225,209,1798,Commanche,C7757,1
2741,216,25,192,76,1421,185,254,194,1473,Commanche,C2705,1
2698,43,15,324,-15,787,221,205,115,192,Commanche,C4703,1
3252,47,8,446,28,1411,223,223,135,2287,Rawah,C7745,0
2980,90,8,162,21,815,233,227,127,210,Commanche,C7756,1
2359,17,17,30,8,433,204,202,131,1025,Cache,C4703,2
2889,2,9,450,93,1121,208,224,153,2836,Commanche,C7756,0
2654,37,5,30,0,60,220,229,146,907,Commanche,C6102,1
3085,56,11,390,13,1920,227,217,122,1165,Commanche,C7755,0
2892,86,18,67,-20,255,243,206,85,1128,Rawah,C7745,0
3200,67,11,466,6,2074,231,218,119,1006,Commanche,C7755,0
2810,63,3,256,22,1082,222,233,146,1231,Commanche,C4704,1
2448,289,18,124,34,285,167,235,207,828,Cache,C4703,2
2416,152,26,108,56,382,241,229,100,1218,Cache,C2705,2
2876,67,15,454,65,1677,234,209,103,2831,Commanche,C7202,1
2616,333,14,511,57,666,187,221,173,853,Commanche,C4704,2
3302,78,26,408,87,1995,242,184,56,2313,Rawah,C8771,0
3107,104,20,108,20,4019,249,211,82,2096,Rawah,C7745,0
2737,32,6,470,38,124,219,226,144,816,Commanche,C4704,4
2503,3,15,331,60,127,199,211,148,1797,Cache,C2717,2
2652,22,16,85,23,768,208,204,129,1273,Commanche,C7757,1
3299,188,12,218,75,1440,221,249,159,2525,Rawah,C8772,0
2523,280,14,150,28,1167,181,241,199,938,Cache,C2717,1
3099,114,15,228,64,660,244,224,105,443,Commanche,C7755,0
3089,346,6,255,22,2546,209,231,160,2347,Commanche,C7756,0
3278,340,15,30,5,3601,188,217,168,1590,Rawah,C7745,0
2975,285,7,666,-59,1471,200,240,180,1756,Commanche,C7755,1
3086,271,11,426,82,2628,191,244,192,1921,Commanche,C7756,1
2978,45,5,390,46,1969,221,229,144,792,Commanche,C7756,0
2862,76,17,330,74,1321,238,207,93,1500,Commanche,C4703,1
3141,293,17,30,11,3703,170,234,203,1875,Rawah,C7700,0
2842,134,20,127,37,134,247,226,98,1140,Rawah,C7745,0
2413,127,12,659,119,726,240,232,121,1061,Cache,C2717,2
3280,46,18,242,65,1907,223,198,103,2236,Rawah,C8772,0
2992,89,11,339,23,2672,236,223,117,1567,Commanche,C7756,0
3114,11,16,532,-26,2100,202,206,139,1253,Commanche,C7756,1
2893,114,17,127,40,1440,247,220,95,2252,Commanche,C7755,1
3036,89,22,424,-68,633,247,199,71,1663,Rawah,C7745,1
2938,172,3,190,0,1560,222,241,155,210,Commanche,C7756,1
3052,118,6,547,80,2575,230,235,138,2230,Commanche,C7756,0
3054,103,4,582,82,2609,227,234,141,2222,Commanche,C7756,0
2753,107,6,124,8,382,231,232,134,2620,Commanche,C7755,1
3081,125,13,42,10,342,241,230,116,730,Commanche,C7755,1
2873,62,11,30,-6,2501,230,217,119,408,Commanche,C4758,0
2671,44,14,424,-28,703,222,208,117,153,Commanche,C4703,1
2800,140,12,60,8,1008,238,236,126,2975,Commanche,C7755,1
3013,3,16,85,16,2730,197,209,147,977,Commanche,C7755,1
3015,259,2,525,100,2717,213,240,165,1549,Commanche,C7756,1
2447,4,21,42,10,649,188,196,141,1222,Cache,C4703,5
2986,171,18,60,0,1034,229,245,140,658,Commanche,C7202,1
3105,339,11,210,30,2080,196,224,167,2382,Commanche,C7756,1
3040,29,12,272,41,2971,216,213,132,1648,Commanche,C7756,1
2385,351,24,30,14,1366,171,192,154,390,Cache,C4703,5
3249,45,17,212,15,1567,222,200,106,2424,Rawah,C7745,0
3123,304,13,42,0,3753,185,233,188,1889,Rawah,C7700,0
3229,37,10,420,124,1351,220,219,133,2489,Rawah,C7745,0
2508,279,17,90,15,277,173,240,207,680,Cache,C4703,1
3024,16,11,283,52,2292,211,217,142,2106,Commanche,C7756,0
3499,103,17,430,65,2697,247,215,91,2008,Rawah,C8776,0
3472,307,26,90,58,3020,140,214,210,2016,Rawah,C8776,0
2964,225,4,720,-56,1348,215,243,166,1690,Commanche,C7202,1
3308,333,36,256,86,3393,117,170,178,3929,Rawah,C8772,0
3105,69,7,190,7,2255,227,227,134,2284,Commanche,C7756,0
3357,308,25,95,6,3516,145,216,208,1426,Rawah,C8772,0
3361,262,25,30,13,3408,150,243,227,1554,Rawah,C8772,0
2893,270,2,234,61,870,214,239,163,1550,Commanche,C4704,1
2406,97,23,175,-15,577,250,200,65,541,Cache,C2702,2
3299,102,23,95,17,1863,251,203,67,2864,Rawah,C8772,0
2363,93,14,127,14,532,242,217,102,722,Cache,C2703,2
2999,328,7,180,16,1790,203,232,168,3477,Rawah,C7202,0
3307,133,10,124,11,3937,237,235,128,2337,Rawah,C8771,6
2773,215,26,283,153,569,184,253,192,1632,Commanche,C4758,1
3182,131,20,0,0,4373,248,224,95,2097,Rawah,C7202,0
3173,299,20,108,20,3933,160,228,207,1624,Rawah,C7745,0
3034,324,8,42,3,2835,200,231,171,2760,Rawah,C7202,0
3070,319,9,134,15,3282,196,232,175,2315,Rawah,C7202,0
3158,287,20,108,14,3950,160,234,213,1660,Rawah,C7745,0
3111,189,18,268,78,618,218,251,159,765,Commanche,C7700,1
2865,94,21,0,0,162,248,203,74,1140,Rawah,C7745,0
3169,19,9,0,0,1608,214,222,144,541,Commanche,C7755,0
3111,343,18,319,3,2371,181,211,166,2285,Commanche,C7756,1
2814,25,5,162,16,997,218,229,148,2701,Commanche,C4704,1
3198,322,14,153,19,4522,184,226,181,1626,Rawah,C8771,0
3035,318,15,108,3,1950,180,226,185,3448,Rawah,C7201,0
3432,54,24,67,-4,3376,226,182,76,2584,Rawah,C8708,6
2431,41,18,60,23,335,219,197,106,350,Cache,C4703,5
2874,41,15,313,45,1433,221,206,117,2156,Commanche,C4704,1
3275,124,10,60,-9,3955,238,233,125,2125,Rawah,C8771,0
2457,311,14,90,19,1140,181,229,188,268,Cache,C4703,5
2827,189,20,366,46,1610,216,251,159,1477,Commanche,C2705,1
2912,333,28,255,73,2631,144,191,179,551,Commanche,C7757,1
2773,198,11,255,41,85,216,250,166,2081,Commanche,C4703,1
2939,321,33,268,116,2655,120,189,199,684,Commanche,C7757,1
2838,50,19,190,48,1442,225,196,97,2850,Commanche,C7756,0
3006,113,16,201,56,1020,246,222,100,518,Commanche,C7756,1
2984,158,19,426,79,691,237,240,125,1892,Commanche,C7757,1
2919,204,15,684,282,1060,211,252,173,1744,Commanche,C7756,1
3066,120,14,300,28,603,244,227,109,1560,Rawah,C7745,0
3169,352,2,153,0,1761,216,236,157,693,Commanche,C7755,0
2984,154,21,495,146,641,240,236,115,1947,Commanche,C7757,1
3091,67,4,242,16,2620,223,232,144,1831,Commanche,C7756,1
2398,305,12,201,59,201,187,233,186,671,Cache,C4703,2
2831,2,12,153,20,1368,203,216,151,2937,Commanche,C7755,0
3242,22,11,90,27,1756,213,216,138,2357,Rawah,C8772,0
2491,331,16,175,53,1087,181,219,176,335,Cache,C4703,5
2824,49,5,618,36,840,222,228,141,1515,Commanche,C4704,0
3118,159,4,339,64,306,224,240,151,726,Commanche,C7202,1
2421,29,20,242,98,810,209,192,112,1055,Cache,C4703,5
3257,145,16,342,33,1406,241,236,119,2482,Rawah,C7745,0
2961,156,17,451,123,693,237,240,128,2041,Commanche,C7757,1
3359,140,12,467,74,1855,237,236,128,1825,Rawah,C8771,0
3375,127,12,180,7,4179,240,232,120,4039,Rawah,C8772,6
3263,342,23,182,36,1574,166,199,168,2776,Rawah,C8772,0
2897,153,14,0,0,990,236,240,132,1786,Commanche,C7757,1
2343,122,14,67,7,499,243,228,110,1410,Cache,C2702,5
2510,97,15,90,27,300,244,216,98,1639,Cache,C2706,2
3171,158,18,240,30,2373,237,240,127,1549,Commanche,C7756,1
2612,112,15,446,-27,726,244,224,105,674,Commanche,C2703,4
2807,180,5,162,19,1142,222,243,156,1209,Commanche,C4704,2
2455,106,12,60,20,430,241,225,112,1813,Cache,C2717,2
2487,317,10,30,2,1129,195,232,177,930,Cache,C2717,1
3072,97,12,216,64,816,240,222,110,2053,Rawah,C7745,1
3339,295,41,150,7,3188,79,194,237,2062,Rawah,C8772,0
2821,53,16,150,33,1382,227,205,107,1319,Commanche,C4703,1
3510,111,16,390,76,2711,246,221,99,2030,Rawah,C8776,0
2630,63,2,30,0,67,221,234,150,601,Commanche,C6102,1
2696,52,12,339,26,382,226,215,121,1173,Commanche,C4704,1
3058,48,6,404,73,2448,223,227,140,2108,Commanche,C7756,0
2956,76,18,285,143,295,239,204,89,1170,Rawah,C7745,1
2796,11,11,162,31,825,208,217,145,2356,Commanche,C4704,1
3178,99,13,190,37,2490,241,221,108,1542,Commanche,C7755,0
2946,83,16,646,114,497,241,210,94,1332,Commanche,C4704,1
2864,90,17,134,-37,170,244,210,90,1034,Rawah,C7745,0
3036,201,4,134,10,2003,218,243,161,1727,Commanche,C7755,1
2969,102,7,0,0,1984,232,231,132,2624,Commanche,C7202,0
3025,53,5,481,2,2940,223,229,142,1291,Commanche,C7756,1
2990,310,12,755,-78,1557,186,231,185,2081,Commanche,C7755,1
3013,264,9,382,29,3025,197,245,186,765,Commanche,C7756,0
2980,27,3,390,48,1965,218,232,151,816,Commanche,C7756,0
3546,351,11,361,134,3000,201,222,159,1624,Rawah,C8776,0
3116,105,5,67,-1,1075,229,233,138,2321,Rawah,C7745,0
3084,8,5,443,30,2911,214,230,153,1698,Commanche,C7756,1
2501,27,23,270,136,764,204,184,107,1371,Cache,C4703,2
2506,20,10,175,37,30,214,220,142,499,Cache,C2717,1
3032,340,9,242,33,2753,201,227,165,1798,Commanche,C7756,1
3519,279,18,295,168,3397,167,239,211,1300,Rawah,C8776,0
2764,147,16,90,5,1087,239,237,123,825,Commanche,C2703,2
2679,176,15,67,10,1126,226,247,149,612,Commanche,C2703,2
3098,229,14,309,44,400,199,252,188,816,Commanche,C7202,1
2266,314,21,85,28,1181,159,218,197,752,Cache,C4703,5
3372,77,8,642,87,1879,230,226,129,1864,Rawah,C8771,0
3167,350,16,192,48,1231,189,211,159,426,Commanche,C7700,0
3575,54,19,1003,341,2393,227,195,93,1423,Rawah,C8776,0
3022,293,9,600,-46,1731,195,238,183,2210,Commanche,C7755,1
3127,78,19,67,14,816,240,203,85,1699,Rawah,C7745,0
2387,107,9,426,143,1123,236,229,124,1129,Cache,C2703,2
3198,34,23,153,-3,1517,210,184,101,2698,Rawah,C7745,0
3484,281,34,134,50,2856,109,220,240,2192,Rawah,C8776,0
2871,42,7,382,13,1099,221,225,139,2714,Commanche,C7756,0
3179,282,23,42,8,2308,150,234,221,2984,Rawah,C7745,0
3096,143,2,234,19,2522,223,238,151,1950,Commanche,C7756,0
2765,62,15,592,82,524,231,209,106,1215,Commanche,C4704,1
2465,275,25,175,85,930,145,236,226,1399,Cache,C4703,1
2422,33,7,270,32,918,219,226,143,933,Cache,C2703,2
3220,149,11,300,58,1355,234,240,135,2543,Rawah,C7745,0
2971,110,15,212,11,2132,245,221,101,864,Commanche,C7755,1
3015,318,6,470,187,2856,203,234,170,624,Commanche,C7756,1
3143,23,15,560,10,2160,210,206,129,1153,Commanche,C7756,1
2967,33,10,285,80,1470,218,218,135,1864,Commanche,C7756,1
2531,259,5,247,48,466,208,243,173,190,Cache,C2717,1
2811,321,10,108,20,1116,195,231,175,2016,Commanche,C4704,1
2993,13,12,134,13,1342,208,215,142,1201,Commanche,C7700,0
2377,135,21,366,57,481,247,226,96,1146,Cache,C2704,2
3140,9,17,108,20,4178,199,204,139,1643,Rawah,C8771,0
3534,57,16,882,319,2461,229,203,102,1560,Rawah,C8776,0
2997,18,12,201,3,1695,211,215,139,1405,Commanche,C7755,1
3091,73,18,60,-14,2550,238,203,91,1847,Commanche,C7755,0
3141,33,8,60,4,4306,219,222,139,1868,Rawah,C7202,0
2770,29,18,234,72,1025,211,198,118,1806,Commanche,C4703,1
3100,311,10,342,30,2461,193,233,180,2372,Commanche,C7756,1
2772,252,18,210,16,1537,176,249,209,1368,Commanche,C2705,1
3126,300,30,218,59,1935,124,212,221,3376,Rawah,C7745,0
3416,210,27,470,161,3428,187,253,187,781,Rawah,C8772,0
3496,48,22,774,281,2370,223,187,88,1663,Rawah,C8776,0
2672,23,15,323,47,362,210,207,130,272,Commanche,C4703,1
3136,92,35,541,31,812,248,163,12,1830,Rawah,C7746,1
2823,5,11,589,93,30,205,218,149,1142,Commanche,C4704,1
2917,338,22,108,30,1320,166,203,172,1710,Commanche,C7757,1
3406,27,19,469,191,2092,209,196,118,1953,Rawah,C8772,0
2800,348,14,285,12,939,193,216,161,990,Commanche,C4704,1
3000,96,16,67,12,2042,244,215,95,2840,Commanche,C7202,0
3153,349,20,67,15,4134,179,203,159,1584,Rawah,C8771,0
2763,177,18,120,16,1411,226,247,147,1470,Commanche,C2705,1
2480,64,7,153,37,335,227,226,133,1867,Cache,C2717,2
3158,97,11,297,93,700,239,224,114,577,Commanche,C7755,0
3305,42,17,95,23,1917,220,200,110,2699,Rawah,C8772,0
3036,166,6,124,13,3063,225,242,151,1304,Commanche,C7756,1
2758,90,12,30,6,811,238,221,112,2174,Commanche,C6102,4
3214,145,18,30,-9,4371,242,234,115,2180,Rawah,C7202,0
2769,220,19,30,-2,1350,194,254,191,1544,Commanche,C4703,1
2477,315,12,175,38,376,188,230,182,1931,Cache,C2717,2
3243,353,15,417,31,2372,193,213,157,1316,Commanche,C8771,1
3104,38,12,0,0,1572,220,214,127,573,Commanche,C7755,0
3170,111,11,85,13,4484,238,229,119,1974,Rawah,C7745,0
2782,21,13,85,14,911,211,212,135,3140,Commanche,C7700,0
3128,336,20,150,5,3545,170,207,174,2018,Rawah,C7700,0
2544,304,20,242,79,700,160,225,204,706,Cache,C4703,1
3127,342,2,752,46,1932,214,235,159,2629,Commanche,C7756,0
2949,70,22,255,109,285,237,190,73,1248,Rawah,C7745,0
3129,20,15,242,-5,1347,208,208,134,277,Commanche,C7700,0
2862,353,17,566,132,201,189,208,156,1153,Commanche,C4704,1
2394,335,15,30,4,1103,186,219,172,787,Cache,C4703,5
2761,204,12,162,39,350,213,251,171,2232,Commanche,C4703,1
3096,182,11,242,44,330,223,248,156,685,Commanche,C7202,1
2868,102,11,421,57,1637,239,225,116,2854,Commanche,C7202,1
2975,176,13,641,-45,1148,226,247,150,1559,Commanche,C7756,1
3149,326,23,242,4,3479,157,207,187,2011,Rawah,C7700,0
3067,106,15,90,13,631,245,220,99,842,Commanche,C7700,1
3152,7,8,85,5,4395,211,225,151,1806,Rawah,C7202,0
2502,252,12,134,27,1233,192,248,194,924,Cache,C4703,1
3024,218,10,212,40,3020,209,250,177,552,Commanche,C7756,1
2527,55,26,335,50,680,226,176,69,842,Cache,C4703,2
3057,124,9,85,-5,3212,235,234,130,1282,Commanche,C7756,0
2637,55,10,180,29,240,226,220,127,402,Commanche,C4704,1
2873,213,18,424,239,895,201,254,184,1824,Commanche,C7757,1
3124,81,14,42,-6,4195,238,214,103,1959,Rawah,C7745,0
2406,110,14,268,108,853,244,223,106,816,Cache,C2704,2
2846,153,18,30,4,1124,239,238,121,2239,Commanche,C7102,1
3103,44,16,108,3,1704,222,203,111,722,Commanche,C7755,0
3140,276,29,30,18,3079,130,231,233,2373,Rawah,C7700,0
2912,18,11,577,-19,1944,211,216,141,2936,Commanche,C7202,0
2868,122,15,127,14,2349,244,227,107,598,Commanche,C4758,1
2727,181,11,30,4,1061,224,247,155,582,Commanche,C2703,2
2378,149,23,433,35,509,243,232,105,834,Cache,C2704,2
3084,10,17,247,-23,1304,200,204,138,335,Commanche,C7700,0
2387,100,22,0,0,618,250,205,72,400,Cache,C2702,2
3303,270,6,182,79,1320,205,242,176,2467,Rawah,C8776,0
3176,14,22,234,56,4304,193,189,126,1597,Rawah,C8771,0
3532,34,9,424,120,2902,219,221,137,1725,Rawah,C8776,0
2962,295,7,134,15,1578,201,238,177,134,Commanche,C7202,1
2404,320,21,170,67,765,160,214,192,1208,Cache,C4703,5
2458,38,8,0,0,819,220,222,136,503,Cache,C4703,1
2767,53,12,90,6,1301,227,213,118,1006,Commanche,C4704,1
2558,306,17,256,88,573,171,228,196,725,Cache,C4703,1
3171,6,9,201,5,1805,209,222,151,741,Commanche,C7755,0
3088,313,31,283,21,1806,124,200,209,3396,Rawah,C7745,0
2970,353,11,120,30,1356,200,220,158,541,Commanche,C7202,0
2910,70,11,382,44,1794,232,218,117,2630,Commanche,C7756,1
2849,346,13,42,5,2455,195,219,162,573,Commanche,C7202,1
3028,66,6,85,5,3019,227,227,135,1396,Commanche,C7756,0
2761,21,18,212,32,949,206,200,127,1889,Commanche,C4703,1
2514,52,12,42,6,968,226,215,121,947,Cache,C2717,1
2356,88,18,30,7,836,244,209,88,1490,Cache,C2706,5
2802,142,15,150,50,484,241,235,119,2669,Commanche,C4704,1
