Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2791,211,26,201,103,1100,188,253,188,1790,Commanche,C2705,4
2835,184,18,60,7,1170,221,249,154,2449,Commanche,C7757,4
3169,85,28,212,53,1425,246,181,44,2538,Rawah,C7745,0
3557,28,17,742,145,2704,210,200,120,1597,Rawah,C8776,0
2456,106,19,192,69,720,248,214,87,277,Cache,C2703,2
2763,5,11,488,-24,702,205,218,149,824,Commanche,C4704,1
3238,105,16,330,100,1772,246,218,96,2571,Rawah,C8772,0
3278,86,6,603,135,511,229,230,134,1071,Commanche,C8772,6
3133,338,3,741,80,1940,214,235,160,2605,Commanche,C7756,0
3130,86,21,90,25,1020,245,200,74,2176,Rawah,C7745,0
2376,106,18,108,10,607,248,215,89,722,Cache,C2702,2
3498,83,17,474,64,2737,241,209,93,1921,Rawah,C8776,0
3081,65,5,30,-1,3941,225,230,140,2051,Rawah,C7202,0
3278,83,15,446,91,713,240,213,99,1050,Commanche,C8772,6
2765,182,24,90,20,1332,219,247,146,1556,Commanche,C2705,1
2635,27,10,120,10,153,216,219,139,459,Commanche,C4704,1
3030,356,12,268,52,2571,200,218,155,2506,Commanche,C7755,1
2867,138,7,190,-3,1018,232,238,138,2535,Commanche,C7756,1
3237,314,35,212,48,2589,108,190,210,2714,Rawah,C8772,0
3208,102,21,212,41,882,249,208,78,819,Commanche,C8772,6
2743,212,33,124,55,1127,174,249,190,1747,Commanche,C2705,4
2846,5,13,721,116,85,203,214,148,1276,Commanche,C4704,1
3356,157,9,218,30,1203,230,242,143,1528,Commanche,C8772,6
3031,330,13,175,46,2576,189,224,174,1883,Commanche,C7756,1
2522,300,9,384,79,150,195,237,182,1991,Cache,C2717,2
2972,107,25,90,-4,421,253,201,61,1290,Rawah,C7746,0
2939,17,13,175,31,2219,209,213,139,474,Commanche,C7755,1
3101,112,27,182,46,3269,254,200,56,2584,Rawah,C7745,0
3178,300,21,162,4,3577,158,227,208,1891,Rawah,C7700,0
2857,165,21,510,69,1560,233,241,128,1523,Commanche,C2705,1
2925,125,21,60,-7,300,249,221,89,1138,Rawah,C7745,0
3144,83,14,319,81,674,239,214,102,582,Commanche,C7755,0
2814,80,5,604,26,789,227,230,137,1430,Commanche,C4704,0
3069,75,11,702,70,2618,234,218,115,2142,Commanche,C7756,0
3368,302,44,150,50,2918,66,177,229,2336,Rawah,C8772,0
3090,122,21,60,-7,3441,250,218,85,2454,Rawah,C7745,0
3178,308,24,95,4,3624,146,216,207,1832,Rawah,C7700,0
3024,27,7,534,101,3088,218,225,144,684,Commanche,C7756,1
3523,63,18,853,308,2402,233,202,94,1575,Rawah,C8776,0
3109,151,9,272,28,1461,231,240,140,2860,Commanche,C7202,0
2452,9,26,170,87,942,180,177,125,644,Cache,C4703,5
3287,110,10,395,63,1299,238,229,120,2291,Rawah,C7745,0
3052,328,10,67,7,3139,195,228,172,2495,Rawah,C7202,0
3337,303,19,134,55,2353,164,227,202,2737,Rawah,C7745,0
3298,278,18,108,20,3455,167,240,211,1687,Rawah,C8772,0
3254,117,20,335,-30,1448,250,217,85,1950,Rawah,C7745,0
3106,120,18,216,52,751,248,222,96,446,Commanche,C7757,1
3010,105,11,371,-9,1595,238,227,118,977,Commanche,C7756,1
3207,321,22,339,46,2687,159,213,191,2654,Rawah,C7745,0
2396,120,17,443,64,571,247,223,98,1209,Cache,C2704,5
3535,206,6,228,101,2825,216,246,165,2062,Rawah,C8776,0
2833,45,11,811,7,540,223,217,127,1206,Commanche,C4704,1
3208,324,10,134,6,4271,195,229,174,1506,Rawah,C7202,0
3101,76,21,371,124,618,241,196,75,1478,Rawah,C7746,0
3220,1,28,319,95,4385,169,176,134,1530,Rawah,C8771,0
3096,320,11,324,26,2483,192,230,177,2342,Commanche,C7756,1
2341,250,19,90,59,977,175,250,210,968,Cache,C4703,5
3201,43,8,277,42,1150,222,222,136,1698,Rawah,C7745,0
3126,13,3,778,45,1986,216,233,154,2582,Commanche,C7756,0
2930,325,15,845,214,350,182,223,180,1490,Commanche,C2705,1
3190,298,23,85,19,2268,150,225,212,3021,Rawah,C7745,0
3148,98,10,67,6,1513,237,225,118,446,Commanche,C7756,1
2769,246,20,258,151,459,173,251,211,1657,Commanche,C4758,1
2646,169,14,42,6,1116,230,245,143,691,Commanche,C2703,2
3017,105,11,499,-2,1654,238,227,118,1401,Commanche,C7756,1
3025,308,8,60,5,1290,198,235,177,1024,Commanche,C7202,0
3169,98,13,509,106,488,241,221,107,774,Commanche,C7756,0
2487,57,25,108,10,900,227,178,70,942,Cache,C4703,2
2950,152,7,30,1,1965,229,240,144,268,Commanche,C7756,1
3046,88,27,60,0,577,248,184,48,1452,Rawah,C7746,0
3056,60,26,503,257,513,230,177,65,1441,Rawah,C7746,1
3106,36,7,752,52,2257,220,225,141,2356,Commanche,C7756,0
3335,107,30,228,84,1895,254,190,41,2953,Rawah,C8772,0
3092,32,27,42,5,824,202,169,88,1443,Rawah,C7745,0
3096,75,5,85,13,1504,227,230,137,577,Commanche,C7756,1
2971,34,9,417,-2,2190,219,221,137,2925,Commanche,C7756,0
3072,43,26,242,0,1801,215,175,0,999,Commanche,C7755,0
2797,11,7,108,15,807,213,225,150,2758,Commanche,C4704,1
2473,284,19,175,62,573,165,237,211,1679,Cache,C2717,2
3320,67,9,417,78,872,229,222,125,1184,Commanche,C8772,6
2981,186,16,685,-39,1006,221,250,157,1537,Commanche,C7756,1
3114,341,20,175,7,2439,175,206,168,2925,Rawah,C7745,0
2478,80,18,60,24,752,241,205,87,437,Cache,C4703,1
2558,105,10,218,32,551,237,228,120,892,Cache,C2717,2
2539,213,13,277,111,558,208,252,177,234,Cache,C2717,1
2772,40,4,30,0,895,220,231,147,3132,Commanche,C7102,0
2691,135,3,0,0,1092,224,238,150,1749,Commanche,C6102,0
2311,298,17,30,11,446,172,232,200,1581,Cache,C4703,2
3088,264,10,382,79,2621,196,245,187,1802,Commanche,C7756,1
2315,128,21,67,28,1273,249,222,91,900,Cache,C2704,2
2585,307,7,285,59,426,201,236,175,916,Cache,C2717,1
3126,258,6,618,66,2030,207,243,175,2513,Commanche,C7756,0
3000,106,14,30,-9,570,243,222,104,1766,Rawah,C7745,0
2462,270,16,426,75,870,176,244,206,268,Cache,C2703,5
2932,238,12,805,286,1248,198,250,189,1825,Commanche,C7755,1
2769,211,30,162,81,1114,180,251,189,1768,Commanche,C2705,4
2564,191,6,350,95,1101,220,245,160,660,Cache,C2717,1
2890,122,26,90,-9,182,253,208,65,1036,Rawah,C7745,0
2374,344,27,408,166,1036,155,186,163,977,Cache,C4703,5
3241,46,16,234,17,1537,223,202,108,2395,Rawah,C7745,0
3152,331,23,342,122,2646,161,205,180,2754,Rawah,C7745,0
2862,3,12,228,34,953,203,216,150,2646,Commanche,C7756,0
2670,19,9,258,28,283,214,220,143,679,Commanche,C4704,1
3013,185,6,516,95,2681,221,244,158,1570,Commanche,C7756,1
2791,40,7,577,57,270,221,224,138,942,Commanche,C4704,4
2526,92,7,234,43,162,232,229,129,1814,Cache,C2717,2
3100,115,29,212,64,3013,254,198,50,2806,Rawah,C7745,0
2778,98,12,67,10,792,240,223,111,2609,Commanche,C4704,1
3287,68,18,228,75,3745,235,202,92,2730,Rawah,C8772,0
2810,50,14,108,22,1342,226,208,113,1282,Commanche,C4703,1
2466,14,25,170,74,618,189,181,120,1116,Cache,C4703,2
3272,103,9,30,-6,3928,236,228,122,2110,Rawah,C8771,6
3209,95,16,218,71,1639,244,215,96,2642,Rawah,C7745,0
3464,58,29,134,27,3355,226,166,0,2671,Rawah,C8708,6
3440,35,17,600,225,2219,216,201,115,1829,Rawah,C8776,0
2738,39,19,234,73,1723,217,195,106,1129,Commanche,C4703,1
2915,333,19,0,0,1980,172,211,176,2164,Commanche,C7202,0
3211,160,28,350,106,1167,236,233,107,2203,Rawah,C7745,0
2966,356,6,120,26,2123,210,229,157,484,Commanche,C7756,1
2879,59,15,247,50,1480,230,208,107,2099,Commanche,C4704,1
3097,290,7,451,43,2419,200,239,178,2137,Commanche,C7756,1
3092,325,4,503,38,2818,210,235,163,1804,Commanche,C7756,1
3438,261,23,360,128,3604,158,245,221,1048,Rawah,C8772,0
3084,55,21,90,-17,666,228,191,87,1572,Rawah,C7745,0
2454,344,18,430,110,907,182,209,165,1489,Cache,C4703,5
2984,54,17,175,57,2003,228,201,101,2394,Commanche,C7756,0
2966,75,16,134,35,391,238,207,95,1358,Rawah,C7745,0
3035,140,18,404,87,570,244,232,110,1704,Commanche,C7757,1
2472,229,17,443,108,752,192,253,195,1304,Cache,C2717,5
2586,352,18,450,99,810,187,208,157,1072,Cache,C4703,2
2865,93,10,85,17,1332,236,225,120,2366,Commanche,C7755,1
3000,248,9,150,16,2906,200,247,185,534,Commanche,C7756,1
2459,310,21,283,45,180,159,221,200,638,Cache,C4703,2
3026,183,5,242,5,1351,221,243,157,1262,Commanche,C7756,1
2310,132,20,60,23,1266,248,225,97,900,Cache,C2704,2
2850,150,13,85,18,990,236,239,131,1728,Commanche,C4703,1
3062,28,11,360,74,2284,216,216,135,2623,Commanche,C7756,0
2962,333,3,150,13,1834,212,235,161,108,Commanche,C7756,1
2998,72,12,95,19,2067,234,216,112,2754,Commanche,C7202,0
2457,353,21,309,106,716,179,198,153,1262,Cache,C4703,2
2975,12,12,218,43,3140,208,216,144,1063,Commanche,C7755,1
3239,51,12,42,-2,1184,226,213,119,1006,Commanche,C7755,0
3180,106,16,60,4,1463,246,218,96,2691,Rawah,C7745,0
3169,90,29,134,44,1505,249,181,41,2524,Rawah,C7745,0
3063,29,6,0,0,960,218,227,145,285,Commanche,C7202,0
3311,1,28,127,40,2577,168,174,134,2694,Rawah,C8772,0
3136,59,1,752,55,1756,220,235,152,2787,Commanche,C7756,0
2428,63,7,285,38,849,226,226,134,853,Cache,C2703,2
2424,41,11,0,0,391,222,216,129,1299,Cache,C2717,3
3053,225,6,285,93,2582,212,245,170,1180,Commanche,C7755,1
2525,66,6,180,42,218,226,228,137,430,Cache,C2717,1
2489,31,23,390,138,799,207,183,102,1343,Cache,C4703,2
2810,73,7,0,0,1415,229,226,131,2630,Commanche,C7700,0
2482,352,16,212,44,1022,189,210,157,270,Cache,C2717,5
3266,111,33,319,153,990,254,184,29,1830,Rawah,C7746,0
2922,49,17,306,61,2258,225,201,104,618,Commanche,C7756,1
2903,126,8,424,51,1661,235,234,131,2737,Commanche,C7755,1
2806,181,13,0,0,1170,224,248,154,1717,Commanche,C4703,1
3022,63,7,446,90,3148,227,225,132,800,Commanche,C7756,0
3026,47,17,255,37,564,224,200,105,1727,Rawah,C7745,0
2891,96,16,503,80,1745,244,216,97,2823,Commanche,C7202,1
2732,19,17,134,31,875,205,201,128,1950,Commanche,C4703,0
2956,37,2,42,2,1282,219,234,151,376,Commanche,C7202,0
3281,338,22,201,52,3599,166,203,172,3979,Rawah,C8771,0
2946,83,16,646,114,497,241,210,94,1332,Commanche,C4704,1
3077,17,16,323,-30,1233,205,205,133,216,Commanche,C7700,0
3302,127,9,120,6,3947,236,234,128,2311,Rawah,C8771,6
2862,353,17,566,132,201,189,208,156,1153,Commanche,C4704,1
3192,331,20,0,0,1253,169,211,179,2598,Rawah,C7746,0
3097,119,17,182,43,633,247,223,99,811,Commanche,C7700,1
2969,78,8,201,40,604,231,226,128,2263,Commanche,C7756,1
2802,50,7,543,14,816,224,224,135,1224,Commanche,C4704,1
3441,350,24,371,148,2457,170,193,157,2438,Rawah,C8776,0
2477,263,21,218,34,360,163,245,217,1849,Cache,C2717,2
2398,51,20,85,8,570,225,191,91,485,Cache,C2717,2
2367,74,16,150,47,362,237,208,98,1199,Cache,C4703,5
3024,17,5,42,0,2880,216,229,151,1115,Commanche,C7755,1
2659,153,17,170,19,994,238,239,125,603,Commanche,C2703,2
2992,113,16,408,76,2192,245,222,101,2568,Commanche,C7755,1
3466,84,14,564,32,2617,239,215,103,1983,Rawah,C8776,0
3156,4,19,458,15,2221,191,199,142,1276,Commanche,C7756,1
3058,131,22,127,28,2673,249,222,88,3031,Rawah,C7745,0
3353,84,11,579,71,2270,235,222,117,2215,Rawah,C8771,0
3358,119,5,242,32,1172,228,235,141,1489,Commanche,C8772,6
3172,315,12,120,24,1405,187,230,183,2315,Rawah,C7745,0
2339,121,15,60,19,335,244,227,108,1248,Cache,C2702,5
2993,70,12,30,6,2550,233,215,112,2163,Commanche,C7202,1
2465,12,19,162,46,319,196,197,133,1140,Cache,C4703,5
2916,48,17,484,46,1812,224,201,105,2685,Commanche,C7755,1
3110,19,19,201,2,1357,203,197,126,319,Commanche,C7700,0
3044,157,17,42,9,819,236,240,128,256,Commanche,C7202,1
3145,128,26,212,54,792,252,214,72,553,Commanche,C7757,1
2951,96,25,256,-25,330,250,196,59,1165,Rawah,C7746,0
2963,21,18,134,27,1243,206,200,127,1140,Commanche,C7700,0
2799,51,15,680,112,484,226,207,110,1172,Commanche,C4704,1
3002,72,11,85,22,1401,233,219,117,1206,Commanche,C7757,1
3342,26,20,459,127,2125,206,192,115,2058,Rawah,C8772,0
3530,24,5,379,118,2926,217,230,149,1771,Rawah,C8776,0
2992,341,11,30,8,2580,197,224,165,2255,Commanche,C7202,0
2992,97,18,0,0,604,246,212,89,1853,Rawah,C7745,0
3123,38,12,268,15,1865,220,214,127,870,Commanche,C7755,0
3113,295,5,437,60,2271,206,238,172,2271,Commanche,C7756,0
2402,146,14,430,87,503,239,237,124,1062,Cache,C2704,2
2938,107,21,150,27,2283,250,211,79,1951,Commanche,C7700,1
3378,324,8,134,10,4184,199,231,172,4165,Rawah,C8772,6
2329,184,3,30,-2,366,220,241,157,1301,Cache,C2702,5
2999,325,16,60,14,2642,179,222,181,1766,Commanche,C7756,1
2702,152,5,242,18,918,226,240,149,420,Commanche,C2703,2
3000,40,7,268,19,2040,221,224,139,1036,Commanche,C7756,1
2940,20,33,295,126,2691,178,152,93,849,Commanche,C7757,1
2850,69,23,120,56,150,237,187,69,1167,Rawah,C7745,1
2959,293,14,60,19,2068,181,236,195,537,Commanche,C7756,1
2980,102,24,150,40,1114,251,201,65,570,Commanche,C7757,1
3051,344,10,268,32,1142,201,225,163,240,Commanche,C7700,0
3063,13,9,212,36,2793,212,222,148,1253,Commanche,C7755,1
2360,149,12,335,73,1025,236,239,131,1006,Cache,C2704,2
3187,42,13,379,8,1987,222,212,123,920,Commanche,C7755,0
3077,53,7,457,20,3032,224,224,134,1595,Commanche,C7756,1
2851,66,20,134,50,150,235,195,84,794,Rawah,C7745,0
3079,7,10,285,4,1830,208,220,149,1065,Commanche,C7755,0
2991,344,6,466,6,1800,208,230,161,1199,Commanche,C7756,0
3341,88,14,618,59,2248,240,216,103,2187,Rawah,C8771,0
3442,50,24,85,5,3369,223,182,80,2613,Rawah,C8708,6
2712,162,6,170,20,955,226,242,149,379,Commanche,C2703,2
2400,46,24,170,12,824,219,180,83,1024,Cache,C4703,5
3248,87,16,379,135,1142,242,213,97,2030,Rawah,C7745,0
2812,19,10,0,0,1107,213,219,142,2497,Commanche,C4704,4
3361,334,12,577,134,1920,193,224,170,3065,Rawah,C8776,0
2516,63,11,120,28,216,230,218,121,484,Cache,C2717,1
3093,133,25,30,-9,3546,250,219,82,2416,Rawah,C7745,0
2618,104,15,484,-21,674,245,219,99,600,Commanche,C2703,2
3207,205,5,391,75,277,217,244,164,957,Commanche,C7756,0
2288,335,25,30,17,1048,154,197,177,866,Cache,C4703,5
3104,101,16,272,72,2444,245,216,95,3330,Rawah,C7745,0
3097,315,5,313,37,2330,206,236,168,2182,Commanche,C7756,0
3026,304,3,30,1,2408,210,238,166,3102,Rawah,C7202,0
2888,108,9,400,105,902,236,230,125,2840,Commanche,C4704,1
3006,146,14,60,12,2801,239,237,125,1566,Commanche,C7756,1
2299,129,26,30,12,1385,251,215,75,819,Cache,C2704,2
3117,22,4,485,62,2205,217,230,150,2338,Commanche,C7756,0
2530,304,19,201,65,700,163,226,202,671,Cache,C4703,1
2435,258,20,242,18,108,168,247,215,391,Cache,C4703,2
3131,106,19,95,26,1024,248,214,87,2161,Rawah,C7745,0
2515,320,14,295,144,872,182,225,183,1465,Cache,C4703,1
2937,224,13,42,10,2526,203,252,184,210,Commanche,C7757,1
3359,67,12,0,0,3540,232,217,116,2448,Rawah,C8708,6
3323,354,15,30,7,4385,193,212,156,4010,Rawah,C8771,6
3152,92,23,134,36,1448,248,199,67,2499,Rawah,C7745,0
2488,0,27,342,126,767,169,178,137,1291,Cache,C4703,2
2798,204,25,216,110,1114,198,253,177,1783,Commanche,C2705,4
2959,35,38,124,0,450,186,130,50,1698,Rawah,C7745,0
3367,0,21,218,74,2445,184,196,145,2577,Rawah,C8772,0
2457,319,26,190,64,765,144,206,197,1341,Cache,C4703,1
2873,172,10,30,-8,1080,227,245,150,1891,Commanche,C7757,1
3034,154,17,301,13,1150,238,239,124,1262,Commanche,C7756,1
3181,87,25,212,22,1095,247,189,0,1632,Rawah,C7745,0
2398,89,17,124,46,277,244,210,89,947,Cache,C2705,2
3424,275,24,335,114,3632,148,237,224,1100,Rawah,C8772,0
2897,281,26,60,19,2670,139,232,227,272,Commanche,C7757,1
3376,287,25,190,66,3782,142,229,223,1082,Rawah,C7745,0
3334,100,11,335,65,1050,238,225,116,1310,Commanche,C8772,6
2796,145,13,201,26,990,238,238,128,824,Commanche,C2703,2
2821,116,11,67,10,1291,240,229,118,3066,Commanche,C7202,1
2525,4,12,258,56,95,204,218,150,481,Cache,C2717,1
3012,21,11,180,-14,1320,212,216,139,962,Commanche,C7700,0
2387,128,21,201,89,908,249,222,92,866,Cache,C2704,2
2818,3,9,553,88,30,207,222,152,1101,Commanche,C4704,1
2898,297,18,726,179,309,167,231,203,1626,Commanche,C2705,1
2889,181,14,532,101,1470,224,248,154,1571,Commanche,C2705,1
3216,316,31,95,19,3578,123,196,205,1800,Rawah,C7745,0
2952,277,16,30,9,2029,174,241,206,525,Commanche,C7101,1
3319,286,34,408,37,2103,107,216,238,3107,Rawah,C8772,0
3245,180,2,552,132,1290,220,240,157,2186,Rawah,C8771,0
3077,301,17,424,36,1598,170,230,200,3237,Rawah,C7745,0
3043,350,15,218,-1,1371,191,213,159,666,Commanche,C7700,0
3261,294,37,150,-16,3227,96,204,234,2114,Rawah,C8772,0
3033,315,8,272,-1,1879,199,234,174,1928,Commanche,C7755,1
2780,90,10,108,21,789,236,224,118,2255,Commanche,C4704,1
3558,7,16,488,146,2905,199,207,143,1595,Rawah,C8776,0
3161,336,22,201,30,2527,166,204,174,2812,Rawah,C7745,0
2366,17,34,30,19,474,172,150,96,642,Cache,C4703,5
2987,35,19,192,15,484,215,195,110,1723,Rawah,C7745,0
2957,347,28,255,42,2697,155,182,158,402,Commanche,C7757,1
2719,39,12,443,47,488,220,212,125,1221,Commanche,C4704,1
2551,290,11,306,44,805,189,239,190,1144,Cache,C2717,1
3029,77,19,258,26,2373,240,202,84,1914,Commanche,C7755,1
3027,189,20,90,28,934,217,251,160,553,Commanche,C7700,1
2919,123,13,201,11,774,241,230,116,2460,Commanche,C7756,1
3225,113,14,90,13,4159,244,224,107,1860,Rawah,C7202,0
2703,192,8,134,11,997,220,247,161,437,Commanche,C2703,2
2750,179,16,162,43,680,225,248,151,2163,Commanche,C2705,1
2455,320,7,30,5,1231,201,233,171,907,Cache,C4703,1
2542,10,15,192,65,953,202,209,141,1036,Cache,C2717,2
2913,340,28,234,70,2630,150,188,170,497,Commanche,C7757,1
2851,84,17,541,117,330,242,210,93,1036,Commanche,C4704,1
2991,292,11,390,76,2831,188,238,189,1577,Commanche,C7756,1
2983,288,10,210,5,2767,192,239,188,541,Commanche,C7757,1
3327,44,15,451,112,2106,222,206,115,2106,Rawah,C8771,0
3429,102,23,576,147,2407,251,203,68,2296,Rawah,C8776,0
3021,16,4,60,0,1173,216,231,152,886,Commanche,C7202,1
3133,59,28,492,96,730,228,171,58,1684,Rawah,C7745,0
2334,134,25,180,47,1142,250,219,81,1020,Cache,C2704,2
3218,110,14,90,6,4173,243,224,107,1837,Rawah,C7202,0
2448,353,20,67,20,633,182,201,154,1234,Cache,C4703,5
3351,286,21,0,0,3448,158,234,214,1519,Rawah,C8772,0
2760,32,13,531,67,277,216,210,127,968,Commanche,C4704,1
2517,344,17,255,79,1071,183,211,164,421,Cache,C2717,5
3265,80,16,485,103,1530,240,210,95,2678,Rawah,C7745,0
2938,198,19,607,231,537,210,253,170,1697,Commanche,C2705,4
3029,21,9,270,11,1766,214,221,142,1348,Commanche,C7755,1
2516,339,16,300,148,875,184,215,169,1471,Cache,C4703,1
2957,26,31,323,138,2719,188,156,86,828,Commanche,C7757,1
3443,95,26,569,150,2435,250,192,54,2287,Rawah,C8776,0
2491,288,25,150,64,1357,143,229,222,787,Cache,C4703,1
2426,61,27,210,77,638,230,173,58,1237,Cache,C4703,2
2481,15,5,268,94,810,215,229,150,201,Cache,C2703,2
3379,320,35,210,54,3759,112,184,200,3757,Rawah,C8772,6
3185,34,7,60,8,4350,219,225,142,1739,Rawah,C7202,0
2906,117,19,390,12,899,249,219,91,2458,Commanche,C7756,1
2905,333,18,150,37,1719,177,215,175,2427,Commanche,C7757,1
2852,213,25,417,141,564,190,254,189,1910,Commanche,C2705,1
3122,328,4,474,61,2160,209,234,164,2372,Commanche,C7756,0
2939,271,22,685,293,1357,156,241,221,2022,Commanche,C7755,1
3070,38,5,277,27,2892,220,228,144,1556,Commanche,C7756,1
2805,122,12,42,6,1158,240,230,118,3008,Commanche,C7755,1
2682,37,10,283,25,323,220,219,133,924,Commanche,C4704,1
3110,338,5,484,56,2290,209,233,162,2256,Commanche,C7756,0
2883,76,12,400,95,1410,234,218,114,1579,Commanche,C4704,1
3111,0,3,600,57,2456,215,234,156,2143,Commanche,C7756,1
3105,345,9,446,51,2331,202,225,162,2215,Commanche,C7756,0
3420,6,23,350,127,2353,184,187,134,2518,Rawah,C8772,0
2971,23,18,313,64,2927,206,199,124,886,Commanche,C7757,0
3031,18,12,457,27,1937,211,215,140,1616,Commanche,C7756,1
2955,291,7,30,5,1187,199,239,179,342,Commanche,C7202,1
2306,132,12,30,3,932,240,233,121,871,Cache,C2704,2
3191,102,16,454,86,930,245,217,96,1952,Rawah,C7745,1
2405,125,11,633,111,700,239,232,121,1034,Cache,C2717,2
2515,234,13,85,8,1047,198,251,189,1054,Cache,C2717,1
2707,164,12,30,-5,1590,231,243,141,1296,Commanche,C4703,1
3102,346,10,0,0,1222,200,223,162,2263,Rawah,C7745,0
2901,31,28,90,-31,309,200,167,88,1071,Rawah,C7745,0
3229,293,34,212,-48,3293,107,210,232,2078,Rawah,C7745,0
2768,106,3,0,0,837,226,235,145,3077,Commanche,C7102,0
2768,338,10,30,7,592,198,226,167,2845,Commanche,C7755,1
2976,74,22,270,-42,457,240,193,73,1558,Rawah,C7745,1
2878,40,15,488,52,960,220,206,117,1620,Commanche,C4703,1
3107,158,9,242,26,1452,231,242,143,2867,Commanche,C7202,0
3028,263,11,560,-40,1851,192,246,193,2329,Commanche,C7755,1
3197,79,8,295,56,2340,231,225,126,1445,Commanche,C7756,1
2900,11,19,108,29,1260,196,198,134,1982,Commanche,C7757,1
