Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
3052,50,12,270,64,2255,225,214,121,2696,Commanche,C7756,0
3096,81,9,180,-1,2223,233,224,123,2295,Commanche,C7756,0
3233,113,15,365,120,1116,245,223,104,1979,Rawah,C7745,1
2504,67,7,30,6,382,228,226,132,1538,Cache,C2717,5
2736,6,12,547,94,582,205,216,148,731,Commanche,C4703,1
2768,1,11,459,-19,731,205,220,152,819,Commanche,C4704,1
2989,324,6,391,8,1920,204,233,168,1034,Commanche,C7755,1
2814,25,5,162,16,997,218,229,148,2701,Commanche,C4704,1
2736,56,11,285,3,811,227,218,123,371,Commanche,C4703,1
3220,78,13,95,14,4280,237,215,106,1913,Rawah,C7202,0
3015,350,12,120,16,2845,198,220,160,1650,Commanche,C7756,1
2839,229,26,210,58,1325,173,253,207,1579,Commanche,C2705,1
3296,342,20,285,69,1672,174,205,168,2847,Rawah,C8772,0
2882,48,21,60,-29,268,223,189,90,1048,Rawah,C7745,0
2412,335,16,212,63,785,181,216,173,1513,Cache,C4704,5
2364,328,29,95,30,854,138,192,186,1020,Cache,C4703,5
3398,60,17,443,164,1950,231,202,99,1996,Rawah,C8776,0
2807,26,8,323,19,1050,216,222,142,1260,Commanche,C4704,0
2462,274,24,124,29,361,149,238,225,60,Cache,C4703,1
3104,319,4,324,6,2396,208,235,166,2177,Commanche,C7756,1
2389,330,26,67,25,624,150,199,183,1442,Cache,C4703,1
2571,148,6,285,45,604,228,240,145,825,Cache,C2717,2
2657,17,9,247,32,285,213,222,145,331,Commanche,C4704,1
3174,144,30,192,61,871,246,218,76,1725,Rawah,C7746,0
2954,286,3,0,0,1095,210,239,168,108,Commanche,C7202,1
3028,352,10,182,29,2831,202,222,158,1705,Commanche,C7756,1
2936,358,5,175,0,1801,211,230,156,95,Commanche,C7756,0
2439,145,18,591,169,816,242,234,115,1036,Cache,C2704,2
3138,321,16,0,0,4084,178,223,184,1632,Rawah,C7202,0
2964,0,9,0,0,2310,208,224,154,967,Commanche,C7102,0
3036,274,13,150,34,2942,186,243,197,932,Commanche,C7756,1
2596,355,18,450,109,780,187,205,153,1044,Cache,C4703,2
3262,80,7,451,149,1209,229,228,133,2074,Rawah,C7745,1
2823,37,11,0,0,1165,219,215,129,2526,Commanche,C4704,1
3137,33,8,379,10,1974,219,222,139,960,Commanche,C7755,0
2846,3,9,212,35,1338,209,224,153,2829,Commanche,C4704,1
3028,350,7,457,53,2958,208,229,159,564,Commanche,C7756,1
3015,43,17,108,25,595,221,200,108,1839,Rawah,C7745,0
3088,68,4,170,13,2541,224,231,142,1907,Commanche,C7756,0
2790,79,8,124,21,830,231,225,126,2272,Commanche,C4704,1
3067,252,8,170,23,3136,204,245,180,1374,Commanche,C7756,1
3006,183,26,175,47,690,217,246,147,1581,Commanche,C7757,1
3454,358,28,391,161,2524,164,175,139,2395,Rawah,C8776,0
3216,4,15,108,-1,1790,200,211,147,785,Commanche,C7755,0
3115,69,4,192,17,2256,224,231,143,2329,Commanche,C7756,0
3001,49,17,268,17,485,225,202,105,1689,Rawah,C7745,0
3078,62,11,781,106,2363,230,216,118,2315,Commanche,C7756,0
2988,40,4,503,3,1770,220,231,147,1190,Commanche,C7756,0
2874,7,9,283,46,926,209,222,150,2697,Commanche,C4704,0
2685,101,14,60,1,1231,243,220,103,658,Commanche,C2703,1
2429,339,27,150,65,708,153,191,170,1489,Cache,C4703,1
2646,4,16,323,93,592,197,207,145,1200,Commanche,C2703,2
3258,312,6,457,94,1266,204,236,170,2125,Rawah,C7745,0
3079,101,4,30,1,3876,226,234,144,2097,Rawah,C7202,0
3096,134,16,541,124,390,244,231,111,1633,Commanche,C7757,1
3198,155,21,335,93,1052,239,236,116,2081,Rawah,C7745,0
3125,40,4,351,17,1959,220,231,147,976,Commanche,C7755,0
2526,307,2,150,14,170,213,237,163,1704,Cache,C2717,5
2794,27,8,331,6,973,217,223,142,1170,Commanche,C4704,1
2501,70,12,60,16,323,233,215,112,446,Cache,C4703,1
2785,162,15,60,2,1170,233,243,136,1055,Commanche,C2703,2
3051,357,15,190,6,1401,196,212,153,671,Commanche,C7700,0
2898,86,18,301,93,330,243,206,85,1353,Rawah,C7745,1
3009,79,4,201,58,930,224,233,144,430,Commanche,C7756,1
3093,26,8,201,27,2469,216,222,142,2356,Commanche,C7756,1
2988,112,17,270,49,362,247,219,94,2047,Commanche,C7757,1
2794,47,15,700,112,589,224,206,112,1282,Commanche,C4704,1
3063,14,9,691,75,2334,212,222,147,2382,Commanche,C7756,0
2464,337,19,437,120,890,175,210,172,1493,Cache,C4703,5
3099,32,34,162,-5,938,191,147,70,1552,Rawah,C7745,0
2655,34,9,242,30,283,219,221,137,361,Commanche,C4704,1
2746,85,15,360,-14,1484,240,213,99,997,Commanche,C4704,1
3361,43,28,603,146,2259,212,165,72,1997,Rawah,C8776,0
3483,232,19,511,173,3458,187,253,200,1036,Rawah,C8776,0
2511,318,18,124,39,531,169,221,190,591,Cache,C4703,1
2940,77,14,42,2,2347,237,212,103,1905,Commanche,C7756,1
2783,48,6,361,-4,886,222,227,140,1052,Commanche,C4704,1
2919,357,15,300,35,1761,196,212,153,2858,Commanche,C7756,1
3371,1,19,108,38,4109,190,201,145,3807,Rawah,C8776,6
2785,116,6,162,16,636,231,234,137,2721,Commanche,C4704,1
2371,91,23,90,24,192,248,197,66,878,Cache,C2705,2
3042,16,13,120,7,997,208,213,140,108,Commanche,C7700,0
2976,299,7,0,0,1978,200,237,177,2737,Commanche,C7202,0
2452,72,18,306,94,810,237,204,91,1253,Cache,C2717,5
2487,73,11,0,0,638,233,218,115,1087,Cache,C4703,1
3039,325,17,240,93,2550,177,220,182,1057,Commanche,C7755,1
2744,112,5,90,-4,1224,229,234,139,824,Commanche,C4704,1
3107,65,21,569,130,636,234,192,80,1560,Rawah,C7746,0
2983,4,18,162,17,1312,193,202,144,1200,Commanche,C7700,0
2388,8,22,42,9,700,189,191,134,1173,Cache,C4703,5
3065,162,18,350,93,540,234,242,130,1583,Commanche,C7757,1
2511,302,8,510,77,361,199,237,177,866,Cache,C2717,5
2886,124,16,60,13,1680,245,227,105,2155,Commanche,C7755,1
2385,197,32,30,22,531,192,246,166,1226,Cache,C2705,2
2710,121,11,0,0,1451,238,231,122,1369,Commanche,C4703,4
2954,333,7,190,7,1524,205,232,166,182,Commanche,C7202,1
2611,339,15,319,54,497,185,216,169,918,Commanche,C4704,2
2648,25,10,180,14,228,215,219,140,459,Commanche,C4704,1
3178,117,13,124,16,4547,242,228,113,1987,Rawah,C7202,0
2719,136,13,457,-19,648,240,235,122,277,Commanche,C2705,2
2953,50,4,216,7,1465,221,231,146,242,Commanche,C7756,1
2934,318,16,67,32,2010,175,223,187,2230,Commanche,C7202,1
3205,73,9,127,3,1523,231,223,124,579,Commanche,C7756,1
3339,99,11,240,53,1170,238,225,117,1376,Commanche,C8772,0
3046,191,1,242,6,3102,219,239,157,1187,Commanche,C7756,1
2911,9,18,636,177,351,197,202,138,1230,Commanche,C4703,1
2516,93,25,295,73,902,249,193,58,598,Cache,C2702,2
2712,105,19,67,23,1381,249,212,83,1454,Commanche,C4704,1
3103,83,6,30,-4,1532,229,230,135,531,Commanche,C7756,0
2405,186,14,247,61,937,222,249,158,1517,Cache,C2717,2
2573,40,14,190,47,402,220,208,120,979,Cache,C2717,2
2931,56,11,0,0,2244,227,217,122,524,Commanche,C7756,0
3258,138,18,350,34,1383,244,231,108,2448,Rawah,C7745,0
3247,36,13,297,13,1515,219,211,126,2379,Rawah,C7745,0
2445,4,14,242,62,726,201,212,148,726,Cache,C2703,2
3225,60,14,525,82,430,230,211,110,914,Commanche,C7755,0
3029,211,21,212,57,630,199,254,183,1523,Commanche,C7757,1
2380,66,13,0,0,666,232,213,110,872,Cache,C2703,2
3098,338,4,437,103,2730,210,233,162,1667,Commanche,C7756,1
2770,36,14,573,77,301,218,208,123,990,Commanche,C4704,1
3113,358,17,228,-7,1339,192,207,151,283,Commanche,C7700,0
2627,5,13,319,68,532,204,215,148,1003,Commanche,C4703,2
2560,299,20,277,95,700,161,228,206,742,Cache,C4703,1
2776,276,9,283,44,150,197,242,184,2043,Commanche,C4703,1
3479,66,24,725,264,2389,235,186,69,1765,Rawah,C8776,0
3109,23,8,524,34,1945,216,223,144,2737,Commanche,C7756,0
2952,146,7,30,3,1936,230,239,142,242,Commanche,C7756,1
3055,99,7,459,83,2465,233,230,130,2201,Commanche,C7756,0
3193,35,13,371,8,1979,218,211,126,911,Commanche,C7755,0
3504,313,30,192,92,3226,129,203,207,1505,Rawah,C8776,0
2880,176,12,212,48,840,226,246,150,1577,Commanche,C4704,1
3023,83,31,108,19,2038,245,171,32,3583,Rawah,C7745,0
3021,62,24,120,-12,607,232,184,71,1233,Rawah,C7745,0
2348,297,11,42,7,0,190,237,186,720,Cache,C4703,2
2788,40,8,0,0,1213,221,222,135,2954,Commanche,C7102,0
3529,53,17,865,314,2460,227,202,103,1584,Rawah,C8776,0
3077,5,5,153,22,2532,213,230,154,1965,Commanche,C7756,1
2734,223,32,182,110,644,163,250,207,1556,Commanche,C4758,1
3077,34,3,283,49,2770,219,232,149,1361,Commanche,C7756,1
3097,133,19,216,82,607,247,227,100,1126,Commanche,C7757,1
2402,275,17,85,24,644,171,241,209,552,Cache,C4703,5
3108,139,13,324,95,2142,240,235,123,3661,Rawah,C7745,0
2860,32,9,67,3,1365,218,221,138,2496,Commanche,C4704,1
2972,312,17,690,326,1530,171,225,193,1934,Commanche,C7757,1
3042,162,18,488,94,510,234,242,130,1733,Commanche,C7757,1
2962,303,5,162,13,1797,206,237,170,108,Commanche,C7756,1
2952,49,16,150,35,2126,225,203,108,2165,Commanche,C7756,0
2917,330,20,67,15,1388,170,212,180,1590,Commanche,C7757,1
2962,107,13,124,24,2190,241,224,110,2014,Commanche,C7755,1
2398,298,17,30,5,1277,170,232,201,309,Cache,C4703,5
2483,79,15,95,25,511,239,211,98,1416,Cache,C2717,2
2927,270,19,636,281,1348,168,243,213,1965,Commanche,C7755,1
2470,72,16,42,7,60,236,208,98,277,Cache,C4703,1
3501,296,18,162,87,2986,167,232,204,1974,Rawah,C8776,0
2732,185,20,95,25,708,219,250,155,2120,Commanche,C2705,1
3019,300,15,42,10,2330,176,232,196,1567,Commanche,C7102,1
3018,329,11,127,23,2525,194,227,173,1879,Commanche,C7756,1
2552,104,37,120,65,750,252,168,0,1050,Cache,C2705,1
2901,232,13,480,120,1350,198,251,189,1639,Commanche,C4704,1
3133,79,4,677,52,1786,224,233,144,2766,Commanche,C7756,0
3054,288,11,350,90,2616,189,239,190,1273,Commanche,C7755,1
2536,18,4,450,163,960,217,231,152,1328,Cache,C4703,2
3266,140,20,335,42,1390,245,230,105,2445,Rawah,C7745,0
3040,135,14,182,19,1260,241,233,117,1194,Commanche,C7756,1
2477,275,22,240,62,591,156,239,220,361,Cache,C4703,5
2371,314,22,379,159,1019,158,217,198,960,Cache,C4703,5
2918,317,28,150,65,2616,137,204,201,395,Commanche,C7757,1
2506,40,27,201,29,811,211,169,78,902,Cache,C4703,2
3047,267,12,218,87,2521,189,245,195,1144,Commanche,C7755,1
2875,69,25,180,76,201,237,181,61,1224,Rawah,C7745,1
3047,85,5,395,75,2356,228,231,137,2242,Commanche,C7756,0
2750,76,9,120,-8,1271,231,224,126,890,Commanche,C4704,1
2976,207,9,30,-4,2729,214,248,169,297,Commanche,C7756,1
2493,22,16,67,22,1087,208,204,129,765,Cache,C2717,1
2390,109,20,228,41,607,250,213,82,616,Cache,C2702,2
2747,171,11,120,14,977,228,245,147,564,Commanche,C2703,2
3284,113,10,391,60,1320,238,229,120,2312,Rawah,C7745,0
2906,77,9,90,9,2318,232,223,122,277,Commanche,C4758,1
2527,103,5,277,44,108,229,233,138,1864,Cache,C2717,2
2995,60,9,484,-24,1710,227,221,127,1208,Commanche,C7756,1
3100,310,21,124,13,3262,158,221,201,2250,Rawah,C7202,0
2444,64,12,30,10,1256,231,215,114,834,Cache,C4703,1
3116,311,9,437,55,2195,196,234,178,2331,Commanche,C7756,0
2869,22,10,0,0,1410,214,218,140,2614,Commanche,C4704,1
3079,30,19,30,-1,1142,211,196,116,2210,Rawah,C7745,0
2652,58,9,417,48,616,227,222,129,170,Commanche,C4703,1
2694,46,26,175,71,658,218,174,76,1134,Commanche,C7757,1
2937,304,11,60,18,2958,190,234,185,1275,Commanche,C7755,1
2672,39,27,134,49,644,209,169,80,1176,Commanche,C7757,1
2952,261,14,108,-13,2581,184,247,201,124,Commanche,C7756,1
2450,63,19,60,15,150,233,198,90,190,Cache,C4703,1
2484,95,15,67,12,564,243,216,98,371,Cache,C4703,1
2754,35,16,558,92,607,216,202,117,1120,Commanche,C4704,1
2926,275,22,658,280,1328,156,239,220,1997,Commanche,C7755,1
2761,59,10,162,23,474,228,220,125,2652,Commanche,C7755,1
2897,355,6,379,101,1165,211,230,157,2806,Commanche,C4704,1
3055,279,8,335,60,2656,199,241,182,1932,Commanche,C7756,1
2724,133,11,485,-17,618,237,235,127,285,Commanche,C2705,2
3060,64,21,446,73,2197,234,193,82,1734,Commanche,C7755,1
3012,79,11,212,21,2746,234,220,117,1543,Commanche,C7756,1
2479,62,24,67,10,900,232,182,69,825,Cache,C4703,2
2994,157,10,510,-26,1224,231,242,142,1471,Commanche,C7756,1
3257,280,15,170,36,3866,177,241,203,1421,Rawah,C7745,6
2823,274,15,437,91,228,179,243,203,1905,Commanche,C4703,1
3214,54,6,450,71,350,224,226,137,953,Commanche,C7755,0
2358,129,23,108,26,390,250,219,84,1276,Cache,C2702,5
3030,284,9,67,5,2413,195,241,185,3075,Rawah,C7201,0
3212,29,26,424,155,883,201,173,96,1832,Rawah,C7745,0
3076,21,13,541,77,2802,211,212,135,1902,Commanche,C7756,1
3001,4,21,95,29,2640,188,195,140,924,Commanche,C7755,1
2413,117,23,216,-30,618,252,211,73,553,Cache,C2702,2
3254,331,15,85,25,3786,182,219,176,4093,Rawah,C8771,6
3307,60,5,60,-6,3804,224,229,140,2335,Rawah,C8771,6
2790,23,14,30,2,1189,212,210,133,2996,Commanche,C7102,0
3010,102,7,573,41,2821,232,231,132,1410,Commanche,C7756,1
3326,9,16,30,8,3681,200,206,140,2312,Rawah,C8708,6
2767,154,11,210,15,911,234,241,137,618,Commanche,C2703,2
3034,140,20,67,19,693,245,230,105,1276,Commanche,C7757,1
3421,235,22,90,46,3288,176,253,208,1660,Rawah,C8776,0
2385,317,24,300,141,886,150,211,197,1047,Cache,C4703,5
3165,280,39,443,59,1516,90,212,246,3072,Rawah,C7745,0
2353,275,21,210,83,1173,160,240,217,376,Cache,C2702,5
2486,2,26,319,119,752,175,181,135,1266,Cache,C4703,2
3079,57,17,108,22,524,229,201,98,547,Commanche,C7755,0
3153,18,10,175,11,1765,213,220,143,711,Commanche,C7755,0
3163,294,15,170,2,3571,178,236,197,1922,Rawah,C7700,0
2418,359,19,170,12,1146,189,202,148,162,Cache,C4703,5
3189,351,17,201,24,1288,188,210,158,638,Commanche,C7700,0
2643,45,5,85,9,134,221,229,143,598,Commanche,C4704,1
3270,93,5,180,-43,4145,228,232,138,2173,Rawah,C8771,0
2753,68,11,571,-34,644,232,218,118,902,Commanche,C4704,1
2372,34,18,67,23,488,215,199,114,1110,Cache,C4703,1
2386,41,18,30,9,524,219,197,106,516,Cache,C4703,5
2376,172,32,60,17,577,222,235,119,1216,Cache,C2705,2
3163,165,17,120,11,1245,233,243,136,2474,Rawah,C7745,0
3315,358,16,30,9,3996,193,208,151,1001,Rawah,C8771,0
3245,108,15,228,-8,1677,245,221,100,2758,Rawah,C7745,0
2963,311,15,192,45,1565,179,229,189,1634,Commanche,C7756,1
3353,108,20,212,71,2069,250,212,81,2686,Rawah,C8772,0
3167,137,15,466,96,430,242,233,115,785,Commanche,C7756,0
2473,348,7,180,22,785,207,229,160,1172,Cache,C2717,2
2570,324,25,426,190,771,150,204,190,1154,Cache,C4703,1
3207,306,20,182,28,4538,161,224,202,1608,Rawah,C8771,0
3151,25,16,277,74,1261,210,203,125,258,Commanche,C7700,0
2928,48,31,85,-12,362,214,158,57,1130,Rawah,C7745,0
2446,33,25,150,81,658,207,178,95,1300,Cache,C4703,1
3345,88,11,300,59,1110,236,222,116,1385,Commanche,C8772,6
2840,21,18,371,106,150,206,200,127,932,Commanche,C4704,1
3086,119,26,192,44,3056,253,208,66,2746,Rawah,C7745,0
3119,314,17,458,52,1652,171,224,192,3221,Rawah,C7745,0
2763,35,15,607,91,646,217,205,119,1282,Commanche,C4704,1
3124,245,15,297,71,443,188,250,199,765,Commanche,C7700,1
3321,53,30,153,68,4070,221,162,54,4109,Rawah,C8772,6
3237,87,10,42,9,1637,236,223,118,780,Commanche,C7755,0
2978,97,18,285,67,2382,246,211,88,1869,Commanche,C7700,1
2868,25,22,85,17,1230,203,187,112,2103,Commanche,C7757,1
3059,270,28,351,18,1681,137,236,232,3319,Rawah,C7201,0
2768,285,9,216,36,127,194,240,186,2110,Commanche,C4703,1
2916,299,16,42,-1,2596,174,232,198,95,Commanche,C7756,1
3043,104,8,513,71,2530,234,230,129,2330,Commanche,C7202,0
3098,67,2,641,44,2635,221,235,151,2018,Commanche,C7756,0
2884,97,17,127,-28,192,245,213,91,1073,Rawah,C7745,0
2876,165,10,242,49,1116,229,243,146,2536,Commanche,C7757,1
2798,89,12,67,11,918,237,221,113,2611,Commanche,C4704,1
3095,337,20,361,-12,2413,171,208,173,2253,Commanche,C7756,1
2921,114,16,283,13,793,245,223,102,2420,Commanche,C7756,1
3293,77,29,258,93,3785,241,174,43,2675,Rawah,C8772,0
3238,50,14,497,95,402,226,208,113,969,Commanche,C7755,0
2564,303,15,330,77,450,179,232,193,841,Cache,C2717,1
3086,325,10,85,20,2197,196,230,173,3196,Rawah,C7201,0
2399,5,34,60,39,595,158,155,118,1273,Cache,C4703,1
2980,165,3,192,25,840,222,240,154,201,Commanche,C7756,1
2803,223,12,258,88,509,204,251,183,2086,Commanche,C4703,1
2936,156,13,30,5,1129,234,241,135,1302,Commanche,C7202,1
2467,303,22,42,13,469,152,223,208,1045,Cache,C2705,1
3331,54,11,600,116,2226,226,216,122,2099,Rawah,C8776,0
2857,272,20,400,25,1008,163,242,216,1842,Commanche,C2705,4
2898,104,15,488,35,1733,244,220,101,2730,Commanche,C7755,1
2900,75,11,636,166,395,233,220,117,1199,Commanche,C4704,1
3384,103,17,600,102,2375,246,216,92,2212,Rawah,C8776,0
3442,98,28,571,8,2446,252,190,47,2259,Rawah,C8776,0
3443,95,26,569,150,2435,250,192,54,2287,Rawah,C8776,0
2934,91,18,170,-30,300,244,209,88,1167,Rawah,C7746,1
2736,23,8,532,37,60,216,223,144,735,Commanche,C4704,4
2986,340,16,180,46,1863,185,216,168,716,Commanche,C7700,1
2375,26,15,30,13,446,212,205,127,966,Cache,C4703,2
3189,100,11,42,4,4454,238,225,116,1952,Rawah,C7202,0
3084,20,13,134,1,1451,210,211,136,552,Commanche,C7700,1
3054,330,8,60,5,3181,201,231,169,2467,Rawah,C7202,0
2343,81,19,90,13,60,242,202,82,849,Cache,C2705,2
3302,287,31,170,24,3404,120,220,232,1749,Rawah,C8772,0
3300,37,25,216,66,1839,210,175,88,2206,Rawah,C8772,0
2893,239,21,277,112,1201,176,252,209,1710,Commanche,C2705,1
3054,65,7,85,0,2903,227,226,134,1557,Commanche,C7756,0
2808,86,15,134,37,1385,241,214,99,1842,Commanche,C4704,1
2799,341,10,42,5,1095,199,225,165,2081,Commanche,C4704,1
2884,70,27,210,82,218,237,178,55,1262,Rawah,C7745,1
2851,17,18,162,22,1554,203,200,130,2734,Commanche,C7756,0
2763,17,6,60,1,685,215,226,148,2938,Commanche,C7755,0
3048,94,22,391,-56,666,248,202,72,1697,Rawah,C7745,1
2387,62,19,120,61,895,233,198,91,1364,Cache,C2717,5
3024,70,6,511,1,2940,227,228,135,1290,Commanche,C7756,1
3133,351,19,459,-7,2160,182,204,157,1338,Commanche,C7756,1
2789,337,8,67,9,768,203,229,165,2800,Commanche,C4704,1
3382,48,20,182,65,3949,223,192,95,815,Rawah,C8771,0
2387,100,22,0,0,618,250,205,72,400,Cache,C2702,2
3275,141,20,323,51,1397,245,230,104,2442,Rawah,C7745,0
3089,72,10,124,26,1693,232,221,120,3122,Commanche,C7757,0
2994,81,30,360,17,417,244,172,35,1266,Rawah,C7746,1
2905,47,10,90,21,1621,224,217,127,2670,Commanche,C7756,1
2859,142,11,180,27,1090,237,237,129,1801,Commanche,C4703,1
3502,98,24,808,217,2190,251,198,60,1566,Rawah,C8776,0
3112,0,17,162,4,1387,194,207,149,384,Commanche,C7700,0
3446,67,18,319,129,4194,235,202,93,819,Rawah,C8776,0
3062,124,19,228,47,797,248,223,95,1256,Commanche,C7757,1
3097,160,8,295,81,738,228,242,146,732,Commanche,C7700,1
3220,96,11,454,115,1050,237,225,117,2072,Rawah,C7745,1
3181,113,4,470,110,162,226,236,145,932,Commanche,C7756,1
3027,271,24,301,32,1692,150,240,225,3357,Rawah,C7201,0
3313,55,6,95,-6,3767,224,227,139,2443,Rawah,C8708,6
3063,9,17,301,-19,1261,199,205,140,342,Commanche,C7700,0
3059,303,8,272,-9,2014,198,236,178,2201,Commanche,C7756,1
2482,301,14,242,39,277,180,233,193,1939,Cache,C2717,2
2492,357,10,120,33,658,204,221,155,1298,Cache,C2717,5
2517,268,7,127,9,872,202,243,179,1057,Cache,C2717,1
2923,300,18,108,30,2514,168,230,201,85,Commanche,C7756,1
3413,340,28,313,120,2440,149,187,169,2496,Rawah,C8776,0
2781,52,11,134,20,1348,226,217,124,1073,Commanche,C4704,1
3196,45,13,234,-2,1406,223,212,121,484,Commanche,C7756,1
2382,357,10,391,125,1173,205,222,155,1176,Cache,C2703,2
2885,133,18,42,12,1650,245,229,105,2181,Commanche,C7755,1
3027,349,2,150,-12,3254,215,235,158,1008,Commanche,C7756,0
2395,293,20,85,13,366,159,231,211,834,Cache,C4703,2
3052,50,25,541,252,547,222,176,75,1507,Rawah,C7746,0
3350,263,30,30,13,3422,133,238,235,1578,Rawah,C8772,0
3167,315,6,190,-2,1797,203,235,171,731,Commanche,C7755,0
2530,285,3,247,22,741,212,239,165,1020,Cache,C2717,1
3083,151,8,90,11,3697,231,240,141,2287,Rawah,C7745,0
2838,71,24,90,43,120,238,186,65,1138,Rawah,C7745,1
2746,250,18,120,0,1519,179,250,207,1377,Commanche,C4703,1
2374,78,26,127,34,120,243,184,55,842,Cache,C2705,2
2433,9,9,0,0,900,210,222,149,576,Cache,C4703,1
3011,63,18,300,19,510,233,202,94,1670,Rawah,C7745,0
3246,96,7,30,-3,4353,232,230,131,2125,Rawah,C8771,0
2897,7,12,212,-22,1543,205,216,148,2322,Commanche,C4704,1
2418,88,20,175,59,600,245,204,80,400,Cache,C2702,2
2686,205,16,30,3,1234,208,253,175,1632,Commanche,C2705,0
3035,53,2,361,-4,3182,221,234,150,1065,Commanche,C7756,1
2919,359,16,792,189,335,194,209,150,1383,Commanche,C4703,1
3609,269,21,450,234,3180,162,242,218,1283,Rawah,C8776,0
3091,212,15,150,49,573,206,253,179,693,Commanche,C7700,1
3504,94,22,824,219,2185,248,201,70,1584,Rawah,C8776,0
3328,133,28,319,94,3139,251,214,71,3072,Rawah,C7745,0
2949,271,14,108,19,2614,183,244,200,503,Commanche,C7757,1
2941,42,12,190,-7,2060,222,214,126,301,Commanche,C7756,1
3270,79,5,210,-43,4117,226,231,139,2155,Rawah,C8771,0
3331,33,14,391,97,1770,216,209,125,2132,Rawah,C8776,0
2407,111,18,484,77,630,248,217,90,1273,Cache,C4703,5
2770,156,13,210,14,920,235,241,134,648,Commanche,C2703,2
2726,172,9,30,1,1071,226,245,151,633,Commanche,C2703,2
2788,185,14,319,55,60,222,249,157,2026,Commanche,C4703,1
3086,349,6,313,11,2699,209,230,159,1756,Commanche,C7756,1
3325,43,19,424,91,1680,220,196,104,2184,Rawah,C8772,0
2876,165,14,242,44,1041,231,244,141,1825,Commanche,C2705,1
3466,345,34,258,73,2753,135,166,156,2353,Rawah,C8776,0
2997,38,17,150,13,531,218,201,113,1772,Rawah,C7745,0
