Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
3051,75,7,459,63,2402,228,228,133,2175,Commanche,C7756,0
2870,184,16,134,38,1087,222,249,155,2404,Commanche,C7757,1
2361,54,33,67,46,402,218,149,40,576,Cache,C4703,5
3038,324,11,67,7,2816,192,228,176,2760,Rawah,C7202,0
2799,138,6,451,11,875,229,238,143,1180,Commanche,C4704,1
3484,263,25,421,133,3512,151,243,225,1129,Rawah,C8776,0
3052,38,8,295,48,2610,220,222,136,1124,Commanche,C7755,1
3032,101,12,153,12,1380,241,223,110,1123,Commanche,C7756,1
2817,51,12,774,134,603,226,214,120,1289,Commanche,C4704,1
3079,166,2,421,25,2644,221,239,155,1933,Commanche,C7756,1
3020,331,9,360,30,3048,200,230,169,828,Commanche,C7756,0
3119,307,7,446,55,2165,201,236,175,2356,Commanche,C7756,0
2950,100,11,30,10,1431,238,226,118,366,Commanche,C7202,0
2962,325,13,30,7,2340,188,226,177,2214,Commanche,C7202,0
3176,359,11,108,14,4568,204,220,154,1734,Rawah,C7202,0
2853,14,9,162,-3,1337,212,222,147,2746,Commanche,C4704,1
3150,81,7,95,8,1484,230,227,129,418,Commanche,C7756,1
2695,66,9,362,11,792,229,223,127,342,Commanche,C4703,2
2818,22,19,330,84,120,205,197,123,860,Commanche,C4704,1
3017,36,9,525,85,3270,220,221,136,812,Commanche,C7756,1
3103,45,10,295,25,1703,223,218,129,2991,Commanche,C7756,0
2954,13,13,218,40,2938,207,213,142,979,Commanche,C7757,1
3064,51,9,150,27,2918,225,221,129,1376,Commanche,C7756,1
2718,66,13,60,-1,655,232,214,111,2182,Commanche,C6102,1
2439,325,16,295,84,768,179,222,181,1442,Cache,C4703,5
2972,58,20,30,-6,495,230,194,88,1249,Rawah,C7745,0
3409,103,21,511,127,2340,249,209,78,2343,Rawah,C8772,0
3150,336,22,190,19,2501,166,205,175,2842,Rawah,C7745,0
3013,115,15,150,-19,547,245,224,104,1698,Rawah,C7745,0
3201,92,17,201,63,1598,244,212,91,2613,Rawah,C7745,0
2983,5,9,240,51,2117,209,223,152,711,Commanche,C7756,1
3292,271,20,85,15,3919,164,242,216,1176,Rawah,C7745,6
2894,54,15,120,28,2389,227,206,108,295,Commanche,C4758,0
2493,274,24,180,66,1302,150,238,224,693,Cache,C4703,1
2346,105,20,85,26,313,249,211,81,1195,Cache,C2702,5
2507,50,11,127,24,210,225,215,123,1714,Cache,C2706,2
3236,292,32,150,-12,3237,114,214,231,2140,Rawah,C8772,0
2414,86,18,390,24,899,243,207,87,890,Cache,C2703,2
3423,104,26,600,-10,2431,253,196,53,2239,Rawah,C8776,0
2844,67,13,492,56,1020,232,215,112,1530,Commanche,C4704,1
3155,158,14,90,3,1253,235,241,134,2486,Rawah,C7745,0
3329,107,24,124,47,1966,252,203,64,2774,Rawah,C8772,0
2942,66,24,301,140,330,235,183,66,1324,Rawah,C7745,0
2847,49,16,450,113,240,225,203,108,966,Commanche,C4704,1
3140,67,25,516,96,735,235,180,61,1682,Rawah,C7745,0
2966,157,15,480,128,674,235,241,132,2056,Commanche,C7757,1
3068,17,10,218,11,3245,212,219,144,1368,Commanche,C7756,1
2874,223,23,467,161,510,184,254,199,1869,Commanche,C2705,1
3105,106,14,162,34,420,243,223,107,674,Commanche,C7756,1
3033,77,3,90,-11,3132,224,233,145,1275,Commanche,C7756,0
3001,82,2,0,0,932,221,236,151,404,Commanche,C7202,1
2702,357,17,42,7,1514,192,208,152,1320,Commanche,C4703,4
2956,271,13,134,26,2644,186,244,197,513,Commanche,C7757,1
3143,280,18,124,12,3936,168,239,209,1725,Rawah,C7700,0
2472,89,23,175,29,847,247,196,65,713,Cache,C2702,2
3039,266,3,342,55,3151,211,241,167,648,Commanche,C7756,1
3125,99,22,127,26,4081,250,204,72,2093,Rawah,C7745,0
2827,75,9,192,35,1075,232,223,123,3124,Commanche,C7755,1
2988,84,5,511,48,1746,227,231,139,987,Commanche,C7756,1
2413,69,19,150,29,666,236,200,88,1350,Cache,C2706,2
3024,302,8,297,-1,1878,199,237,177,1616,Commanche,C7755,1
3344,90,12,127,18,1325,238,221,112,1599,Commanche,C8772,0
2442,352,22,216,92,890,177,197,154,607,Cache,C4703,5
2810,73,7,0,0,1415,229,226,131,2630,Commanche,C7700,0
2908,92,17,175,28,2391,244,212,92,576,Commanche,C4758,1
2960,203,5,751,-60,1271,217,245,164,1695,Commanche,C7202,1
2505,49,28,323,28,684,219,168,65,811,Cache,C4703,2
2861,62,7,0,0,2541,226,226,134,402,Commanche,C7202,0
2760,72,9,450,-3,648,231,223,125,488,Commanche,C4704,1
2487,273,19,95,23,1253,166,241,213,940,Cache,C4703,1
2753,152,17,30,-2,300,239,238,122,2525,Commanche,C4704,1
2903,189,15,469,71,741,219,250,160,1565,Commanche,C2705,4
2371,156,25,324,28,488,239,234,109,726,Cache,C2704,2
2933,75,19,30,2,351,240,200,83,1262,Rawah,C7745,0
2998,75,31,330,21,430,239,166,35,1269,Rawah,C7746,1
3283,342,16,309,105,4375,186,214,166,1329,Rawah,C8771,6
3267,326,17,309,88,4410,177,219,181,1387,Rawah,C8771,6
2755,169,11,150,13,960,229,245,147,607,Commanche,C2703,2
2983,337,18,180,43,1834,178,212,172,700,Commanche,C7700,1
2956,34,9,95,16,1544,219,221,138,450,Commanche,C7756,0
2414,71,19,210,56,878,238,199,85,1296,Cache,C2717,5
2893,351,6,391,84,1201,209,229,159,2766,Commanche,C7756,1
2799,68,11,0,0,1077,232,218,117,2145,Commanche,C6102,4
2905,113,17,582,73,488,247,221,97,1291,Commanche,C4704,1
2557,36,13,277,31,674,219,211,125,883,Cache,C2717,1
2525,108,2,153,13,150,221,237,151,1731,Cache,C2717,5
3040,210,9,30,2,706,213,249,171,942,Commanche,C7202,1
3527,233,7,234,93,2876,208,247,175,1998,Rawah,C8776,0
3099,95,8,95,1,2163,233,229,128,2377,Commanche,C7756,0
3092,90,2,255,16,2604,222,236,150,1851,Commanche,C7756,1
3037,159,17,90,22,612,236,241,130,1308,Commanche,C7757,1
3029,135,7,67,6,2881,231,237,138,1461,Commanche,C7756,1
2824,129,9,0,0,1237,236,235,129,2506,Commanche,C7102,0
3212,139,19,85,6,4308,245,230,105,2172,Rawah,C7202,0
2705,52,8,277,13,849,225,223,133,301,Commanche,C4703,1
2834,125,10,162,35,1194,236,233,127,3135,Commanche,C7755,1
3017,120,23,60,-11,601,251,215,79,1392,Rawah,C7745,0
2469,94,28,268,82,808,251,186,44,604,Cache,C2702,2
2482,350,9,306,50,553,203,224,160,1549,Cache,C2717,2
2502,12,13,212,74,787,206,212,142,484,Cache,C4703,5
2482,106,8,576,78,577,233,231,130,993,Cache,C2717,5
2934,339,12,212,-2,1862,195,223,167,150,Commanche,C7202,0
2782,231,26,256,158,674,169,252,210,1640,Commanche,C4758,1
2572,6,15,361,51,120,201,210,145,722,Cache,C2717,1
2910,62,9,108,23,1668,228,221,125,2643,Commanche,C7756,1
2770,336,9,30,5,633,199,227,167,2870,Commanche,C7755,1
3092,299,10,342,26,2202,193,237,184,2503,Commanche,C7756,1
3151,257,6,417,97,450,205,244,177,664,Commanche,C7756,1
3455,270,29,360,104,3567,134,235,234,1172,Rawah,C8772,0
2937,109,24,0,0,395,252,205,67,1624,Rawah,C7746,0
2952,358,7,67,12,1343,210,227,156,470,Commanche,C7202,0
2970,125,14,342,81,1590,242,230,113,1846,Commanche,C7755,1
3116,124,2,677,62,2214,222,237,151,2362,Commanche,C7756,0
3092,7,6,630,91,2116,213,228,153,2568,Commanche,C7756,0
3265,59,17,30,-6,1812,230,203,101,2791,Rawah,C8772,0
3014,45,3,499,82,2884,220,232,148,1353,Commanche,C7755,1
3450,63,14,607,216,2071,232,211,109,1826,Rawah,C8776,0
2905,69,9,295,10,2251,230,222,125,684,Commanche,C7756,4
2971,223,9,67,-9,2692,209,249,176,300,Commanche,C7756,1
3342,315,15,558,115,1900,180,227,187,3113,Rawah,C8772,0
2693,58,6,67,2,120,224,228,138,891,Commanche,C4704,4
2991,6,29,30,5,2496,169,169,125,1834,Commanche,C7102,0
3000,12,23,134,31,2353,190,188,128,1987,Commanche,C7756,1
3012,73,13,268,79,2087,235,213,107,2362,Commanche,C7756,0
3167,137,15,466,96,430,242,233,115,785,Commanche,C7756,0
2395,67,9,182,69,1031,229,222,125,1224,Cache,C2717,5
2943,102,18,150,-33,330,247,213,87,1195,Rawah,C7746,1
2888,72,15,420,100,1320,236,210,102,1589,Commanche,C4704,1
2534,100,11,242,51,201,238,226,118,1806,Cache,C2717,2
3320,49,17,421,105,2078,225,201,104,2124,Rawah,C8771,0
3336,48,30,182,83,4098,216,160,58,4099,Rawah,C8772,6
2339,350,28,42,13,1317,157,180,152,819,Cache,C4703,5
3114,198,1,626,60,2215,218,239,157,2347,Commanche,C7756,1
2948,86,3,30,-1,1138,224,234,145,361,Commanche,C7202,1
3059,307,7,319,38,2673,200,236,176,1224,Commanche,C7755,1
3432,253,22,361,122,3608,164,248,218,990,Rawah,C8772,0
2851,233,17,362,205,1128,189,253,198,1706,Commanche,C7757,1
2745,29,12,120,32,600,216,213,132,2305,Commanche,C4704,1
3109,333,19,180,42,3478,173,212,176,2075,Rawah,C7202,0
2424,277,12,218,57,680,186,242,195,1390,Cache,C4703,5
2931,193,17,679,297,979,216,251,164,1681,Commanche,C7756,1
2996,122,13,362,85,2448,242,229,114,1816,Commanche,C7756,1
3143,87,21,60,18,1476,246,200,73,2462,Rawah,C7745,0
3065,49,5,212,22,2936,222,229,143,1510,Commanche,C7756,1
3042,320,25,150,32,713,149,208,195,1863,Rawah,C7745,0
3218,34,12,212,5,1451,218,213,129,592,Commanche,C7756,1
3307,78,14,382,77,878,237,213,104,1124,Commanche,C8772,6
3016,78,13,418,77,430,237,215,106,1966,Commanche,C7757,1
2811,255,21,330,30,1530,166,248,216,1405,Commanche,C2705,1
3178,38,14,228,0,1842,219,209,122,771,Commanche,C7755,0
3025,31,1,0,0,2405,218,235,154,3129,Rawah,C7202,0
2719,136,13,457,-19,648,240,235,122,277,Commanche,C2705,2
2699,164,7,228,30,937,227,242,149,450,Commanche,C2703,2
2966,68,13,255,26,2037,233,214,112,616,Commanche,C7756,0
3011,17,8,390,29,1860,214,223,146,1613,Commanche,C7756,1
3358,121,10,470,76,2214,237,232,125,2324,Rawah,C8771,0
2413,159,16,124,57,297,235,241,131,1001,Cache,C2705,2
3059,295,16,108,26,2179,174,234,199,3271,Rawah,C7201,0
3062,151,20,180,47,524,241,235,113,1256,Commanche,C7757,1
2989,297,8,573,-45,1566,196,238,181,1816,Commanche,C7755,1
2967,65,15,85,5,1939,233,208,103,2552,Commanche,C7202,0
2953,108,13,120,14,2225,241,225,111,779,Commanche,C7755,1
3019,82,19,283,37,2312,243,202,81,1909,Commanche,C7755,1
3098,72,3,277,21,2356,223,233,146,2165,Commanche,C7756,0
3177,320,17,331,110,1905,173,221,187,3373,Rawah,C7745,0
2410,323,17,95,45,658,173,220,185,1395,Cache,C4703,1
3006,199,19,30,-10,878,209,253,171,872,Commanche,C7202,1
3183,44,13,0,0,1110,222,211,121,792,Commanche,C7202,0
3213,308,28,319,112,1106,131,209,212,2040,Rawah,C7745,0
3311,42,27,242,77,1842,213,169,75,2185,Rawah,C8772,0
2999,315,11,696,-69,1610,191,231,180,2098,Commanche,C7755,1
2954,171,3,30,0,1315,221,240,155,351,Commanche,C7202,0
2359,331,6,150,60,1047,205,232,166,845,Cache,C4703,5
3041,284,12,134,41,2424,185,240,194,1591,Commanche,C7756,1
2412,332,28,175,78,819,145,193,181,1053,Cache,C4703,5
2785,36,8,0,0,1006,220,222,138,2143,Commanche,C6102,4
2735,251,31,175,98,890,139,243,232,1552,Commanche,C4758,1
2648,64,6,42,4,67,226,228,136,793,Commanche,C6102,1
2885,132,12,247,-1,918,239,234,123,2592,Commanche,C7756,1
2921,289,22,636,205,417,151,231,217,1702,Commanche,C2705,1
2547,44,21,240,70,825,220,189,95,990,Cache,C2717,2
3458,91,22,543,24,2462,247,199,70,2279,Rawah,C8776,0
2500,285,14,297,31,90,181,239,198,618,Cache,C4703,2
2865,133,15,361,54,1557,243,231,113,2901,Commanche,C7202,1
2934,299,12,42,-8,2630,185,235,190,42,Commanche,C7756,1
2614,84,7,30,3,150,231,227,129,534,Commanche,C6102,1
2323,84,15,30,10,1110,240,213,100,1384,Cache,C4703,5
2707,21,12,60,2,792,212,213,137,2028,Commanche,C6102,0
3224,8,11,541,-1,2271,207,218,147,1205,Commanche,C8771,0
3076,92,16,180,-21,2460,243,214,96,1884,Commanche,C7755,1
3275,108,30,361,162,966,254,191,42,1820,Rawah,C7746,0
2420,18,20,150,32,626,201,195,125,1269,Cache,C4703,5
2513,42,7,150,30,285,222,224,137,391,Cache,C2717,1
3163,42,15,0,0,1595,221,206,116,524,Commanche,C7755,0
3085,347,9,570,84,2184,204,226,161,2551,Commanche,C7756,0
2740,107,9,67,4,693,235,230,126,2197,Commanche,C4704,1
3034,331,22,170,-6,1890,163,207,180,3489,Rawah,C7201,0
3163,127,21,339,118,3119,249,221,90,2826,Rawah,C7745,0
2947,98,8,247,55,1740,234,228,126,1900,Commanche,C7755,1
3113,326,5,607,59,2294,207,234,166,2278,Commanche,C7756,1
2996,57,16,216,69,2040,229,205,104,2374,Commanche,C7756,0
3028,301,3,120,-11,3284,211,238,165,1032,Commanche,C7756,0
3107,44,14,408,12,1981,222,208,117,1106,Commanche,C7755,0
2968,118,19,30,6,960,249,219,91,175,Commanche,C7757,1
2769,170,17,90,14,1302,230,245,140,1655,Commanche,C2705,1
2904,131,16,335,99,351,244,230,109,1350,Rawah,C7745,1
2513,255,17,150,30,446,179,248,207,607,Cache,C4703,1
2923,6,13,108,15,2263,204,215,147,408,Commanche,C7755,1
2461,74,4,451,105,726,225,231,142,1065,Cache,C2703,5
2918,79,5,297,60,1793,226,231,139,2584,Commanche,C7756,1
2993,89,15,30,-9,547,242,214,98,1773,Rawah,C7745,0
2391,98,21,67,20,674,249,206,75,1531,Cache,C2717,5
2958,157,2,127,7,1216,221,239,154,283,Commanche,C7756,1
3155,278,20,212,32,3314,161,239,216,2131,Rawah,C7700,0
2313,330,26,30,19,990,148,198,183,924,Cache,C4703,5
2536,253,18,240,49,467,178,249,208,716,Cache,C4703,1
3517,45,15,854,302,2524,223,205,112,1708,Rawah,C8776,0
2989,228,15,30,6,2816,197,253,190,366,Commanche,C7757,1
3091,301,11,120,21,2382,190,236,186,2080,Commanche,C7756,1
3033,294,8,390,-1,1833,199,238,179,2072,Commanche,C7755,1
2918,69,9,459,137,1170,230,222,125,1776,Commanche,C4704,1
3108,131,14,30,3,934,242,231,115,2074,Rawah,C7745,0
3079,335,10,391,84,2661,198,227,168,1426,Commanche,C7755,1
3349,314,20,108,-1,3542,161,219,196,1421,Rawah,C8772,0
3081,44,18,540,-24,2072,221,199,106,1533,Commanche,C7755,1
2898,246,20,285,117,1172,175,251,210,1739,Commanche,C2705,1
3395,20,22,484,180,2143,199,188,118,1959,Rawah,C8772,0
3078,12,13,540,79,2813,207,214,143,1879,Commanche,C7756,1
2893,105,8,67,0,806,234,230,128,2416,Commanche,C7756,1
2335,33,29,30,4,474,201,165,83,395,Cache,C4703,5
2897,324,9,0,0,2451,198,231,172,150,Commanche,C7202,0
3012,305,10,420,-22,1727,194,235,181,1932,Commanche,C7755,1
3038,63,3,360,-1,3212,222,233,146,1036,Commanche,C7756,1
3586,41,27,1026,371,2556,212,170,79,1410,Rawah,C8776,0
3193,315,16,256,77,1237,175,225,189,2161,Rawah,C7745,0
3100,124,21,127,23,872,250,220,88,459,Commanche,C7757,1
3089,47,8,190,30,1786,223,223,134,3039,Commanche,C7757,0
2936,151,17,272,54,870,239,238,123,1956,Commanche,C7757,1
2918,54,4,277,55,1795,222,231,144,2555,Commanche,C7756,1
2489,338,16,30,6,277,184,216,170,1600,Cache,C4703,5
3115,98,10,67,-3,967,237,226,120,547,Commanche,C7202,0
2914,138,11,365,76,957,237,236,128,2419,Commanche,C7757,1
3119,90,3,335,38,1566,224,234,146,2936,Commanche,C7202,0
3091,358,22,201,54,859,180,193,146,1919,Rawah,C7745,0
2452,288,26,285,172,247,137,227,225,1699,Cache,C4703,2
2306,48,27,60,35,1001,218,169,69,878,Cache,C4703,5
2985,75,11,228,47,2130,233,220,117,1907,Commanche,C7755,1
3128,111,26,258,92,2928,253,202,59,2925,Rawah,C7745,0
3084,162,21,417,112,480,235,240,125,1584,Commanche,C7757,1
2915,77,15,631,-16,1974,238,212,101,2869,Commanche,C7202,0
2949,58,18,124,32,2101,230,198,94,2200,Commanche,C7756,0
3245,341,14,175,90,1366,191,219,167,2804,Rawah,C7746,0
2705,125,8,134,9,1292,234,235,133,700,Commanche,C4704,2
3199,0,1,0,0,4135,217,236,156,1710,Rawah,C7202,0
3328,271,36,95,22,3412,104,224,245,1663,Rawah,C8772,0
3370,100,4,319,88,2007,227,234,142,2941,Rawah,C8776,0
2871,28,22,90,20,1260,205,185,107,2167,Commanche,C7757,1
3484,301,24,162,72,3197,147,222,212,1565,Rawah,C8776,0
3140,118,29,212,63,3777,254,199,50,2363,Rawah,C7745,0
3070,157,17,573,118,420,236,240,128,1728,Commanche,C7757,1
3000,346,2,242,-21,1289,215,235,158,787,Commanche,C7202,1
2450,48,25,295,99,708,220,178,79,1275,Cache,C4703,2
2340,4,15,170,75,1144,200,211,147,706,Cache,C4703,5
3238,69,14,95,13,4295,234,211,106,2021,Rawah,C7202,0
3031,254,8,85,11,1293,203,245,181,949,Commanche,C7756,1
3173,88,35,324,57,1072,246,160,0,1725,Rawah,C7745,0
3302,329,21,216,-22,3738,165,210,182,3878,Rawah,C8771,6
3091,310,14,108,16,2178,181,230,189,2268,Commanche,C7756,1
2442,173,19,484,172,721,228,246,141,847,Cache,C2704,2
3054,295,17,108,11,1964,170,233,203,3401,Rawah,C7201,0
2955,3,16,376,2,2059,197,208,146,3047,Commanche,C7756,0
2986,92,24,42,17,532,248,196,63,1771,Rawah,C7745,0
2963,274,14,162,33,2673,183,243,199,524,Commanche,C7757,1
2955,353,4,0,0,972,213,233,158,85,Commanche,C7756,1
3083,259,8,212,26,3041,200,245,184,1513,Commanche,C7756,1
3202,299,7,67,1,4224,200,237,177,1572,Rawah,C7202,0
3032,127,7,30,2,2591,232,236,136,3031,Rawah,C7202,0
2510,11,12,42,9,1044,207,214,144,902,Cache,C2717,1
2470,349,10,153,32,426,202,224,160,1884,Cache,C2717,2
3270,30,18,153,36,1746,212,197,116,2291,Rawah,C8772,0
3070,318,11,67,12,1560,190,230,179,3160,Commanche,C7755,1
2896,0,11,421,12,1786,204,220,153,3005,Commanche,C7756,0
3031,59,11,247,58,2219,228,216,119,2639,Commanche,C7202,0
3030,53,26,484,228,488,224,176,71,1448,Rawah,C7746,0
2783,41,18,258,87,1131,219,197,106,1698,Commanche,C4703,1
2795,26,8,604,61,300,216,222,142,972,Commanche,C4704,4
3016,128,11,30,-1,1473,238,233,124,1071,Commanche,C7755,0
3062,52,14,212,61,2143,226,209,113,2814,Commanche,C7757,0
2791,165,15,90,8,1131,232,244,139,1019,Commanche,C2703,2
2327,305,19,30,14,1131,164,226,201,1437,Cache,C4703,5
3048,66,11,513,25,2008,231,218,118,1597,Commanche,C7756,1
2992,117,16,108,-7,830,246,223,101,1400,Commanche,C7757,1
2500,315,5,85,12,553,206,236,168,1403,Cache,C2717,5
3079,287,11,60,13,2477,190,240,189,1986,Commanche,C7756,1
2924,291,17,85,-6,2574,170,235,204,42,Commanche,C7756,1
2853,13,14,242,65,1376,206,211,141,2952,Commanche,C7756,0
2396,8,22,108,53,1008,188,189,132,731,Cache,C4703,5
2868,246,14,497,228,1063,190,250,197,1874,Commanche,C7202,1
3116,303,28,268,85,2780,130,213,217,2678,Rawah,C7700,0
3555,26,19,641,143,2770,208,195,117,1616,Rawah,C8776,0
2777,105,13,67,13,849,242,223,109,2210,Commanche,C4704,1
