Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
3219,273,30,108,34,2268,126,231,236,3004,Rawah,C7745,0
3407,252,19,301,97,3668,173,249,211,977,Rawah,C8772,0
2626,18,10,30,3,618,213,220,143,1302,Commanche,C7757,1
3125,354,10,277,50,2022,204,223,157,2423,Commanche,C7756,1
3276,339,16,85,25,3873,184,215,169,4038,Rawah,C8771,6
3028,40,8,95,7,969,221,222,135,212,Commanche,C7700,0
2619,37,7,0,0,492,220,224,139,1323,Commanche,C7202,1
3190,143,9,210,28,1194,234,238,135,2412,Rawah,C7745,0
2392,98,17,150,66,1006,246,213,90,1266,Cache,C2717,5
2989,292,9,641,-45,1572,194,238,185,1964,Commanche,C7755,1
3121,264,9,391,67,552,199,244,185,984,Commanche,C7756,1
2483,304,18,60,19,700,169,228,199,541,Cache,C4703,1
3286,95,17,150,25,1150,245,212,90,1170,Commanche,C7755,0
2998,72,2,95,11,2640,222,234,149,2313,Commanche,C7202,0
3449,292,31,67,15,2922,118,216,230,2147,Rawah,C8776,0
3118,304,9,218,22,1999,196,236,180,2468,Commanche,C7756,1
2334,83,17,0,0,918,241,209,93,983,Cache,C2706,2
2840,16,15,201,52,1390,206,208,137,2916,Commanche,C7756,0
2840,214,23,376,203,959,192,254,189,1764,Commanche,C7757,1
2910,305,17,787,195,313,172,229,197,1560,Commanche,C2705,1
2984,85,8,60,15,2048,232,227,128,2592,Commanche,C7202,0
2518,76,19,301,68,882,240,201,84,513,Cache,C2702,2
2419,182,11,240,75,984,223,247,156,1493,Cache,C2717,2
2638,13,16,60,14,684,203,206,137,1276,Commanche,C7757,1
2475,305,9,417,116,811,195,235,181,324,Cache,C2703,5
3199,18,11,277,0,1374,211,217,142,516,Commanche,C7756,1
3324,297,20,216,26,3743,161,229,207,1380,Rawah,C7745,0
3494,77,19,819,260,2147,240,202,84,1645,Rawah,C8776,0
3530,45,21,876,296,2293,221,190,95,1550,Rawah,C8776,0
3313,287,41,234,44,3354,78,200,243,1812,Rawah,C8772,0
2469,340,8,350,59,446,204,229,164,1077,Cache,C4703,5
2962,303,5,162,13,1797,206,237,170,108,Commanche,C7756,1
3026,59,12,430,88,2012,229,215,117,1694,Commanche,C7756,1
3013,5,8,330,28,1899,210,224,152,1371,Commanche,C7756,1
2317,318,26,30,12,860,144,207,198,849,Cache,C6102,5
3085,306,7,361,31,2465,201,236,174,2082,Commanche,C7102,1
3012,148,14,85,21,2796,238,238,128,1556,Commanche,C7756,1
2938,276,23,698,292,1348,151,237,223,2039,Commanche,C7755,1
3032,124,5,30,1,2656,229,236,141,2970,Rawah,C7202,0
3421,316,31,210,96,3797,124,197,204,3676,Rawah,C8772,6
2820,63,10,765,32,633,229,221,124,1318,Commanche,C4704,1
2693,37,12,339,1,785,219,212,126,240,Commanche,C4703,1
2566,59,22,95,29,306,231,188,79,1583,Commanche,C4703,5
3116,102,32,323,11,819,253,181,29,1850,Rawah,C7745,1
2946,202,3,42,6,2043,218,241,160,365,Commanche,C7756,0
2907,122,16,212,69,938,245,226,105,2089,Commanche,C7757,1
2961,111,14,319,80,1560,243,224,108,1902,Commanche,C7755,1
3011,76,10,0,0,2640,233,220,118,2166,Commanche,C7202,0
2871,204,13,150,33,1025,213,251,171,2311,Commanche,C7757,1
3270,49,14,450,36,1470,225,209,115,2340,Rawah,C8772,0
3588,60,19,953,176,2613,231,196,89,1423,Rawah,C8776,0
3036,48,7,351,67,2220,223,224,136,2268,Commanche,C7756,0
3050,295,9,331,51,2685,195,238,182,1906,Commanche,C7756,1
3082,73,17,60,-15,2555,237,206,94,1869,Commanche,C7755,0
3104,350,19,540,-36,2073,182,204,158,1350,Commanche,C7756,1
3110,62,14,60,4,2542,231,211,110,1803,Commanche,C7755,0
3010,77,16,240,67,474,238,210,98,1387,Rawah,C7745,0
2984,133,10,268,24,2072,237,235,128,886,Commanche,C7756,1
3041,63,2,30,0,3023,221,234,150,2644,Rawah,C7202,0
3204,4,25,175,56,4235,178,182,134,1493,Rawah,C8771,0
3354,108,24,242,72,1924,252,205,66,2942,Rawah,C8772,0
2843,349,12,595,11,570,198,220,161,1239,Commanche,C4704,1
3262,98,5,451,149,1218,228,233,138,2089,Rawah,C7745,0
2837,68,16,120,29,150,235,207,99,1165,Rawah,C7745,1
2982,51,15,309,42,1426,226,207,111,721,Commanche,C7756,1
2808,96,9,85,10,1003,235,227,123,2616,Commanche,C4704,1
2941,107,18,127,28,2311,248,216,89,1920,Commanche,C7700,1
3036,96,5,240,13,2920,228,233,139,1354,Commanche,C7756,1
2516,317,19,210,56,853,168,221,191,721,Cache,C4703,1
3317,40,15,301,83,1766,220,206,117,2190,Rawah,C8776,0
2338,333,27,67,40,1101,148,194,179,964,Cache,C4703,5
3036,134,21,564,97,466,248,226,96,1879,Commanche,C7757,1
2943,67,21,247,130,256,236,194,81,1140,Rawah,C7745,1
2754,100,9,240,12,853,236,227,122,495,Commanche,C4704,1
2434,53,7,30,2,216,224,224,134,150,Cache,C4703,1
3127,56,9,379,19,1986,226,222,130,997,Commanche,C7755,0
2525,50,15,306,75,911,226,206,110,503,Cache,C2717,2
2422,259,23,256,20,162,159,246,221,488,Cache,C4703,2
3252,49,13,323,37,1865,225,211,118,2431,Rawah,C8772,0
2579,296,14,300,87,300,179,235,196,912,Cache,C2717,1
2387,82,10,216,55,457,235,222,118,1273,Cache,C2702,5
3018,271,16,30,8,2880,178,244,205,1006,Commanche,C7757,0
2330,28,25,120,76,994,202,179,102,872,Cache,C4703,5
2528,15,5,210,45,212,216,230,152,418,Cache,C2717,1
2981,72,3,420,49,1935,223,233,146,834,Commanche,C7101,0
2279,115,23,150,28,216,252,210,73,890,Cache,C2704,2
2938,40,15,408,68,1895,220,207,118,2598,Commanche,C7756,1
2505,25,10,90,12,446,215,219,140,1438,Cache,C2717,5
2995,144,8,324,77,2523,232,239,138,1711,Commanche,C7756,1
2995,70,13,390,66,1892,234,213,108,1736,Commanche,C7756,1
2858,58,13,285,29,1405,229,212,114,2080,Commanche,C4704,1
2388,351,28,150,77,899,158,179,151,977,Cache,C4703,5
2789,8,9,0,0,1036,210,223,150,2122,Commanche,C6102,0
3109,33,14,95,5,1691,216,209,125,700,Commanche,C7755,0
3354,109,9,524,72,2241,236,230,124,2269,Rawah,C8771,0
3244,170,13,379,131,1112,229,245,145,1965,Rawah,C7746,0
2518,61,21,124,49,994,232,192,83,830,Cache,C4703,2
3304,58,18,85,22,1935,230,198,94,2714,Rawah,C8772,0
2845,236,24,150,19,1159,171,252,211,1736,Commanche,C2705,1
2513,62,12,0,0,170,230,215,115,674,Cache,C4703,1
2479,41,25,42,2,918,214,178,85,959,Cache,C4703,2
2588,31,6,430,27,552,219,228,145,743,Commanche,C6102,4
2840,27,10,765,14,540,216,219,138,1201,Commanche,C4704,1
3189,89,10,424,98,582,235,224,120,741,Commanche,C7755,0
3072,117,16,120,18,671,246,223,101,871,Commanche,C7700,1
2730,67,10,402,47,433,231,219,120,1128,Commanche,C4704,1
3112,354,19,201,5,2455,185,204,154,2920,Rawah,C7745,0
3056,358,13,175,0,3332,200,216,154,1191,Commanche,C7756,1
2859,205,27,150,63,1260,194,252,179,2795,Commanche,C2705,4
2770,102,12,42,6,845,240,224,111,2190,Commanche,C4704,1
3317,105,22,190,66,1871,250,207,74,2936,Rawah,C8772,0
2864,124,5,212,0,1040,229,236,140,2563,Commanche,C7756,1
2877,278,20,534,162,390,161,239,215,1813,Commanche,C4703,1
2658,41,4,60,1,90,220,230,146,900,Commanche,C6102,1
2486,23,10,511,88,560,214,219,140,1036,Cache,C2717,5
2960,243,1,162,11,1908,216,239,160,150,Commanche,C7756,1
2696,56,5,0,0,973,224,228,140,1852,Commanche,C6102,0
2545,266,6,218,38,979,204,243,177,1052,Cache,C2717,1
2949,98,25,228,-27,330,251,196,59,1172,Rawah,C7746,0
3013,322,12,150,22,2692,190,228,178,1773,Commanche,C7756,1
3038,5,10,342,66,2310,207,220,150,2579,Commanche,C7202,0
3029,48,12,309,60,2154,224,214,122,2315,Commanche,C7756,0
2788,53,14,638,101,459,227,209,112,1150,Commanche,C4704,1
2776,90,9,360,12,759,235,225,121,570,Commanche,C4704,1
3047,19,9,404,46,2334,214,222,144,2156,Commanche,C7756,0
2481,358,8,30,5,391,208,225,155,1222,Cache,C4704,5
2668,228,34,67,36,750,149,247,215,1464,Commanche,C4758,1
3554,321,28,277,142,3190,137,200,197,1451,Rawah,C8776,0
3152,271,19,150,24,2134,167,243,214,3165,Rawah,C7745,0
3317,356,14,426,90,1768,197,214,154,3034,Rawah,C8772,0
2984,95,10,30,3,1981,236,225,120,2876,Commanche,C7202,0
2957,313,9,192,8,1813,196,233,177,67,Commanche,C7756,1
2517,291,13,120,25,339,183,237,195,658,Cache,C4703,1
2844,13,15,201,56,1339,204,208,138,2980,Commanche,C7756,0
2783,45,8,150,24,765,223,223,135,2297,Commanche,C4704,1
3123,141,19,0,0,3522,244,231,108,2481,Rawah,C7745,0
3043,288,2,270,3,3217,213,239,164,1055,Commanche,C7756,1
3078,315,10,60,8,2429,193,232,178,2026,Commanche,C7756,1
3379,358,7,228,0,4396,209,227,156,3945,Rawah,C8776,6
3529,42,7,408,117,2899,221,225,138,1777,Rawah,C8776,0
2778,209,22,190,-27,1355,198,254,183,1530,Commanche,C2705,1
3049,122,6,424,77,2437,231,235,137,2241,Commanche,C7756,0
2484,297,14,162,48,300,179,234,195,182,Cache,C4703,1
2974,108,11,361,76,1560,239,227,118,1842,Commanche,C7755,1
2940,66,24,272,145,277,235,185,68,1243,Rawah,C7745,1
2833,250,21,309,187,1075,169,249,214,1657,Commanche,C7757,1
2972,11,12,258,44,3019,207,215,144,942,Commanche,C7757,1
3045,349,16,150,30,2353,189,212,160,1779,Commanche,C7756,1
3220,83,10,391,115,1323,234,223,120,2454,Rawah,C7745,0
3092,40,4,319,16,2657,220,231,148,1805,Commanche,C7756,1
3218,96,28,323,105,845,251,187,44,1697,Rawah,C7746,0
3025,45,1,283,4,1383,219,236,154,1302,Commanche,C7756,1
2944,39,26,150,-6,366,210,172,83,1075,Rawah,C7745,0
2850,353,8,594,18,600,206,226,158,1266,Commanche,C4704,1
3035,130,13,60,5,2611,240,233,120,3030,Rawah,C7202,0
3073,72,18,30,-7,664,238,203,90,1549,Rawah,C7746,0
3159,85,13,0,0,4377,238,217,108,2014,Rawah,C7745,0
2935,96,24,242,-41,300,250,197,60,1142,Rawah,C7746,0
3141,315,8,700,73,1875,199,234,174,2665,Commanche,C7756,0
2490,307,16,228,52,351,173,229,195,1888,Cache,C4703,2
3435,346,22,351,142,2420,171,198,162,2474,Rawah,C8776,0
2844,358,15,42,5,1448,195,210,152,2539,Commanche,C7700,0
2463,319,14,120,25,1110,183,226,183,256,Cache,C4703,5
2866,71,30,134,63,150,237,168,42,1369,Rawah,C7745,0
3339,31,22,90,40,4073,209,188,106,3885,Rawah,C8776,6
2962,275,14,67,19,2045,182,243,200,553,Commanche,C7756,1
3091,118,10,90,10,1442,238,231,123,2934,Commanche,C7202,0
2527,55,26,335,50,680,226,176,69,842,Cache,C4703,2
3383,15,8,268,3,4380,213,223,147,3903,Rawah,C8776,6
2914,117,18,362,20,872,248,220,93,2448,Commanche,C7756,1
3069,39,3,0,0,1478,220,232,149,3036,Commanche,C7202,0
2606,324,29,446,222,641,135,196,193,1082,Cache,C4703,1
3023,302,13,192,33,2918,183,234,190,841,Commanche,C7756,1
3099,108,18,30,-2,930,248,215,88,2098,Rawah,C7745,0
2346,281,10,30,9,942,194,241,187,1482,Cache,C4703,5
2901,208,14,624,264,1061,209,252,175,1802,Commanche,C7756,1
2886,41,15,283,5,1471,221,206,117,2166,Commanche,C4704,1
2997,267,5,242,19,2885,207,242,173,616,Commanche,C7756,0
3228,69,18,256,32,1771,236,202,91,2508,Rawah,C8772,0
2510,312,12,313,81,331,188,231,183,1826,Cache,C4703,2
3213,43,11,170,-2,1848,222,215,126,811,Commanche,C7755,0
2521,135,5,256,49,537,228,238,144,218,Cache,C2717,1
2337,150,29,339,-5,424,242,224,89,743,Cache,C2704,2
2783,146,16,150,18,1047,240,236,121,837,Commanche,C2703,2
3150,299,36,417,46,1463,99,200,229,3041,Rawah,C7745,0
3373,180,3,108,4,4273,221,241,156,4061,Rawah,C8776,6
2908,16,10,335,82,990,212,220,145,1660,Commanche,C4703,1
3375,108,14,582,93,2348,244,222,104,2223,Rawah,C8776,0
3287,108,12,360,63,1350,240,226,114,2373,Rawah,C7745,0
2897,63,13,481,109,1290,231,214,113,1642,Commanche,C4704,1
2926,275,22,658,280,1328,156,239,220,1997,Commanche,C7755,1
3337,345,16,150,11,3622,188,214,163,1413,Rawah,C8772,0
2944,1,33,285,125,2680,154,159,127,828,Commanche,C7757,1
2307,320,22,60,17,1036,158,213,192,836,Cache,C4703,5
2947,162,18,201,42,870,235,242,131,1856,Commanche,C7757,1
2829,59,15,108,14,726,230,208,107,2509,Commanche,C4704,1
3000,159,18,531,95,607,236,240,127,1907,Commanche,C7757,1
2464,322,16,335,30,721,178,222,184,1224,Cache,C4703,5
3093,48,7,240,16,2393,223,225,138,2112,Commanche,C7756,0
3075,245,11,134,18,2962,198,248,188,1566,Commanche,C7756,1
3129,46,13,0,0,4241,224,211,119,1906,Rawah,C7202,0
3415,342,18,300,48,4415,180,210,167,3763,Rawah,C8776,6
3107,310,12,60,0,2315,187,232,185,3030,Rawah,C7201,0
2518,357,10,234,49,124,205,222,155,451,Cache,C2717,1
2875,169,19,210,81,1142,231,244,137,2885,Commanche,C2705,4
3038,108,9,301,66,2282,236,230,125,2336,Commanche,C7756,0
3241,111,21,182,43,1653,250,213,80,2866,Rawah,C8772,0
2985,88,7,30,-1,1106,231,229,131,552,Commanche,C7202,1
2850,90,18,150,46,153,245,208,85,1205,Rawah,C7745,1
3012,121,3,531,80,2796,224,237,148,1445,Commanche,C7756,1
3035,351,6,134,0,1992,209,229,159,1793,Commanche,C7755,1
3284,139,20,313,60,1405,245,230,104,2439,Rawah,C7745,0
2372,8,16,90,21,470,199,205,141,1020,Cache,C4703,2
2965,145,12,335,73,1650,237,238,130,1825,Commanche,C7755,1
2986,353,6,120,3,1782,210,230,158,3515,Rawah,C7202,0
3201,92,17,201,63,1598,244,212,91,2613,Rawah,C7745,0
2785,349,14,60,7,994,193,216,160,2079,Commanche,C4703,0
3260,60,14,95,0,1165,230,211,110,1087,Commanche,C7755,0
3099,113,4,342,22,2542,226,236,145,1978,Commanche,C7756,0
3170,260,27,201,42,2067,145,243,229,3231,Rawah,C7745,0
2977,53,18,150,44,1974,227,199,99,2423,Commanche,C7756,0
3379,355,14,331,97,2126,196,214,155,2905,Rawah,C8776,0
2732,2,13,484,90,510,201,215,150,631,Commanche,C4703,1
3153,98,13,201,40,870,241,221,107,1800,Rawah,C7745,0
2341,330,17,0,0,1365,177,217,178,741,Cache,C4703,5
2958,76,15,216,38,1920,238,210,99,1917,Commanche,C7755,1
2735,208,32,108,51,1167,179,249,185,1710,Commanche,C2705,4
3221,142,13,228,59,1519,239,237,125,2723,Rawah,C7745,0
2821,75,7,85,7,1110,229,226,130,2605,Commanche,C4704,1
2991,104,16,350,93,2423,246,217,95,1850,Commanche,C7756,1
2684,228,34,85,50,774,150,247,215,1485,Commanche,C4758,1
2865,130,17,180,55,180,246,227,104,1170,Rawah,C7745,1
2966,73,18,120,20,1935,238,203,90,2497,Commanche,C7756,0
2779,203,27,190,99,1194,196,252,176,1712,Commanche,C2705,4
3008,107,16,162,39,2131,246,219,98,2462,Commanche,C7756,0
3343,23,23,362,128,2030,199,183,112,2086,Rawah,C8772,0
2493,83,13,85,10,457,238,216,106,350,Cache,C4703,1
2953,91,16,0,0,418,243,213,95,1304,Rawah,C7746,0
2365,317,21,67,26,787,161,217,194,1130,Cache,C4703,5
2952,16,7,390,70,1974,214,226,148,2555,Commanche,C7756,1
3054,93,17,242,16,582,245,212,90,1510,Rawah,C7745,0
2771,77,9,420,6,693,232,224,125,543,Commanche,C4704,1
3032,315,20,210,81,2520,164,220,194,1054,Commanche,C7755,1
2945,112,21,150,34,2312,250,213,81,1920,Commanche,C7700,1
3067,193,3,0,0,2312,219,242,159,2190,Commanche,C7756,0
2451,111,12,42,7,418,240,227,116,1332,Cache,C2717,5
2842,357,9,700,10,540,205,223,155,1200,Commanche,C4704,1
2928,79,18,190,48,2350,241,204,87,601,Commanche,C7756,1
2846,159,20,488,227,1590,237,239,123,1498,Commanche,C2705,1
2973,349,7,277,75,1500,207,228,160,1776,Commanche,C7756,1
3023,352,12,256,50,2554,199,219,158,2490,Commanche,C7756,1
3073,122,4,30,0,3550,228,236,143,2343,Rawah,C7745,0
2950,331,11,60,7,2493,194,226,172,782,Commanche,C7755,1
3157,342,24,323,36,2614,165,197,167,2762,Rawah,C7745,0
2436,267,12,228,-13,1001,189,245,195,90,Cache,C4703,5
2785,86,10,450,-2,824,235,223,119,1090,Commanche,C4704,1
2597,2,16,420,110,781,195,207,148,1034,Cache,C4703,2
3072,164,12,30,1,362,231,243,142,722,Commanche,C7755,1
2767,34,7,466,-20,765,219,225,142,972,Commanche,C4704,1
3267,29,16,201,33,1630,212,202,122,2359,Rawah,C8772,0
2964,86,8,342,55,1710,232,227,129,1806,Commanche,C7755,1
2486,332,18,150,48,1116,176,215,177,342,Cache,C4703,5
3255,270,5,457,121,1194,207,241,173,2042,Rawah,C7745,1
2688,38,13,323,31,362,219,211,124,865,Commanche,C4704,1
3034,355,13,85,2,953,199,218,156,120,Commanche,C7700,0
3320,70,12,569,86,1563,233,215,112,2214,Rawah,C8772,0
3176,42,19,150,-9,1450,220,196,105,2644,Rawah,C7745,0
2522,69,3,247,39,60,223,233,145,1827,Cache,C2717,5
3172,316,14,175,47,1324,183,228,184,2251,Rawah,C7745,0
2711,126,7,513,86,564,232,236,137,150,Commanche,C2705,2
2362,127,22,108,57,789,250,220,86,721,Cache,C2704,2
2956,59,11,300,72,1470,228,216,119,1924,Commanche,C7756,1
2888,312,13,42,5,1830,185,230,185,2213,Commanche,C7202,0
3365,262,16,216,55,3794,179,247,205,872,Rawah,C8772,0
2704,201,22,42,13,1115,204,253,174,1746,Commanche,C2705,0
3078,349,8,277,6,1830,205,226,160,1040,Commanche,C7755,0
3295,345,29,127,46,2563,149,180,161,2716,Rawah,C8772,0
2905,171,16,0,0,960,229,246,144,1767,Commanche,C7757,1
3040,77,9,124,20,1350,232,224,125,1107,Commanche,C7756,1
3009,237,24,67,34,2780,169,252,213,212,Commanche,C7757,1
2406,85,20,470,76,631,244,202,78,1294,Cache,C4703,5
2408,315,25,420,177,874,146,211,201,1082,Cache,C4703,5
3627,30,20,907,215,2706,209,191,110,1323,Rawah,C8776,0
3100,197,19,228,67,631,211,252,168,725,Commanche,C7700,1
3214,80,13,90,8,4293,237,215,107,1891,Rawah,C7202,0
2535,172,2,0,0,85,220,239,156,1489,Commanche,C2703,5
2433,336,24,390,107,932,158,199,175,1124,Cache,C4703,5
3029,212,13,0,0,674,209,252,177,503,Commanche,C7202,1
2822,72,14,192,38,1362,235,212,105,1908,Commanche,C4704,1
3048,66,11,513,25,2008,231,218,118,1597,Commanche,C7756,1
2424,13,10,0,0,960,210,219,145,638,Cache,C4703,1
3045,142,5,421,5,3271,228,239,144,967,Commanche,C7756,1
2373,94,24,120,47,983,249,195,59,1308,Cache,C2706,5
3102,31,7,750,101,2156,218,225,143,2482,Commanche,C7756,0
3029,238,8,201,45,3005,207,247,178,503,Commanche,C7756,1
3010,297,15,95,15,2363,178,234,196,1413,Commanche,C7755,1
3094,58,3,342,18,2670,222,233,147,1797,Commanche,C7756,1
2436,15,10,0,0,579,211,219,144,1291,Cache,C6101,5
3008,147,19,0,0,700,242,234,113,1364,Commanche,C7757,1
2395,333,10,67,17,600,197,228,169,1392,Cache,C4704,5
2976,295,10,735,-58,1503,193,238,185,1966,Commanche,C7755,1
3049,91,27,451,-55,661,249,188,49,1690,Rawah,C7745,1
2846,47,9,85,4,1256,223,221,132,2647,Commanche,C4704,1
3328,324,19,42,-4,4299,170,217,185,4034,Rawah,C8771,6
3261,52,14,335,46,1900,226,209,113,2389,Rawah,C8772,0
3101,108,11,60,-6,1517,239,227,118,534,Commanche,C7756,1
2871,41,9,30,2,1416,221,220,133,2573,Commanche,C4704,1
3015,102,17,175,-25,553,246,216,93,1690,Rawah,C7745,0
2710,39,17,95,19,1148,219,201,112,1678,Commanche,C4703,1
2305,41,15,60,18,1253,221,207,118,902,Cache,C6102,2
2974,90,13,108,17,2469,239,219,109,1790,Commanche,C7756,1
2779,236,22,201,7,1478,176,253,208,1426,Commanche,C4703,1
3352,77,17,684,70,2306,239,206,92,2120,Rawah,C8776,0
2780,177,10,0,0,1031,225,246,153,3092,Commanche,C7102,0
2856,154,18,474,224,1590,238,238,123,1466,Commanche,C2705,1
3276,298,21,134,40,3877,157,228,209,1328,Rawah,C7745,6
3412,88,23,458,130,2307,247,196,67,2429,Rawah,C8772,0
2552,359,11,379,83,30,203,220,154,633,Cache,C2717,1
2984,21,11,30,4,1129,212,216,139,598,Commanche,C7202,1
2446,278,20,335,79,700,162,239,215,1328,Cache,C4703,5
2810,49,4,579,22,800,222,230,144,1371,Commanche,C4704,0
2836,323,2,0,0,1165,213,236,161,2305,Commanche,C7102,0
2956,341,9,124,16,1670,202,228,164,598,Commanche,C7756,0
2814,248,17,382,94,371,182,250,204,1992,Commanche,C4703,1
2360,292,26,85,18,1350,139,225,221,361,Cache,C4703,5
3139,166,12,190,34,902,230,244,144,1983,Rawah,C7745,0
2781,29,13,283,47,60,215,210,129,713,Commanche,C4704,1
3014,182,7,360,-6,1248,222,245,157,1348,Commanche,C7756,1
2451,304,22,42,18,949,154,223,207,624,Cache,C4703,1
2900,11,19,108,29,1260,196,198,134,1982,Commanche,C7757,1
3223,85,22,350,110,1080,245,196,69,1994,Rawah,C7745,0
3033,35,4,350,65,2899,219,231,148,458,Commanche,C7756,1
2950,71,17,190,30,1920,236,205,95,1945,Commanche,C7755,1
3007,204,15,604,-13,977,211,252,173,1448,Commanche,C7756,1
2446,260,22,216,29,120,162,246,219,361,Cache,C4703,2
2855,226,23,85,29,1020,181,254,202,1710,Commanche,C2705,1
2814,209,32,300,180,875,180,250,186,1698,Commanche,C7757,1
3305,119,32,277,79,1761,254,195,42,2960,Rawah,C8772,0
3147,121,20,90,4,4208,250,219,88,2054,Rawah,C7745,0
2536,253,18,240,49,467,178,249,208,716,Cache,C4703,1
3105,71,12,268,70,630,233,216,113,484,Commanche,C7755,0
3095,121,15,0,0,900,245,226,106,2060,Rawah,C7745,0
2825,0,10,150,20,1168,206,222,154,2802,Commanche,C4704,1
2927,39,18,649,193,391,218,198,109,1237,Commanche,C4704,1
2608,3,9,484,-31,743,209,224,153,782,Commanche,C4704,2
2688,252,35,95,42,1061,123,238,238,1390,Commanche,C4758,1
2541,312,22,218,71,573,157,219,200,685,Cache,C4703,1
2927,120,14,212,57,1470,244,227,109,2103,Commanche,C7755,1
2735,229,20,42,15,446,187,254,199,2329,Commanche,C4703,1
3428,47,11,258,111,4131,224,217,126,825,Rawah,C8776,0
2924,80,22,42,11,313,243,196,72,1250,Rawah,C7745,0
2449,317,12,30,5,1249,189,230,181,886,Cache,C4703,1
3140,111,12,277,69,306,241,226,113,832,Commanche,C7756,1
2465,26,10,309,55,430,215,218,138,1100,Cache,C4703,5
3088,155,10,90,17,295,231,241,141,785,Commanche,C7755,1
3390,33,17,124,31,3536,214,200,117,2571,Rawah,C8708,6
2501,90,16,210,51,830,243,212,94,443,Cache,C2717,2
2527,18,9,404,158,914,213,220,144,1385,Cache,C4703,2
2524,5,8,216,16,778,210,225,152,1080,Cache,C2717,1
2999,161,16,553,-21,1120,235,242,133,1471,Commanche,C7756,1
3030,101,4,30,3,1500,226,234,144,960,Commanche,C7755,1
3074,110,25,417,-30,722,253,204,64,1753,Rawah,C7745,1
2551,29,8,295,30,30,217,222,140,631,Cache,C2717,1
2370,115,19,192,79,1276,249,218,90,983,Cache,C2704,2
2771,16,14,633,72,240,208,211,138,908,Commanche,C4704,1
2877,290,20,60,20,2617,161,233,211,335,Commanche,C7757,1
2419,347,21,234,83,899,175,202,161,641,Cache,C4703,5
2859,308,8,0,0,2565,198,235,177,379,Commanche,C7202,0
2719,217,19,67,18,792,197,254,188,2041,Commanche,C2705,1
2978,278,13,218,48,2732,185,242,197,551,Commanche,C7757,1
2997,67,7,30,0,2610,228,226,132,2222,Commanche,C7202,0
2945,79,18,60,0,1385,241,204,87,1381,Commanche,C7757,1
2997,86,13,450,-22,1680,239,217,107,1142,Commanche,C7756,1
2546,335,13,400,77,124,191,223,171,713,Cache,C4703,1
3075,24,11,67,9,2282,214,216,137,2259,Commanche,C7756,0
3021,8,10,300,49,2295,208,219,148,2531,Commanche,C7202,0
3368,327,30,297,75,2707,135,192,189,2526,Rawah,C8772,0
3124,12,13,85,11,4129,206,212,142,1699,Rawah,C7202,0
3090,169,1,218,13,2457,220,239,156,2030,Commanche,C7756,0
3135,66,16,124,22,812,234,206,100,1722,Rawah,C7745,0
3375,214,3,95,7,4263,216,243,163,4086,Rawah,C8776,6
2943,217,18,283,-5,2161,198,254,187,400,Commanche,C7756,0
2482,106,8,576,78,577,233,231,130,993,Cache,C2717,5
2441,10,14,255,50,499,203,210,142,1194,Cache,C4703,5
3085,64,6,67,-2,1678,226,228,136,732,Commanche,C7755,0
3030,329,18,85,16,2170,175,216,180,3323,Rawah,C7201,0
