Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2895,82,24,210,93,210,245,190,61,1063,Rawah,C7746,1
2678,256,35,60,32,1018,120,236,240,1381,Commanche,C4758,1
2803,8,15,95,15,1142,201,208,143,3079,Commanche,C7700,0
2526,282,20,240,99,1262,161,237,214,735,Cache,C4703,1
2862,48,15,566,74,1020,224,206,113,1620,Commanche,C4704,1
3005,49,13,390,67,1954,225,211,117,1728,Commanche,C7756,1
2962,326,9,170,30,3063,199,231,171,1262,Commanche,C7755,1
3136,76,17,124,20,947,238,207,93,1513,Rawah,C7745,0
2813,249,18,391,119,926,179,250,207,1880,Commanche,C2705,4
3073,164,22,391,101,510,234,241,126,1597,Commanche,C7757,1
2960,139,4,67,14,1537,227,238,146,212,Commanche,C7756,1
3121,345,5,551,51,1983,211,232,160,2527,Commanche,C7101,0
2618,45,11,391,-21,828,223,217,127,765,Commanche,C4704,2
3402,310,34,90,51,3436,112,196,214,1442,Rawah,C8772,0
2994,102,6,361,81,2499,230,233,137,1746,Commanche,C7756,1
2769,231,31,256,126,1651,155,249,216,1282,Commanche,C2705,1
2866,257,20,469,151,430,168,247,215,1874,Commanche,C4703,1
3205,54,20,108,9,1674,228,194,91,2512,Rawah,C7745,0
3074,333,1,0,0,3749,216,237,158,2155,Rawah,C7202,0
3047,348,15,481,59,2366,191,214,161,2490,Commanche,C7202,0
2835,186,22,470,137,792,217,249,154,1818,Commanche,C2705,4
3117,110,18,216,-13,997,248,218,92,2230,Rawah,C7745,1
3093,93,24,127,-3,979,249,196,63,2229,Rawah,C7745,0
3138,132,18,277,67,180,246,228,104,920,Commanche,C7756,1
2872,121,12,457,61,1708,241,230,116,2889,Commanche,C7202,1
2461,37,16,127,42,242,218,203,117,342,Cache,C2717,1
2995,61,13,85,12,2040,230,212,112,2795,Commanche,C7202,0
3354,124,9,510,69,1742,235,234,130,1961,Rawah,C8771,0
3346,314,18,228,64,2236,168,223,193,2932,Rawah,C8772,0
3219,102,14,30,7,4065,243,221,104,1831,Rawah,C8771,0
3112,77,16,175,29,967,239,209,96,2173,Rawah,C7745,1
3057,351,5,660,69,2382,212,232,158,2366,Commanche,C7756,0
2869,116,12,365,58,1544,241,228,115,2895,Commanche,C7202,1
3067,178,12,42,7,417,225,247,152,690,Commanche,C7755,1
2360,11,16,0,0,607,201,205,139,1273,Cache,C6101,1
3231,75,17,108,17,1095,238,207,94,969,Commanche,C8772,0
2827,164,17,150,48,811,233,243,134,3009,Commanche,C4704,1
3093,92,21,306,116,618,247,202,73,1455,Rawah,C7746,0
3238,304,24,268,17,3396,147,219,210,1924,Rawah,C7745,0
2923,328,21,85,23,1385,165,211,183,1620,Commanche,C7757,1
2305,36,8,90,18,1224,220,222,138,932,Cache,C2704,2
3408,310,36,180,57,3532,100,189,217,1342,Rawah,C8772,0
2469,318,20,212,-7,638,162,217,193,1368,Cache,C4703,5
3397,277,28,170,-16,3171,133,231,232,1953,Rawah,C8772,0
3063,82,8,342,6,1862,232,225,126,1209,Commanche,C7755,0
3101,142,11,108,20,1500,237,237,129,2992,Commanche,C7202,0
3016,106,16,190,47,2161,245,219,98,2435,Commanche,C7756,0
2442,349,21,277,99,845,178,201,158,582,Cache,C4703,5
2993,162,9,510,-27,1253,229,243,145,1480,Commanche,C7756,1
2893,311,14,30,8,1890,182,230,187,2197,Commanche,C7202,0
3159,323,22,228,14,3504,160,212,189,1981,Rawah,C7700,0
3246,46,14,30,4,1213,224,208,115,1020,Commanche,C7755,0
2766,200,25,362,157,1744,201,252,173,1506,Commanche,C2705,1
2904,302,17,60,24,2580,171,230,199,134,Commanche,C7756,1
2922,113,12,175,14,750,241,227,114,2452,Commanche,C7756,1
2957,259,6,810,-77,1359,206,244,176,1797,Commanche,C7755,1
3466,318,32,190,115,3427,122,193,202,1368,Rawah,C8772,0
3003,103,18,150,34,2096,247,214,89,2479,Commanche,C7756,0
3011,173,8,390,-9,1194,225,244,152,1357,Commanche,C7756,1
2484,297,14,162,48,300,179,234,195,182,Cache,C4703,1
3220,112,15,60,-7,4469,244,224,105,2058,Rawah,C7202,0
2988,322,22,150,45,2490,159,212,191,932,Commanche,C7755,1
2771,4,11,446,-16,778,206,220,151,938,Commanche,C4704,1
2963,309,12,859,317,1409,187,232,185,1965,Commanche,C7755,1
2800,93,10,108,22,902,236,225,120,2270,Commanche,C4704,1
2460,101,16,404,116,779,245,217,97,1390,Cache,C2717,5
3031,92,22,201,-6,541,248,201,71,1433,Rawah,C7745,0
2604,7,13,480,83,268,203,213,146,859,Cache,C2717,1
2811,21,16,95,21,1312,208,205,130,2912,Commanche,C7700,0
2965,101,22,484,73,2084,250,204,71,2630,Commanche,C7755,1
2564,207,7,285,87,832,216,246,167,1080,Cache,C2717,1
2965,45,15,42,0,1521,223,207,115,1366,Commanche,C7757,1
3359,16,31,150,53,4091,178,159,103,931,Rawah,C8776,0
3207,121,18,390,102,990,248,223,96,2016,Rawah,C7745,1
3033,346,4,30,0,2854,212,233,159,2760,Rawah,C7202,0
3004,63,12,366,72,3156,230,215,116,895,Commanche,C7756,0
3222,117,26,283,-1,4073,253,206,63,2294,Rawah,C7202,0
2369,192,30,42,13,426,203,247,159,1130,Cache,C2705,2
3077,142,13,124,25,457,239,237,125,706,Commanche,C7700,1
3068,238,9,127,14,3034,204,248,182,1482,Commanche,C7756,1
3389,279,28,30,9,2989,134,231,231,2183,Rawah,C8772,0
2973,317,12,60,18,2370,187,229,182,2254,Commanche,C7202,0
3088,345,5,255,22,2201,209,231,160,2408,Commanche,C7756,1
3181,342,28,319,120,964,150,184,165,1926,Rawah,C7745,0
3256,335,13,30,3,3919,191,223,171,4093,Rawah,C8772,6
3025,73,32,60,-21,552,237,161,30,1438,Rawah,C7745,0
2452,71,27,42,9,849,238,178,54,847,Cache,C2702,2
3141,293,17,30,11,3703,170,234,203,1875,Rawah,C7700,0
3099,108,4,351,22,2568,226,235,144,1948,Commanche,C7756,0
3545,55,19,837,133,2628,228,195,92,1611,Rawah,C8776,0
3037,11,6,331,-2,3184,214,228,151,1071,Commanche,C7756,1
3079,102,23,272,102,600,251,202,66,1430,Rawah,C7746,0
2974,69,15,376,175,390,235,208,100,1566,Rawah,C7745,0
2803,56,7,150,25,882,225,225,134,2312,Commanche,C4704,1
2497,249,14,85,12,1177,188,250,199,981,Cache,C2717,1
2978,32,24,67,6,499,207,181,100,1749,Rawah,C7745,0
2416,15,27,95,32,631,186,174,114,1340,Cache,C4703,2
2491,83,26,270,41,816,245,184,51,510,Cache,C2702,2
3034,78,19,30,10,711,241,202,84,437,Commanche,C7202,1
2482,270,8,319,95,810,199,243,183,234,Cache,C2703,5
3026,40,12,324,96,2173,221,214,126,2277,Commanche,C7756,0
2486,91,25,190,43,875,249,192,57,702,Cache,C2702,2
2431,292,23,319,25,1020,150,229,216,42,Cache,C4703,5
3004,55,8,511,47,2761,225,223,132,1470,Commanche,C7756,1
3085,287,9,319,16,2154,196,240,183,2452,Commanche,C7756,1
3196,113,12,85,20,1521,241,227,114,2746,Rawah,C7745,0
2925,350,15,361,-2,1824,192,214,159,2900,Commanche,C7756,1
2458,101,11,309,117,914,238,226,117,1041,Cache,C2717,2
3169,42,17,124,-4,1438,220,201,111,2649,Rawah,C7745,0
2576,353,18,480,107,182,187,206,155,771,Cache,C4703,1
3044,119,8,342,72,2345,235,233,129,2308,Commanche,C7756,0
2767,35,15,624,95,636,217,206,121,1310,Commanche,C4704,1
2958,298,5,85,2,1293,207,238,170,270,Commanche,C7202,1
2966,304,14,150,41,2190,180,232,192,2290,Commanche,C7757,1
2620,18,5,0,0,534,216,230,151,1315,Commanche,C7202,1
2904,12,11,234,54,1689,209,217,145,2597,Commanche,C7756,1
2979,57,10,150,22,2496,227,220,126,1756,Commanche,C7756,1
2913,275,29,67,23,2697,130,232,234,270,Commanche,C7757,1
2981,93,25,402,-92,524,249,193,58,1554,Rawah,C7745,0
2977,350,5,360,45,1998,210,231,159,774,Commanche,C7756,0
3102,199,11,234,31,350,216,250,167,816,Commanche,C7755,1
3351,329,32,339,80,2766,129,185,186,2510,Rawah,C8772,0
2939,32,4,297,2,1529,219,230,147,242,Commanche,C7202,1
3535,26,20,760,123,2656,206,192,115,1664,Rawah,C8776,0
2479,320,27,216,108,792,141,203,197,1544,Cache,C4703,1
2874,102,18,85,-28,324,247,215,90,1574,Rawah,C7745,0
2985,76,16,30,8,2516,238,208,96,1790,Commanche,C7102,1
3061,146,12,67,9,552,237,238,130,789,Commanche,C7700,1
2978,118,4,300,65,1590,226,236,145,1756,Commanche,C7756,1
2892,351,11,306,8,1677,201,222,159,2912,Commanche,C7756,0
3150,60,10,408,96,579,228,219,123,661,Commanche,C7755,0
3254,330,26,297,55,2096,149,199,184,3148,Rawah,C7745,0
2969,264,5,30,0,1052,208,242,173,866,Commanche,C7202,1
2883,293,7,297,69,1207,200,239,178,2657,Commanche,C7757,1
3035,52,10,525,63,2438,226,218,125,2406,Commanche,C7202,0
2756,34,19,192,58,1008,214,195,111,1816,Commanche,C4703,1
3082,88,17,67,19,1630,243,210,90,3170,Commanche,C7202,0
2644,27,16,295,111,426,212,205,126,1415,Commanche,C2703,5
3067,45,7,313,16,1832,222,225,138,1195,Commanche,C7755,0
3327,44,15,451,112,2106,222,206,115,2106,Rawah,C8771,0
3085,216,4,400,31,2711,215,244,165,1869,Commanche,C7756,1
3335,12,23,85,18,4029,190,186,126,947,Rawah,C8776,0
2368,32,24,60,14,488,207,181,100,1129,Cache,C4703,1
2873,24,9,268,49,899,216,222,142,2681,Commanche,C4704,0
3065,134,20,60,-8,751,247,226,97,1917,Rawah,C7745,0
2793,90,9,510,5,792,235,225,121,1130,Commanche,C4704,1
2831,37,17,120,36,1455,217,200,113,2773,Commanche,C7700,0
2500,316,28,268,107,696,136,204,202,1256,Cache,C4703,1
3038,345,13,210,17,1087,194,219,163,247,Commanche,C7700,0
3114,292,3,391,40,2074,212,238,165,2402,Commanche,C7756,0
3178,61,11,390,8,1983,229,217,120,926,Commanche,C7755,0
2384,15,25,85,41,1034,189,180,119,759,Cache,C4703,5
2409,1,19,150,66,967,189,200,145,693,Cache,C4703,5
2865,18,15,457,131,212,207,206,133,1032,Commanche,C4704,1
3306,324,38,319,71,2737,103,173,194,2561,Rawah,C8772,0
2790,27,15,661,91,330,212,207,128,1001,Commanche,C4704,1
3199,0,0,0,0,4176,218,237,156,1706,Rawah,C7202,0
2375,358,23,0,0,1106,179,192,146,799,Cache,C4703,5
2899,0,1,351,103,1159,217,236,156,2818,Commanche,C4704,1
2893,129,28,60,-6,210,252,211,67,1053,Rawah,C7745,0
3053,274,8,192,26,3061,200,242,182,1050,Commanche,C7756,1
3136,93,19,228,-1,1019,246,207,81,2245,Rawah,C7745,1
3031,53,2,192,12,1380,221,234,150,1199,Commanche,C7756,1
3260,69,15,170,33,1530,235,209,101,2812,Rawah,C7746,0
3115,125,23,150,24,858,251,217,82,514,Commanche,C7757,1
2466,252,25,134,40,408,157,248,222,153,Cache,C4703,1
2890,98,24,182,83,190,251,198,60,1001,Rawah,C7745,1
2906,289,31,108,48,2643,118,218,232,330,Commanche,C7757,1
3117,80,7,324,36,1661,229,228,133,2993,Commanche,C7756,0
3041,267,28,313,0,1723,138,238,232,3360,Rawah,C7201,0
3374,78,18,516,89,1950,240,205,90,1731,Rawah,C8776,0
3531,299,25,277,119,3092,144,222,215,1578,Rawah,C8776,0
2539,90,11,120,18,67,237,222,114,771,Cache,C2717,1
3008,11,9,485,76,3305,211,222,148,902,Commanche,C7755,1
3053,32,13,330,65,2308,216,211,128,2630,Commanche,C7756,0
2425,59,23,30,9,799,230,185,75,872,Cache,C2702,2
2992,28,8,272,52,1271,217,223,141,636,Commanche,C7202,0
2629,3,12,30,5,680,204,217,150,1318,Commanche,C7757,1
3128,120,9,350,57,547,236,233,128,642,Commanche,C7756,0
2476,5,15,108,26,872,200,210,146,309,Cache,C2717,2
3515,56,16,830,300,2372,229,205,105,1595,Rawah,C8776,0
3106,0,4,480,105,1987,214,232,156,2739,Commanche,C7756,0
2930,273,29,42,15,2699,131,233,234,212,Commanche,C7757,1
2969,125,15,201,51,2430,244,228,110,1800,Commanche,C7756,1
3554,342,5,272,120,2725,209,232,161,2190,Rawah,C8776,0
2789,6,19,201,44,977,194,201,141,1908,Commanche,C4704,0
2998,75,15,134,16,2400,237,210,100,2058,Commanche,C7755,1
2717,149,14,0,0,1436,238,238,127,1384,Commanche,C7101,4
2684,159,14,170,21,1019,234,242,135,541,Commanche,C2703,2
3299,23,19,516,186,968,205,196,122,1864,Rawah,C7745,1
2722,78,7,30,-4,451,229,228,132,2463,Commanche,C6102,4
3256,92,8,67,-7,4290,233,227,126,2174,Rawah,C8771,0
2489,329,18,60,6,323,173,215,180,1544,Cache,C4703,5
3241,121,3,420,79,1350,224,237,148,2510,Rawah,C7745,0
2505,25,10,90,12,446,215,219,140,1438,Cache,C2717,5
2990,96,14,0,0,618,242,218,103,1868,Rawah,C7745,0
2779,204,25,424,-1,1661,197,253,178,1365,Commanche,C2705,1
2468,49,9,0,0,534,224,221,131,1106,Cache,C2705,1
3014,271,13,618,-106,1816,186,244,197,2251,Commanche,C7755,1
3010,286,8,481,95,2724,197,240,183,1632,Commanche,C7756,1
3103,320,8,466,49,2341,199,233,173,2208,Commanche,C7756,1
2512,257,13,60,5,966,189,247,197,1041,Cache,C2717,1
2877,32,8,30,2,1458,219,224,141,2583,Commanche,C4704,1
3123,17,25,319,88,778,190,178,115,1790,Rawah,C7745,0
2483,49,15,30,10,573,225,207,113,1320,Cache,C4703,5
3279,67,22,60,-5,3845,235,191,76,2067,Rawah,C8771,6
3032,55,15,30,10,1891,228,207,109,3102,Commanche,C7202,0
3139,111,7,467,65,1841,233,232,131,2608,Commanche,C7756,0
2857,9,9,509,25,661,211,223,149,1332,Commanche,C4704,1
2445,78,16,30,10,497,239,208,94,1747,Cache,C2717,2
3269,64,16,277,54,1892,233,206,100,2334,Rawah,C8772,0
2498,352,15,153,29,120,192,212,157,446,Cache,C4703,1
2960,355,3,150,11,1871,215,234,157,124,Commanche,C7756,1
3073,154,24,210,58,495,240,234,109,1240,Commanche,C7757,1
2927,29,18,85,17,1271,211,199,119,1381,Commanche,C7700,0
3129,96,4,350,114,513,227,233,141,997,Commanche,C7756,1
3002,25,8,306,62,1653,216,223,143,779,Commanche,C7700,1
3262,349,11,309,84,1528,200,222,160,2940,Rawah,C8772,0
3283,1,16,300,62,2128,195,208,149,3101,Rawah,C8772,0
2351,88,29,60,30,433,248,178,38,541,Cache,C4703,5
3309,97,9,480,27,2032,236,227,122,2378,Rawah,C8771,0
2426,58,20,60,29,391,230,194,88,426,Cache,C4703,5
3175,0,27,150,37,4212,171,180,138,1549,Rawah,C8771,0
3037,84,2,382,53,3141,222,235,149,571,Commanche,C7756,1
2326,248,12,30,20,960,195,249,192,953,Cache,C4703,5
2672,39,27,134,49,644,209,169,80,1176,Commanche,C7757,1
2815,0,14,738,81,420,198,212,151,1084,Commanche,C4704,1
2359,9,10,0,0,755,209,219,148,1158,Cache,C5101,5
3305,107,22,474,143,1650,251,208,73,2809,Rawah,C8772,0
2533,39,7,240,25,759,221,225,140,960,Cache,C2717,1
2833,45,11,811,7,540,223,217,127,1206,Commanche,C4704,1
3042,119,13,60,-6,2590,242,228,112,2005,Commanche,C7755,1
3091,140,20,30,-6,3483,245,229,103,2431,Rawah,C7745,0
3009,351,11,90,10,2838,199,221,159,1637,Commanche,C7756,0
2791,7,13,361,3,836,204,214,146,871,Commanche,C4704,1
2971,129,19,60,9,924,247,226,99,170,Commanche,C7756,1
3073,1,12,201,3,2513,202,216,151,2257,Commanche,C7756,0
2644,25,7,30,2,60,217,225,145,725,Commanche,C6102,1
3038,67,13,466,100,2081,233,213,110,1677,Commanche,C7755,1
3373,337,2,124,0,4351,215,236,159,4044,Rawah,C8776,6
3521,114,19,365,87,2675,249,217,88,2118,Rawah,C8776,0
3031,124,15,90,-1,825,244,228,108,792,Commanche,C7700,1
3078,141,13,0,0,3485,239,236,124,2395,Rawah,C7745,0
2885,147,19,30,9,1110,242,234,113,1803,Commanche,C7757,1
2739,107,5,67,3,309,229,234,139,2516,Commanche,C7755,1
2894,128,9,459,43,1605,235,235,131,2796,Commanche,C7755,1
2488,357,8,256,45,108,207,226,156,1729,Cache,C2717,2
2884,98,22,0,0,285,250,203,71,1530,Rawah,C7745,0
2956,315,3,134,1,1328,210,236,164,306,Commanche,C7756,1
3055,86,27,313,78,524,247,183,47,1362,Rawah,C7746,1
2476,31,30,108,14,552,197,162,84,1084,Cache,C4703,2
3376,291,16,240,94,2219,173,236,202,2852,Rawah,C8772,0
3349,7,23,153,56,2519,186,189,134,2619,Rawah,C8772,0
3182,285,21,30,11,2335,155,234,216,2955,Rawah,C7745,0
3000,324,6,674,-120,1706,205,233,168,2139,Commanche,C7755,1
2955,123,10,0,0,983,237,233,127,134,Commanche,C7756,1
2898,144,13,242,60,895,238,237,127,2136,Commanche,C7757,1
2749,352,13,540,-38,633,196,217,158,684,Commanche,C4704,1
3351,77,17,283,69,2135,239,206,92,2563,Rawah,C8772,0
3328,168,15,268,26,3931,230,245,142,2550,Rawah,C8771,6
2535,295,8,365,149,983,198,238,180,1332,Cache,C4703,1
3102,68,8,134,27,1613,229,223,127,3115,Commanche,C7202,0
3514,70,20,849,280,2207,237,196,81,1598,Rawah,C8776,0
2983,322,14,743,-137,1583,184,226,181,1989,Commanche,C7755,1
3058,96,11,60,-14,2571,237,225,117,1936,Commanche,C7755,0
3047,29,17,150,2,1383,212,201,120,819,Commanche,C7700,0
2547,303,14,180,54,295,180,232,193,807,Cache,C4703,1
2859,97,19,162,55,175,247,210,85,1254,Rawah,C7745,0
3294,353,27,67,23,2525,164,183,149,2732,Rawah,C8772,0
3051,111,6,430,79,2435,230,234,137,2227,Commanche,C7756,0
2467,303,22,42,13,469,152,223,208,1045,Cache,C2705,1
3466,30,18,782,32,2568,212,197,116,1867,Rawah,C8776,0
2974,107,26,182,-2,390,253,199,58,1237,Rawah,C7746,0
2965,118,21,285,79,2256,250,217,84,1895,Commanche,C7700,1
3081,92,14,124,22,1749,242,216,101,3104,Commanche,C7757,0
3325,332,17,30,8,3967,180,217,176,967,Rawah,C8771,0
3356,117,7,537,71,1736,233,233,132,1976,Rawah,C8771,0
3140,356,17,150,38,1176,191,207,153,350,Commanche,C7700,0
2570,258,10,323,106,644,195,246,189,787,Cache,C2717,1
3066,341,9,631,78,2316,202,228,164,2428,Commanche,C7756,0
2947,308,8,256,10,1718,199,235,176,67,Commanche,C7202,1
3010,329,14,270,58,1142,187,223,176,516,Commanche,C7756,1
2343,58,24,60,24,1127,229,183,73,866,Cache,C4703,5
2842,103,5,67,-2,1050,229,233,138,2497,Commanche,C6102,1
2845,347,11,242,34,1476,198,222,162,2980,Commanche,C7202,0
3047,106,12,60,11,2932,240,226,114,2764,Rawah,C7745,0
3330,87,8,577,48,2182,232,227,127,2241,Rawah,C8771,0
2398,89,17,124,46,277,244,210,89,947,Cache,C2705,2
3037,270,4,313,53,3121,208,241,171,618,Commanche,C7756,1
3491,15,30,362,57,2628,178,163,108,2318,Rawah,C8776,0
3089,292,18,446,46,1606,166,234,206,3226,Rawah,C7745,0
3257,290,5,443,81,1299,206,239,172,2161,Rawah,C7745,0
2848,68,17,150,40,180,235,204,95,1201,Rawah,C7745,1
3311,42,23,256,77,1816,216,183,91,2186,Rawah,C8772,0
3235,0,7,242,11,1935,210,228,155,932,Commanche,C7755,0
2982,210,8,618,-38,1452,214,247,169,1627,Commanche,C7755,1
3530,293,6,323,118,2979,203,239,175,1761,Rawah,C8776,0
2937,337,2,127,0,1470,215,236,159,301,Commanche,C7202,1
2801,179,20,339,103,819,224,247,147,1963,Commanche,C2705,4
3276,287,31,255,12,3360,118,219,233,1869,Rawah,C8772,0
2989,40,13,134,0,1630,221,212,124,1361,Commanche,C7755,1
3066,72,5,216,26,2925,225,231,141,1461,Commanche,C7756,1
2829,186,24,371,210,1680,216,248,153,1358,Commanche,C2705,1
3070,13,15,313,29,1195,204,208,138,175,Commanche,C7700,0
3437,271,29,330,86,3586,131,234,235,1194,Rawah,C8772,0
2703,192,8,134,11,997,220,247,161,437,Commanche,C2703,2
3001,173,13,0,0,1003,228,246,148,499,Commanche,C7202,1
3136,111,16,90,-6,4188,246,221,99,2040,Rawah,C7745,0
2390,321,29,85,31,706,134,198,197,1181,Cache,C4703,5
3059,55,16,300,2,3136,228,205,106,1482,Commanche,C7756,1
2846,218,25,270,65,1351,185,254,195,1566,Commanche,C2705,1
3223,279,34,492,68,1651,110,222,240,3121,Rawah,C7745,0
2618,126,17,450,107,630,246,227,104,902,Cache,C4704,1
2895,201,12,446,63,769,215,251,168,1590,Commanche,C2705,4
3242,95,10,0,0,4392,237,225,118,2123,Rawah,C8771,0
2365,62,17,60,25,108,232,203,98,870,Cache,C2705,2
3140,18,7,30,3,4302,215,226,148,1909,Rawah,C7202,0
3226,18,11,201,2,1894,211,217,142,904,Commanche,C7755,0
2981,272,11,330,66,2890,191,243,191,1521,Commanche,C7755,1
3320,101,15,201,0,3792,244,218,99,2577,Rawah,C8776,6
3034,60,21,384,26,577,231,190,82,1630,Rawah,C7745,0
3113,84,4,228,32,1558,226,232,141,2991,Commanche,C7202,0
3027,1,9,210,28,2926,207,223,153,1641,Commanche,C7756,1
3273,82,12,0,0,3900,236,219,113,2095,Rawah,C8771,6
2383,61,17,170,-7,703,232,202,96,731,Cache,C4703,2
3058,86,23,95,11,603,246,194,65,1471,Rawah,C7746,0
2816,12,15,437,86,30,204,209,140,999,Commanche,C4704,1
3139,119,22,153,1,1092,251,215,80,2324,Rawah,C7745,0
2939,319,5,60,2,1652,207,235,167,170,Commanche,C7756,1
3506,115,24,792,221,2236,252,209,70,1489,Rawah,C8776,0
3351,123,11,446,69,2160,239,231,121,2349,Rawah,C8771,0
2519,224,15,216,44,1261,198,253,189,853,Cache,C2717,1
2516,308,14,162,56,768,180,230,190,661,Cache,C4703,1
3043,61,24,509,39,570,231,182,69,1549,Rawah,C7745,0
3106,62,17,150,-6,691,232,202,95,1624,Rawah,C7745,0
2460,261,17,400,73,870,177,247,208,242,Cache,C2703,5
3324,308,14,573,97,1888,180,230,190,3166,Rawah,C8772,0
3078,304,27,201,47,2790,136,214,214,2704,Rawah,C7700,0
2838,100,5,277,27,1518,229,233,138,3007,Commanche,C7202,1
2356,180,12,30,0,541,224,247,154,1230,Cache,C2705,2
3208,324,22,324,91,1436,159,211,188,2954,Rawah,C7746,0
3190,321,27,277,89,1130,141,202,196,2070,Rawah,C7745,0
3032,127,7,30,2,2591,232,236,136,3031,Rawah,C7202,0
3020,278,13,218,38,2469,185,242,196,1290,Commanche,C7755,1
2978,166,11,600,-42,1253,229,244,145,1558,Commanche,C7756,1
2991,344,14,256,51,1695,192,218,164,731,Commanche,C7700,1
2354,119,17,67,13,552,246,223,100,1443,Cache,C2702,5
2810,158,3,210,24,997,222,239,153,938,Commanche,C2703,2
2754,55,13,564,97,604,228,212,115,949,Commanche,C4704,1
2627,246,6,0,0,743,207,245,176,1379,Commanche,C7202,1
3000,346,6,437,15,1800,209,231,160,1276,Commanche,C7756,0
3206,80,15,90,0,4307,239,212,100,1869,Rawah,C7202,0
