Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area,Soil_Type,Cover_Type
2418,70,9,300,28,942,230,223,125,955,Cache,C2703,2
3087,338,25,408,-20,2451,157,195,173,2251,Commanche,C7756,1
2526,348,16,277,95,1077,187,211,161,451,Cache,C2717,5
2643,257,17,30,7,891,178,248,207,1364,Commanche,C7202,1
3112,35,10,0,0,4156,219,218,134,1932,Rawah,C7202,0
3214,317,10,242,38,1415,195,232,177,2279,Rawah,C7745,0
2722,69,7,30,3,1146,227,227,134,616,Commanche,C4704,1
3141,124,15,60,-1,4230,244,228,108,2028,Rawah,C7745,0
3127,112,14,283,73,524,243,225,108,696,Commanche,C7756,1
3631,29,22,716,219,2851,206,186,107,1356,Rawah,C8776,0
2945,303,16,30,-8,2648,174,230,196,60,Commanche,C7756,1
2825,37,12,785,136,510,219,214,128,1180,Commanche,C4704,1
2997,266,6,216,19,2890,204,243,177,594,Commanche,C7756,0
3213,43,13,319,0,1973,222,212,122,904,Commanche,C7755,0
3395,55,25,769,113,2414,226,177,70,2026,Rawah,C8776,0
3238,83,20,150,24,1061,243,202,80,987,Commanche,C8772,0
2486,19,25,234,98,684,192,178,112,1182,Cache,C4703,2
3072,34,14,300,4,1830,217,210,125,1116,Commanche,C7755,0
3120,248,4,458,48,2030,211,243,170,2457,Commanche,C7756,0
2803,50,14,210,22,1433,226,208,113,1181,Commanche,C4703,1
3246,125,18,256,70,1608,247,225,100,2808,Rawah,C7745,0
2485,346,7,120,22,30,207,229,161,384,Cache,C2717,2
3249,65,11,150,21,1543,230,218,120,767,Commanche,C7755,0
3002,300,8,666,-118,1691,199,237,178,2100,Commanche,C7755,1
2855,17,15,658,125,150,206,207,135,1231,Commanche,C4704,1
2862,119,6,277,4,1106,230,235,138,2648,Commanche,C6102,0
2439,246,13,60,13,324,193,249,194,127,Cache,C4703,1
3041,107,23,175,26,816,252,207,71,1296,Commanche,C7757,1
2917,80,16,648,85,437,240,210,95,1256,Commanche,C4704,1
3142,42,15,175,7,1756,221,207,117,716,Commanche,C7755,0
2896,121,11,30,-5,1218,239,231,121,1537,Commanche,C7202,1
2432,6,21,212,82,900,188,193,137,626,Cache,C4703,5
2940,359,18,175,59,1350,190,204,149,1860,Commanche,C7756,1
3078,16,7,484,79,2915,214,226,148,1748,Commanche,C7756,1
2506,245,19,228,73,469,179,251,207,150,Cache,C4703,1
3115,101,14,255,63,902,243,220,104,1676,Rawah,C7745,0
3106,30,8,690,28,2079,218,223,141,2567,Commanche,C7756,0
2888,48,12,90,16,2416,224,213,120,268,Commanche,C4758,0
2961,172,15,60,14,1660,229,246,145,124,Commanche,C7756,1
3236,30,17,42,2,1651,213,202,120,2418,Rawah,C8772,0
3120,113,20,228,15,816,249,216,86,1895,Rawah,C7745,1
3081,48,7,0,0,1426,223,225,138,2960,Commanche,C7202,0
3057,24,12,0,0,1050,213,214,135,2165,Rawah,C7745,0
3126,298,6,607,68,2055,204,238,173,2488,Commanche,C7756,0
2886,54,14,256,57,1489,228,209,111,2125,Commanche,C4704,1
3239,51,12,42,-2,1184,226,213,119,1006,Commanche,C7755,0
3349,107,16,518,122,1740,246,219,98,2890,Rawah,C8772,0
3006,328,3,301,21,1924,212,236,162,1304,Commanche,C7756,1
2321,105,11,42,8,330,240,226,115,666,Cache,C2703,2
2399,274,30,108,46,1458,127,231,235,624,Cache,C4703,5
2252,60,14,42,1,108,230,210,109,899,Cache,C2704,5
3089,353,12,0,0,3582,200,219,157,2096,Rawah,C7202,0
3275,139,20,342,51,1376,245,230,104,2409,Rawah,C7745,0
2991,117,5,0,0,2783,229,235,139,1616,Commanche,C7102,0
2808,29,9,240,20,1020,217,221,139,1112,Commanche,C4704,1
3046,142,22,424,98,540,246,228,99,1691,Commanche,C7757,1
3062,30,9,450,63,2897,218,220,137,1824,Commanche,C7756,1
3342,33,14,228,60,2017,216,209,125,2565,Rawah,C8772,0
3067,109,16,150,-13,2496,245,221,99,1926,Commanche,C7755,1
2436,288,18,350,14,960,166,236,209,124,Cache,C4703,5
2378,323,22,270,130,899,159,212,190,1033,Cache,C4703,5
2437,332,19,285,59,769,173,213,177,540,Cache,C4703,5
2487,17,9,513,143,872,213,222,145,1463,Cache,C2717,5
3003,105,10,395,-16,1622,237,228,120,1012,Commanche,C7756,1
2970,48,11,30,9,2370,224,216,124,2174,Commanche,C7202,0
2929,278,18,618,283,1371,170,240,209,1935,Commanche,C7755,1
3131,28,10,335,19,1932,216,218,137,934,Commanche,C7755,0
3292,103,11,180,-21,4101,238,226,118,2271,Rawah,C8771,0
3227,84,16,339,68,750,241,211,95,870,Commanche,C8772,6
2693,22,19,124,16,1597,205,197,123,1273,Commanche,C4703,1
3192,96,17,242,67,1492,245,214,92,2594,Rawah,C7745,0
2908,180,1,30,-2,2325,219,239,157,297,Commanche,C7202,0
2792,179,24,60,13,908,221,246,144,3125,Commanche,C2705,0
2993,90,10,361,24,2671,235,224,120,1565,Commanche,C7756,0
3228,347,18,426,35,2346,183,208,162,1302,Commanche,C7756,1
2525,257,16,210,42,446,180,248,205,691,Cache,C4703,1
3036,0,7,108,-7,3337,210,228,155,1134,Commanche,C7756,1
3053,99,25,256,76,540,251,196,57,1371,Rawah,C7746,0
3500,78,16,492,66,2751,239,208,94,1892,Rawah,C8776,0
2359,342,2,30,-2,511,214,235,159,1338,Cache,C6101,2
3565,96,21,914,280,2348,248,204,73,1410,Rawah,C8776,0
2983,1,13,162,43,1929,200,214,151,691,Commanche,C7756,1
2974,280,13,201,32,2694,183,241,198,591,Commanche,C7757,1
3045,56,7,30,0,1535,225,225,134,825,Commanche,C7756,1
3040,297,8,335,5,1889,198,238,179,2051,Commanche,C7755,1
3055,123,8,481,83,2499,234,234,132,2203,Commanche,C7756,0
3200,89,10,108,1,4267,236,224,119,1806,Rawah,C7202,0
2344,310,8,0,0,914,199,235,175,1500,Cache,C4703,5
2401,11,17,134,39,564,200,203,137,1087,Cache,C4703,2
2960,354,10,153,28,3127,204,223,157,1167,Commanche,C7755,1
2948,169,5,67,1,2003,224,242,153,300,Commanche,C7756,1
3014,48,16,258,22,524,225,202,107,1708,Rawah,C7745,0
2842,43,12,595,54,930,222,214,125,1593,Commanche,C4704,1
2316,54,25,60,31,1273,225,179,74,878,Cache,C2704,2
3085,56,11,390,13,1920,227,217,122,1165,Commanche,C7755,0
3367,82,3,666,133,1842,224,233,144,1922,Rawah,C8771,0
3043,353,11,30,6,1800,201,221,158,3205,Commanche,C7755,1
2986,87,12,108,17,2534,238,220,111,1742,Commanche,C7756,1
3432,37,18,582,217,2215,216,197,110,1852,Rawah,C8776,0
3194,283,27,60,22,3979,136,229,227,1507,Rawah,C7745,6
2987,274,14,108,23,2738,183,243,199,752,Commanche,C7757,1
3113,243,1,324,37,2118,216,239,160,2348,Commanche,C7102,0
2891,242,16,488,264,865,188,251,199,1774,Commanche,C7756,1
2826,11,17,60,-12,127,199,202,137,1374,Rawah,C7745,0
2684,14,15,301,42,331,205,208,137,531,Commanche,C4704,1
2461,39,17,124,44,218,218,199,111,306,Cache,C4703,1
2917,11,14,537,-14,1940,204,211,142,2975,Commanche,C7202,0
3039,7,13,503,0,3376,204,214,146,842,Commanche,C7756,1
3097,306,13,134,22,2167,182,232,189,2279,Commanche,C7756,1
2899,70,12,0,0,2363,233,217,114,433,Commanche,C4758,0
2896,101,12,454,108,1380,240,224,112,1630,Commanche,C4704,1
3545,44,18,920,133,2580,221,199,106,1565,Rawah,C8776,0
2861,304,14,30,7,2509,179,231,192,454,Commanche,C7202,1
3131,280,8,342,56,1939,198,241,183,2507,Commanche,C7756,0
3366,29,6,258,-3,4274,218,226,144,3903,Rawah,C8776,6
3100,14,2,228,36,2350,217,235,155,2136,Commanche,C7756,1
2983,286,10,630,-51,1528,193,240,186,1851,Commanche,C7755,1
3055,111,4,577,83,2605,227,235,143,2205,Commanche,C7756,0
2520,323,17,323,51,60,176,221,184,644,Cache,C2717,1
3169,85,28,212,53,1425,246,181,44,2538,Rawah,C7745,0
3256,96,7,42,-3,4318,232,229,129,2193,Rawah,C8771,0
2505,282,24,247,119,953,148,234,222,1382,Cache,C4703,1
3131,80,9,108,9,1275,233,223,122,2471,Rawah,C7745,0
3225,320,19,295,54,2053,168,219,189,3201,Rawah,C7745,0
2418,68,20,30,12,384,236,195,81,384,Cache,C4703,5
2398,235,20,330,128,1054,181,253,204,335,Cache,C4703,5
2892,132,16,283,87,295,245,229,108,1290,Rawah,C7745,1
3211,289,30,150,-24,3226,122,220,231,2167,Rawah,C7745,0
3059,253,6,42,5,2794,206,244,177,1698,Commanche,C7102,1
2962,62,23,309,159,313,232,187,75,1231,Rawah,C7745,1
3173,43,28,212,33,1061,213,167,73,1626,Rawah,C7745,0
2857,10,12,342,46,1584,206,215,145,3025,Commanche,C7202,0
3356,121,15,450,71,1790,245,226,106,1892,Rawah,C8771,0
3055,90,7,301,-14,2574,231,229,132,2191,Commanche,C7756,0
2924,70,15,85,7,638,235,210,103,2395,Commanche,C7756,1
2873,41,10,42,7,2482,221,218,131,297,Commanche,C7202,0
3036,321,9,182,1,1945,196,231,175,1841,Commanche,C7755,1
2808,30,4,210,20,1033,218,231,149,1084,Commanche,C4704,1
2909,130,11,371,71,973,239,234,123,2446,Commanche,C7757,1
2987,162,6,0,0,1064,226,242,149,537,Commanche,C7202,1
3218,97,21,342,113,1260,248,205,75,2431,Rawah,C7745,1
2856,10,9,228,19,1020,210,221,148,2654,Commanche,C7756,0
2618,100,11,371,-21,811,238,226,118,698,Commanche,C6102,4
2932,30,5,247,-16,2071,218,228,146,313,Commanche,C7756,0
2710,39,13,404,40,446,220,211,123,1168,Commanche,C4704,1
2936,255,5,60,9,2512,207,243,174,573,Commanche,C7101,1
3047,135,1,437,7,3361,220,238,155,878,Commanche,C7756,1
3256,106,8,430,143,1201,233,231,130,2078,Rawah,C7745,0
3001,354,20,85,15,2670,182,201,153,931,Commanche,C7755,1
3092,276,4,450,-5,2522,208,240,171,2078,Commanche,C7756,1
3113,25,5,666,59,2268,218,229,148,2317,Commanche,C7756,0
3152,81,19,124,39,883,242,204,85,1756,Rawah,C7746,0
2704,41,23,201,80,685,215,182,90,1110,Commanche,C7757,1
3087,289,13,0,0,3146,183,238,195,2370,Rawah,C7202,0
2414,79,8,660,108,738,231,225,126,1101,Cache,C2717,2
3342,290,22,153,60,2318,152,230,216,2773,Rawah,C8772,0
2935,110,13,216,46,1680,242,226,111,1948,Commanche,C7755,1
3109,46,15,306,18,1894,224,207,114,1003,Commanche,C7755,0
3119,69,21,418,142,658,237,192,77,1535,Rawah,C7746,0
3045,208,19,255,61,570,203,254,180,1492,Commanche,C7757,1
2702,85,3,120,3,60,223,234,147,764,Commanche,C6102,4
2840,60,14,450,52,1050,230,210,109,1500,Commanche,C4704,1
2938,79,10,0,0,2368,233,223,121,547,Commanche,C7755,1
2976,110,17,313,78,2368,247,219,95,1914,Commanche,C7700,1
2528,306,8,361,24,108,197,235,178,2002,Cache,C2717,2
3327,75,13,560,93,1593,235,216,110,2188,Rawah,C8772,0
3228,311,17,376,85,1517,171,226,194,3004,Rawah,C8772,0
2974,342,17,201,34,1710,182,212,167,674,Commanche,C7700,0
3363,74,19,488,129,1830,239,201,85,2029,Rawah,C8771,0
2737,350,13,541,95,566,196,218,160,674,Commanche,C4703,1
3080,107,13,42,8,3635,241,224,110,2300,Rawah,C7202,0
3081,348,7,510,27,2912,207,229,160,1722,Commanche,C7756,1
3067,18,10,162,-2,2474,212,218,142,2230,Commanche,C7756,0
3020,306,10,573,-48,1731,191,234,183,2163,Commanche,C7755,1
2896,149,15,313,64,1024,238,238,125,2470,Commanche,C7757,1
2998,40,7,170,12,2624,221,224,139,1653,Commanche,C7756,0
2854,284,15,569,132,228,178,239,201,1772,Commanche,C4703,1
2673,26,24,153,46,741,201,181,107,1189,Commanche,C7757,1
3030,135,10,60,3,1440,236,236,131,1006,Commanche,C7757,1
3130,326,7,685,66,1939,202,232,169,2605,Commanche,C7756,0
2975,146,3,120,30,1731,224,239,150,42,Commanche,C7756,1
2977,310,15,258,49,2970,179,229,190,1339,Commanche,C7756,1
3214,34,21,134,-2,1572,212,189,104,2758,Rawah,C7745,0
2356,51,14,95,49,1127,226,210,115,912,Cache,C4703,5
2894,111,20,120,19,218,250,214,84,1398,Rawah,C7745,0
3034,345,5,400,11,3001,211,232,160,1239,Commanche,C7756,1
3009,161,19,531,93,573,235,241,129,1867,Commanche,C7757,1
2857,44,14,582,69,990,222,208,117,1620,Commanche,C4704,1
2801,16,7,323,18,866,214,226,148,781,Commanche,C4704,1
2389,15,17,124,38,525,203,204,134,1087,Cache,C4703,2
2983,25,10,162,6,1645,215,219,139,1419,Commanche,C7755,1
3172,128,19,277,70,741,247,225,98,641,Commanche,C7757,1
2971,22,19,30,0,510,205,197,123,1760,Rawah,C7745,0
2482,78,18,30,8,618,241,204,86,1116,Cache,C2705,1
3093,146,3,268,16,2524,224,239,150,1965,Commanche,C7756,0
3145,281,4,741,77,1842,209,240,169,2706,Commanche,C7756,0
3345,103,12,240,19,1170,240,225,113,1405,Commanche,C8772,0
3108,98,13,297,46,600,240,222,110,525,Commanche,C7755,0
2880,43,15,570,54,1050,221,205,114,1680,Commanche,C4703,1
3237,324,20,228,94,1387,167,215,187,2854,Rawah,C7746,0
2513,60,9,120,30,295,227,221,127,408,Cache,C2717,1
2895,14,8,283,69,908,213,224,148,1583,Commanche,C4704,4
3249,280,21,420,138,1120,157,237,217,2016,Rawah,C7745,0
2823,255,18,402,103,379,175,248,209,1968,Commanche,C4703,1
3189,319,24,218,6,2825,152,211,195,2546,Rawah,C7745,0
2945,70,23,295,148,309,238,190,71,1482,Rawah,C7745,0
2680,209,33,108,56,624,177,249,186,1471,Commanche,C4758,1
3212,294,24,60,10,3133,146,226,217,2260,Rawah,C7745,0
2529,350,7,240,46,150,208,229,159,466,Cache,C2717,1
3535,67,17,895,320,2433,234,204,96,1533,Rawah,C8776,0
3405,51,24,780,123,2439,223,180,78,2014,Rawah,C8776,0
2880,45,15,285,51,1461,223,206,113,2140,Commanche,C4704,1
2944,337,12,67,12,3048,193,223,169,1198,Commanche,C7755,1
2957,353,11,85,17,1329,201,221,158,484,Commanche,C7202,0
2971,13,6,330,39,2037,214,227,150,708,Commanche,C7756,0
2623,331,13,531,65,691,189,223,174,876,Commanche,C4704,2
3006,100,7,433,111,2454,232,231,131,1885,Commanche,C7756,1
2869,169,21,497,81,1530,230,243,134,1549,Commanche,C2705,1
2489,324,25,85,21,531,151,205,190,1116,Cache,C4703,1
3240,333,21,301,61,4513,166,207,177,1539,Rawah,C8771,0
2596,344,9,484,35,616,203,226,162,765,Commanche,C4704,2
3331,149,11,30,5,1380,235,239,134,1543,Commanche,C7755,0
2824,38,11,162,23,1266,220,216,130,2076,Commanche,C4704,1
2874,44,15,247,35,1572,222,207,116,2741,Commanche,C7756,0
2371,331,28,150,75,960,143,193,182,902,Cache,C4703,5
2845,51,16,433,57,1080,226,204,107,1501,Commanche,C4704,1
2773,202,25,379,160,1731,199,252,175,1507,Commanche,C2705,1
3087,128,14,85,10,914,242,231,114,424,Commanche,C7757,0
2948,8,3,108,8,1746,216,232,154,564,Commanche,C7756,0
3208,1,12,537,15,2248,202,216,151,1194,Commanche,C7755,0
2668,16,14,242,34,295,208,211,138,484,Commanche,C4704,1
2967,91,15,85,10,2439,242,216,100,1820,Commanche,C7756,1
3314,158,10,162,18,3956,231,242,141,2378,Rawah,C8771,6
3036,215,17,30,7,691,201,254,185,513,Commanche,C7700,1
3442,92,30,674,157,2083,250,178,34,1631,Rawah,C8776,0
2984,348,14,277,52,3105,193,216,161,1165,Commanche,C7755,1
2878,256,12,470,232,1182,193,247,193,1814,Commanche,C7757,1
2855,198,21,300,23,1113,209,253,170,1809,Commanche,C2705,1
2882,301,16,731,162,242,173,231,198,1615,Commanche,C4703,1
3046,3,14,511,58,2372,200,212,148,2466,Commanche,C7202,0
2749,7,13,540,-38,641,203,213,146,713,Commanche,C4704,1
3048,13,17,268,73,1323,201,203,136,514,Commanche,C7700,0
2337,110,6,95,39,1206,231,233,135,947,Cache,C2704,2
3028,356,12,124,6,1020,201,219,155,940,Commanche,C7202,1
2971,75,20,270,28,342,240,199,81,1301,Rawah,C7745,0
2679,57,5,216,12,268,223,229,142,1068,Commanche,C4704,1
3261,53,17,258,27,1574,227,201,102,2385,Rawah,C8772,0
2955,93,13,631,123,537,240,220,108,1374,Commanche,C4704,1
3157,52,11,503,22,2096,226,217,124,1074,Commanche,C7755,0
3314,4,16,124,-10,3833,198,208,146,3891,Rawah,C8771,6
2896,99,6,331,64,720,231,231,134,1465,Commanche,C4704,1
3146,151,10,30,1,1300,233,240,138,2537,Rawah,C7745,0
2875,240,22,210,49,1120,173,252,211,1777,Commanche,C2705,1
3091,195,5,474,37,2737,219,244,160,1867,Commanche,C7756,1
2722,54,10,450,47,509,226,218,125,1235,Commanche,C4704,1
3046,126,21,60,1,661,250,220,88,1831,Rawah,C7745,0
3041,349,12,484,1,3300,198,220,161,932,Commanche,C7755,1
3003,21,7,192,2,2687,215,224,146,1601,Commanche,C7756,1
2439,259,14,285,75,708,185,247,200,1376,Cache,C4703,5
2789,7,13,365,1,825,203,213,146,841,Commanche,C4704,1
3330,282,28,153,48,2304,133,229,229,2860,Rawah,C8772,0
2846,274,22,390,200,1048,156,239,220,1752,Commanche,C7757,1
2905,67,12,543,124,1200,232,215,113,1690,Commanche,C4704,1
2473,339,12,60,22,679,193,222,168,1233,Cache,C4703,5
3123,146,16,283,77,693,240,236,121,509,Commanche,C7755,0
3253,66,6,180,0,4204,227,227,135,2052,Rawah,C8771,0
2992,259,15,42,9,2763,183,247,202,847,Commanche,C7757,1
2482,281,25,150,49,366,143,233,225,42,Cache,C4703,1
3033,72,12,170,27,3042,234,216,112,1451,Commanche,C7756,1
3116,69,20,446,139,646,237,197,83,1533,Rawah,C7746,0
3134,162,14,153,29,924,233,243,137,2018,Rawah,C7745,0
3029,298,5,484,-39,1811,207,238,170,2195,Commanche,C7755,1
3441,82,18,592,207,2041,242,206,87,1849,Rawah,C8776,0
3089,275,6,134,4,3810,205,241,176,1987,Rawah,C7202,0
2445,311,18,192,30,1418,168,224,196,531,Cache,C4703,5
3598,66,27,1008,313,2431,235,176,57,1360,Rawah,C8776,0
2461,321,23,234,-10,658,155,211,193,1319,Cache,C4703,5
2940,335,29,297,97,2684,144,188,176,499,Commanche,C7757,1
2903,121,25,67,28,270,253,210,69,1477,Rawah,C7746,0
2907,87,16,201,27,2363,242,213,97,600,Commanche,C4758,1
2992,62,6,218,52,1914,225,228,138,726,Commanche,C7756,1
2748,243,24,212,130,400,165,251,217,1626,Commanche,C4758,1
2453,69,15,42,0,127,235,208,100,201,Cache,C4703,1
2363,333,15,180,38,1537,183,219,174,618,Cache,C4703,5
2947,342,12,30,6,1260,196,222,165,446,Commanche,C7202,1
3245,341,14,175,90,1366,191,219,167,2804,Rawah,C7746,0
3165,308,14,108,4,3638,180,230,190,1864,Rawah,C7700,0
2960,203,7,726,-60,1205,217,247,166,1653,Commanche,C7202,1
2954,315,13,256,9,1666,184,229,184,108,Commanche,C7202,1
2990,340,9,30,5,1956,201,227,165,3517,Rawah,C7202,0
2448,178,11,524,178,830,225,246,153,987,Cache,C2717,2
2927,329,3,60,4,2401,213,236,161,371,Commanche,C7755,1
3265,81,12,30,4,1230,237,218,110,1087,Commanche,C7755,0
3142,103,24,361,98,942,251,202,65,1782,Rawah,C7745,0
2455,71,21,511,114,752,238,195,79,1403,Cache,C4703,5
3011,61,15,228,24,2371,231,207,104,1965,Commanche,C7755,1
3078,35,19,510,-27,2112,215,195,110,1600,Commanche,C7755,1
2888,157,5,376,60,1047,226,241,149,2541,Commanche,C7757,1
2711,215,18,42,10,816,200,254,185,2014,Commanche,C2705,1
2976,133,10,247,58,2490,237,235,128,1741,Commanche,C7756,1
2364,340,24,42,12,765,163,197,169,1128,Cache,C4703,5
2465,295,17,210,37,466,171,233,202,1804,Cache,C4703,2
2396,137,8,295,109,1167,233,237,136,1100,Cache,C2703,2
2348,70,9,30,4,470,230,223,125,830,Cache,C2703,2
2866,230,24,108,40,1020,177,253,206,1703,Commanche,C2705,1
3046,356,7,212,2,3243,209,227,157,1104,Commanche,C7756,1
3158,97,11,297,93,700,239,224,114,577,Commanche,C7755,0
2683,38,13,365,58,408,219,210,123,210,Commanche,C4703,1
3043,57,16,424,105,2147,229,205,104,1731,Commanche,C7755,1
3075,116,23,170,33,3035,252,211,74,2743,Rawah,C7745,0
3117,132,17,240,4,750,245,228,105,1717,Rawah,C7745,0
3650,36,27,1032,238,2624,207,171,85,1302,Rawah,C8776,0
2510,272,12,67,3,939,187,243,195,1036,Cache,C2717,1
3319,73,13,450,104,2089,235,215,110,2155,Rawah,C8771,0
3361,26,23,524,146,2192,202,184,109,1998,Rawah,C8776,0
2957,335,20,240,36,2163,171,209,175,418,Commanche,C7756,0
3021,305,15,120,26,2397,176,230,194,1441,Commanche,C7755,1
3236,38,13,258,21,1507,219,210,123,2366,Rawah,C7745,0
3085,72,3,153,15,2585,223,233,146,1861,Commanche,C7756,0
2993,202,8,579,-27,1492,217,247,165,1597,Commanche,C7755,1
2961,18,12,376,0,2123,210,214,139,3005,Commanche,C7756,0
3271,107,7,120,-22,4200,233,232,131,2208,Rawah,C8771,0
2978,118,4,300,65,1590,226,236,145,1756,Commanche,C7756,1
2458,88,16,67,15,362,242,212,95,1879,Cache,C2717,2
2481,66,5,201,38,162,225,230,141,1767,Cache,C2717,2
3027,80,12,335,7,1541,236,218,111,908,Commanche,C7756,1
2853,105,5,192,8,1075,229,233,138,2609,Commanche,C6102,0
2748,260,34,190,108,932,122,236,240,1556,Commanche,C4758,1
2331,327,20,256,101,1036,166,212,184,900,Cache,C4703,5
